,eda+bvp_XAp0,eda+bvp_XAp1,eda+bvp_XAp2,eda+bvp_XCond1,eda+bvp_XCond2,eda+bvp_XDist,eda+bvp_XFuzz1,eda+bvp_XFuzz2,eda+bvp_XK2_1,eda+bvp_XK2_2,eda+bvp_XPermEn,eda+bvp_XSamp0,eda+bvp_XSamp1,eda+bvp_XSamp2,eda+bvp_XSpec
0,1.3007820434160562,-0.14527855078362945,-0.010815294426297294,0.8399473894841061,0.790658732539201,0.6550867713323275,2.7028604983709976,3.1619320698205513,2.435178387101132,,0.6727386042041725,2.872138989635105,2.2255076814507806,inf,0.810477818810265
1,0.7182408436188208,-0.08015381657304421,-0.05391780756913567,0.7150033285677774,0.6774222771968776,0.672220729984462,2.844807987320565,2.429855020163583,2.4447738637126784,,0.6207552362147116,2.0839851817297084,2.015036970043503,inf,0.7823368441279558
2,0.27429264411989696,-0.03015740897057781,-0.0009290906963438445,1.2494866163931897,1.200570527891648,0.839904353286441,3.3539496545232326,3.0366717534467895,2.487882278957614,,0.6566669596287297,2.284963491644226,2.408430927758704,inf,0.7589056392427704
3,1.131646996044547,-0.17530357172716884,-0.035937200867813275,0.9862623877988224,0.9587429008154909,0.6947952587951822,2.9612040267468487,2.671140501121272,8.747088360511079,,0.6468212168108125,1.9606516057103487,3.7735900764305605,inf,0.9431019860096457
4,0.756465258827192,-0.0507604764500901,-0.0734142572261768,1.0336971161060389,0.9757542012513418,0.7631068731481223,3.521210025451227,2.5477439050504813,1.6025898343400409,6.774357452165615,0.6509067234006624,1.630945325385262,1.2558328970007728,2.896769220739029,0.7420721289937463
5,0.5246195277549534,-0.056121628907255944,-0.05715008997241747,0.5808811031857561,0.5257714736559727,0.5421428973501285,3.280338254179067,3.118052843270017,1.0527310030744301,1.840635300288046,0.6380535849069913,1.211892975127076,0.8257670325378049,1.020420594657393,0.7800677822022116
6,0.6335530301178458,-0.0019658272164143897,-0.09409320742050875,1.3016057848320284,1.2704803834479979,0.8178106870254,4.045360399807837,5.267929572258816,1.0782415211748695,1.312592498428953,0.5883313578629602,1.3094156278977147,0.8353113804807508,0.8673605082017957,0.7871098610741006
7,0.4937389675479661,-0.07373008133685859,-0.01372366080688086,1.1012116662239715,1.0491441002608632,0.7460207224584817,3.7774423859824133,5.643765132973575,1.2672582760751365,1.5026790476016947,0.5915533975974677,1.4735481917414512,1.232504006698086,1.2427500584919056,0.7468770397630111
8,0.46870769591108014,0.014915025541633528,-0.03032825802489353,1.0526442537230851,1.0568348124417681,0.7384579556013056,3.856172779250562,15.150747861372833,1.3213693534125086,1.6402237027138176,0.6547956803312163,1.5952611021988918,1.1563927363854503,0.8557480403351,0.6857020101054427
9,0.28911164857376054,-0.022147780323347042,-0.02155707583865711,0.9936683256433196,0.9877381993186234,0.7497460118159261,3.501664923282444,2.7693883524759166,0.9283941838299895,0.9323944236212148,0.6584896970785714,1.3794732335517432,0.8470771731663049,0.8151094653918983,0.6343032998574626
10,0.18847134759858578,-0.019067930259577384,-0.013589156967233283,1.2691475318958731,1.223596582348121,0.821720038162533,3.7606779703016873,5.623810630901829,1.38812724825677,1.0706347164502608,0.6403206450210053,1.8165987592417006,1.1309784724252434,0.683872240546716,0.5252832651884155
11,0.1755009992201908,-0.01896018782416056,-0.019065028673547448,1.179391686858345,1.1567150700962021,0.8221118774143382,4.446522431203654,11.992068140784717,1.4287347841827998,1.6092044798970941,0.6652988471865258,1.5605419337574007,1.2560218969940442,1.1021481628274978,0.6943155999145181
12,0.4486981199030582,-0.05967784882358081,-0.03570433544971737,1.0625536177288655,1.0459959311676947,0.7696647977502773,3.4963353443222096,2.691670436757007,0.9774790345545523,0.988662221415008,0.62595550513784,1.4283671375417983,0.6787425503521608,0.5786899042734311,0.552238631563443
13,0.4498968816398732,-0.008819996953546377,-0.06654058481329207,0.666977163497844,0.6485095735763264,0.5716493773293866,2.66026765865324,2.1476155555127185,1.5559202339197309,2.526598313155113,0.6425374456860184,1.6804566441145994,1.4560714394048477,2.5705932924022683,0.8474050971626378
