,eda+bvp_XAp0,eda+bvp_XAp1,eda+bvp_XAp2,eda+bvp_XCond1,eda+bvp_XCond2,eda+bvp_XDist,eda+bvp_XFuzz1,eda+bvp_XFuzz2,eda+bvp_XK2_1,eda+bvp_XK2_2,eda+bvp_XPermEn,eda+bvp_XSamp0,eda+bvp_XSamp1,eda+bvp_XSamp2,eda+bvp_XSpec
0,0.32220529878718124,-0.02849532822166638,-0.030642269177548576,0.8964034014498237,0.849114263488775,0.6877681132047595,2.919164934005706,3.0541433732853367,1.6855401468157039,1.8428788663463171,0.6357360191111145,1.4890410119501607,1.379569254164491,1.6282038952358147,0.9206720800834656
1,0.2696799267534499,-0.054834918439868145,0.0,0.8019902936823141,0.7766151638061362,0.6501542753036598,2.7734114594281905,2.295780968644258,1.6243555835691863,0.9998965573233403,0.6468212168108125,1.6781927170231294,1.4639793014370495,0.9588615319127183,0.9353538927217409
2,0.5992814198462777,-0.09317961586089638,-0.03972480097793066,1.3690668677650888,1.375302884667406,0.8659576011038804,2.965456654703221,2.170672354288181,1.7478912129945887,1.5775943442141789,0.6357360191111145,1.6919744679034143,1.4720449734807282,1.2278330874410301,0.9238117163656621
3,1.1590601437029777,-0.19878547242719813,-0.11413840861189832,1.015168268833335,0.9975410949624434,0.7245227724101156,2.880943057909244,3.1235502779354922,2.244947473918954,1.701221516815403,0.6547956803312163,1.7920261714565995,1.8866829540032592,2.0351236850498435,0.9196710650789867
4,0.9060508557807921,-0.13573443887680947,-0.07848818800763863,0.6819162226689168,0.6530263636975582,0.5841695856359074,2.917032949410283,3.058929338832503,1.6966070454981048,2.0910905065774688,0.6584896970785714,1.7457031974693697,1.5862791151713125,1.8490459673842543,0.9476835169969293
5,0.8582680017215226,-0.12700374045092713,-0.009822437134549436,1.3512265800860268,1.3428619863134996,0.8686324798884949,3.1010040792768367,2.125295112500781,2.674175516032317,2.4795716639427763,0.6403206450210053,2.1295659288624047,2.336808965381623,1.3921139701731546,0.9512410356043789
6,0.39073934013803346,-0.04861593061324507,-0.016118023533659563,1.2771436434951489,1.262032787445601,0.8593027498497465,2.930333206461942,3.201849573624942,2.7509828991245153,,0.6309483474627791,1.9740810260220096,2.0426854015547167,2.197841670845466,0.9459964370107978
7,0.6180586029884938,-0.04364130894287929,-0.03294959429531173,1.1607981985273415,1.1189680310362526,0.811612988194844,3.1494250551362115,4.9704183360783585,1.8497563441422482,1.7035094284933832,0.6180765742263259,1.8126426801444793,1.7285833461213793,1.6086713351639048,0.9436715306375549
8,1.3398332817568166,-0.35879703033716936,-0.12634801701528248,0.9705805641968233,0.9180336232988736,0.7366863807548089,3.243524811640612,3.9311897508260785,2.943219934679162,,0.5915533975974677,2.243059113680019,2.654247495109234,2.639057329615259,0.8540587581382293
9,1.5073115012300111,-0.17882173631691461,-0.007080015501453433,1.1066747264505064,1.0646196759545177,0.7558054051228595,3.0323353757783984,2.705005010541074,5.80715417726913,,0.6509067234006624,3.2911478765181976,4.532898134338095,inf,0.8978584155624193
