,edaacc_correlation
975,-0.1163540684787985
976,-0.08777780461582449
977,-0.15041248485438533
978,0.28357311204743474
979,0.25493810959875884
980,0.17278151635698455
981,-0.09931750957586985
982,0.11856860096030132
983,0.08726165370090619
984,0.0359135755611294
985,0.0172264267265586
986,0.14923315103036602
987,0.14989341137640108
988,0.04964194010179334
989,0.1813972139371831
990,0.06565646353564988
991,-0.025255311411860874
992,0.1801706299069579
993,-0.008196322138887062
994,-0.06743950273080411
995,0.032248929099007964
996,0.1713718609988175
997,0.037807306707625575
998,-0.14646769808495744
999,0.0775225979006272
1000,0.3385226030925606
1001,-0.1679279403467957
1002,-0.03645585789997016
1003,-0.24044018581940543
1004,-0.022698578655785985
1005,-0.1096754928916293
1006,0.21968739323560418
1007,-0.08471014732151026
1008,-0.1953484227456525
1009,0.2460693804032763
1010,0.2985418785943559
1011,-0.04280003267619175
1012,-0.28297051599376155
1013,0.03745788590439765
1014,-0.04016753961346196
1015,0.13684022200951038
1016,-0.08836321707192475
1017,0.09653004425688269
1018,0.2767867360285328
1019,0.19100852100367732
1020,-0.03398338491297679
1021,-0.40475826600029824
1022,0.003121510809814553
1023,0.1347265097908505
1024,0.22163097463920414
1025,0.03901429982390975
1026,0.07990152118670071
1027,0.04025999467891493
1028,0.020408781925985366
1029,-0.0033184057616715626
1030,-0.11382923156084832
1031,-0.14357808390360743
1032,0.07124215434200686
1033,-0.0587509002584659
1034,0.1328973564952564
1035,0.044155569806051655
1036,-0.1304411580009979
1037,-0.48124703057977447
1038,0.046746411835886244
1039,-0.4738692458285257
1040,-0.0040377420064226285
1041,-0.5275173866093263
1042,-0.35962828939233393
1043,-0.12737583062924673
1044,-0.11364143485091034
1045,0.16771286296470647
1046,-0.23892412039509592
1047,0.3113830048885392
1048,0.1565943369292927
1049,-0.24188054889306893
1050,-0.5572501242008262
1051,0.2061850782960416
1052,-0.17693564856835653
1053,0.03587584082004294
1054,-0.20161837947857358
1055,-0.5994418017365193
1056,-0.06184666599594351
1057,-0.03721732391542077
1058,0.6620769465104349
1059,-0.5894653297224854
1060,0.03826548725293152
1061,0.07925155744035901
1062,-0.10673974832256197
1063,0.023006873355820117
1064,-0.09122932992364742
1065,0.08636973317299905
1066,-0.06442453266974837
1067,-0.2803583583402316
1068,-0.4936968574721665
1069,-0.07430835150003792
1070,0.08030424659356816
1071,0.06324030677214981
1072,0.07774252232885832
1073,0.2478440498212398
1074,0.09673326820768073
1075,0.148381108610665
1076,0.13666976230732833
1077,0.242105486822263
1078,0.2876655906322038
1079,-0.10288867404623825
1080,0.20297763866339397
1081,-0.012286019377054518
1082,0.00747512451689014
1083,0.12142267301930756
1084,-0.26958747283722484
1085,-0.02276986573292112
1086,-0.145969240080045
1087,-0.136614395236564
1088,0.45788860059891806
1089,-0.20660948022262768
1090,0.09519775055055468
1091,-0.4967264704665278
1092,-0.08575534538192708
1093,-0.009149444361286082
1094,-0.07131632663715708
1095,-0.009400725007411312
1096,0.1384823820560174
1097,-0.40242696650170157
1098,0.42284228590481004
1099,0.49149398331047933
1100,-0.23857091898991278
1101,-0.1275823254332403
1102,-0.04579364206469301
1103,0.11097149750731848
1104,-0.14249735331121755
1105,0.13645001136521226
1106,-0.30475520577163717
1107,0.1522712697869257
1108,0.09152231468905514
1109,0.19516128653169282
1110,0.23430383782007652
1111,-0.1253473300481773
1112,-0.09385976970220819
1113,0.28109765606548964
1114,0.10067555125176589
1115,0.15290638436168852
1116,0.021296619766510483
1117,0.1639253648639543
1118,-0.02482321353192966
1119,-0.37004908662702446
1120,0.3134310141181586
1121,-0.5478598076577602
1122,-0.0282439398187983
1123,0.013831142855976006
1124,-0.019824439579705495
1125,0.012190939147625543
1126,-0.015275066328998572
1127,0.3510178337236221
1128,0.25272670275615977
1129,0.14728553289573498
1130,0.07786115337197072
1131,0.034801364409667336
1132,0.011786588124795851
1133,-0.13302631387418487
1134,0.041976339244733346
1135,0.21507774868402718
1136,-0.32589187440389256
1137,0.1494862267338593
1138,0.023068811007291
1139,0.5111002813544203
1140,-0.017483071153804094
1141,0.008591223186619644
1142,0.4761658630924296
1143,-0.5252517535559817
1144,-0.06994057524975565
1145,0.3577979667108972
1146,0.3418664385927053
1147,-0.22848854919709505
1148,0.611069697433183
1149,0.2928819878188282
1150,-0.1576279295598042
1151,0.10888802013022177
1152,0.14513688109043654
1153,-0.28693543367077406
1154,0.44056260037475636
1155,-0.20750578667898853
1156,-0.07371110245417463
1157,-0.4961823658297778
1158,0.673489037817381
1159,0.31941235930598083
1160,0.02560481850865507
1161,-0.41425032701169046
1162,0.6074286982890126
1163,-0.4167386711242977
1164,-0.14213266240941422
1165,-0.07704659783544317
1166,0.027621355986705724
1167,0.6543546656088763
1168,-0.33939164743782224
1169,0.6660929643277922
1170,0.009105870557575321
1171,-0.020304275158553965
1172,-0.20774762896035823
1173,-0.05870684085613251
1174,0.5501140989313538
1175,-0.13414119070704036
1176,-0.011073660573062168
1177,-0.45970461265040846
1178,0.3263362873609337
1179,0.19477952552128425
1180,-0.0012167317825694617
1181,-0.11004970973844473
1182,-0.018069463415582486
1183,-0.054280945434576205
1184,0.4772607788821476
1185,0.038439943901281456
1186,-0.04717790996326734
1187,-0.029013796178901454
1188,0.11761966494534623
1189,0.131954116944966
1190,-0.06778182039240949
1191,-0.6368356593330388
1192,0.37449509848949436
1193,0.4373827940501475
1194,0.10155180669754045
