,hr+temp_XAp0,hr+temp_XAp1,hr+temp_XAp2,hr+temp_XCond1,hr+temp_XCond2,hr+temp_XDist,hr+temp_XFuzz1,hr+temp_XFuzz2,hr+temp_XK2_1,hr+temp_XK2_2,hr+temp_XPermEn,hr+temp_XSamp0,hr+temp_XSamp1,hr+temp_XSamp2,hr+temp_XSpec
0,,0.0,0.0,1.738201253301908,0.779851776680939,0.9671002849408112,0.012088172507079532,0.036834052739372555,,,0.4066654671944331,inf,,,0.1635834486971211
1,,0.0,0.0,1.5044622812829846,1.006917227816764,0.8682780958320899,0.039939619632862966,0.10920963708715649,,,0.3751344627501719,inf,,,0.16274536502266979
2,,0.0,0.0,1.5763778255322167,1.3757088669487314,0.7645362755927695,0.029878421997361616,0.07343776147942084,,,0.4066654671944331,inf,,,0.16660212910235614
3,,0.0,0.0,1.678195321064783,1.0639912528536717,0.9205783116602271,0.12625759457431235,0.24544431868184324,,,0.3480560589391537,inf,,,0.16417196992304015
4,,0.0,0.0,1.7393796586438584,0.6929093604497198,0.9303770650039505,0.025436441869218833,0.0701648666853593,,,0.4302020962658841,inf,,,0.16491193813222882
5,,0.0,0.0,1.7056783945057354,1.073700397695587,0.8509369119817441,0.1408668366265783,0.2784431029198732,,,0.42445136339222655,inf,,,0.1713954543738868
6,,0.0,0.0,1.619713194385783,1.00970733402237,0.982349011621625,0.05637105043943301,0.13548742252433407,,,0.40055318934786044,inf,,,0.16494181151039086
7,,0.0,0.0,1.633048434781177,1.276998899032259,0.9244655087425817,0.056442263182930566,0.1420321903594795,,,0.2548524784312949,inf,,,0.1630430289440459
8,,0.0,0.0,1.633048434781177,1.1723632882418706,0.9265917501360026,0.01944696624958492,0.05432436160873945,,,0.2548524784312949,inf,,,0.1634027414765512
9,,0.0,0.0,1.633048434781177,1.17894585141426,0.7206250406516347,0.06233656039082645,0.1203915229226041,,,0.23718601089358102,inf,,,0.160528243185617
10,,0.0,0.0,1.3041495896790578,0.9903629607528119,0.9450622582213095,0.021121424299071778,0.055881509944631716,,,0.3265551233283096,inf,,,0.165178770997375
11,,0.0,0.0,1.7022172681100403,0.9815071348328201,0.9178223088500167,0.011093431883615359,0.033477073738181255,,,0.40055318934786044,inf,,,0.16216043703892605
12,,0.0,0.0,1.6012070326129457,0.8577176941303857,0.8860017345169364,0.010921772194141057,0.03313733447070099,,,0.35499006010413947,inf,,,0.16212027218577738
13,,0.0,0.0,1.0958320382004412,0.7498687565268833,0.9652117331861386,0.013573267581205277,0.04195231179876931,,,0.36181263880445963,inf,,,0.1637876444486229
14,,0.0,0.0,1.5882416440060894,0.9690932666419896,0.9432326739147683,0.006139313875368746,0.018872179516946728,,,0.41268473150466,inf,,,0.16257047519690404
15,,0.0,0.0,1.6538524239273231,0.767588852161439,0.9565365239659318,0.028474492733937262,0.08295451380268523,,,0.38804190201132227,inf,,,0.1610077296806229
16,,0.0,0.0,1.6514248870381412,1.3531175081658084,0.7826596419163458,0.016408395523304878,0.04643478724255734,,,0.38163879478178075,inf,,,0.1656225306034824
17,,0.0,0.0,1.4212882796219406,0.7808200753394807,0.9163757805189215,0.0683970065393565,0.16926343195376375,,,0.4302020962658841,inf,,,0.17052160077686968
18,,0.0,0.0,1.6750461293690955,1.0545177318742853,0.881117805778788,0.08568923317594347,0.2041037591155004,,,0.42445136339222655,inf,,,0.16130291550744935
19,,0.0,0.0,1.713317920355808,0.979365778869953,0.897026084686405,0.10685465150037157,0.23708349633790418,,,0.41861278947482794,inf,,,0.16607089476048084
20,,0.0,0.0,1.4736661498034493,0.6739874242112289,0.9345406463449923,0.0595813691996134,0.15663156845205695,,,0.41861278947482794,inf,,,0.1617539668480293
21,,0.0,0.0,1.5631164242299813,0.9693423755447412,0.9356637628007329,0.04747032692555734,0.11650333920159656,,,0.35499006010413947,inf,,,0.16962552067914627
22,,0.0,0.0,1.5107163251320903,0.8005453209144177,0.8430490009137447,0.02926731364171249,0.08003411708689769,,,0.41268473150466,inf,,,0.16207170794622613
23,,0.0,0.0,1.6305622980267322,0.9636001747946472,0.8857210699369801,0.1023847562783653,0.22147265188526394,,,0.4302020962658841,inf,,,0.15939590128369027
24,,0.0,0.0,1.576953129675497,1.148769915576224,0.8319849590299282,0.09415740443725944,0.20221866028518004,,,0.3751344627501719,inf,,,0.1638714000358209
25,,0.0,0.0,1.7099616840478657,1.101797906275375,0.8258006837409696,0.07486246462852554,0.14925270589484457,,,0.45235697871908603,inf,,,0.16018969385015072
26,,0.0,0.0,1.506438519253182,0.9462347672113225,0.9352547857431064,0.10900330895232856,0.27172880534259536,,,0.38804190201132227,inf,,,0.1640727738029749
27,,0.0,0.0,1.6872021650463525,1.0747804414505295,0.922449810445475,0.14438981814864035,0.358773109977354,,,0.3480560589391537,inf,,,0.17003634998767372
28,,0.0,0.0,1.6811446338024318,1.1410457599318438,0.6449294165672579,0.049539317357800906,0.10582323134315941,,,0.3943459996787778,inf,,,0.16819801758419106
29,,0.0,0.0,1.5859765715441645,0.9001651697964035,0.9589754258451874,0.10307804384543524,0.2639518986610488,,,0.3480560589391537,inf,,,0.1663116886434861
30,,0.0,0.0,1.3009116725514813,0.7779241643063151,0.8964668553228379,0.16228760334795816,0.30514479553192064,,,0.41268473150466,inf,,,0.15857044648040952
31,,0.0,0.0,1.5503224851353534,1.1014406229066835,0.8726291916829437,0.07212334727612098,0.1818371181586949,,,0.4302020962658841,inf,,,0.16577427844646517
32,,0.0,0.0,1.65904187546465,1.2556842384439606,0.9138698657326769,0.06216062593914884,0.1721965585436157,,,0.35499006010413947,inf,,,0.16009095728914355
33,,0.0,0.0,1.4556435975823168,1.025266327868386,0.9138535683766028,0.009516692344104596,0.029168092554145066,,,0.43586655696697996,inf,,,0.16290758015227336
34,,0.0,0.0,1.6156562092076001,0.923898429498928,0.9373786413471987,0.09024754770589928,0.2196308072609338,,,0.47824363442641393,inf,,,0.16717612974045118
35,,0.0,0.0,1.6855588555465397,0.8515139967586332,0.8122162197087148,0.11830519508389203,0.2214097983063083,,,0.35499006010413947,inf,,,0.16694490454309144
36,,0.0,0.0,1.7267005179563146,0.7827125600049643,0.8995477462926359,0.06511640247621353,0.1638057496037981,,,0.3751344627501719,inf,,,0.16382991431978847
37,,0.0,0.0,1.6389180549079887,1.268748113528918,0.8546981612584855,0.05382229548206907,0.1440899675710019,,,0.38804190201132227,inf,,,0.1607586565690044
