,temp+acc_XAp0,temp+acc_XAp1,temp+acc_XAp2,temp+acc_XCond1,temp+acc_XCond2,temp+acc_XDist,temp+acc_XFuzz1,temp+acc_XFuzz2,temp+acc_XK2_1,temp+acc_XK2_2,temp+acc_XPermEn,temp+acc_XSamp0,temp+acc_XSamp1,temp+acc_XSamp2,temp+acc_XSpec
0,,0.0,0.0,1.7128428139187626,1.4246713209710316,0.9521981688000276,0.6939879657216789,0.9250573266374063,,,0.6125606311107803,inf,,,0.17133693011711945
1,,0.0,0.0,1.51395447224612,1.2073353909531417,0.9339865147746726,0.7355625828654668,0.8576617585865265,,,0.6008849035917525,inf,,,0.1917302358361998
2,,0.0,0.0,1.5834216950444744,1.229954043644701,0.9234464705130078,0.7862755968976528,0.9373273241721066,,,0.6180765742263259,inf,,,0.1645851922164703
3,,0.0,0.0,1.3416028420964667,1.1518648883054483,0.9404714305753977,0.7111046438143501,0.8379333460143064,,,0.6180765742263259,inf,,,0.18643139588474786
4,,0.0,0.0,0.9807609617171652,0.8471664494799698,0.7795842306177261,0.6246972958851469,0.5698748780560354,,,0.6097226960127671,inf,,,0.2135682000754788
5,,0.0,0.0,0.7790042499956605,0.6605305366686989,0.5976741397791184,0.5070162909809898,0.4809180717672219,,,0.5883313578629602,inf,,,0.2325711778086996
6,,0.0,0.0,0.9508498800550067,0.7673523408016804,0.6790784049380142,0.31498656412476855,0.38521296413053124,,,0.6038851895711802,inf,,,0.22462382807480266
7,,0.0,0.0,0.6833025201230505,0.634786350556083,0.5462056994257465,0.3307656474847469,0.3491751609562372,,,0.6038851895711802,inf,,,0.23303723827067518
8,,0.0,0.0,0.5706137201666737,0.5317029546387544,0.4671972574315937,0.5074334941209159,0.3986994348116901,,,0.6038851895711802,inf,,,0.2591433531436421
9,,0.0,0.0,0.7246317029142962,0.6792370943619354,0.5062127088460122,0.676672516872875,0.520815099984699,,,0.6097226960127671,inf,,,0.2255235022255678
10,,0.0,0.0,1.2126864060838347,1.1933235211579725,0.8101340971193031,0.764254439781712,0.6827048676176494,,,0.6357360191111145,inf,,,0.203077913614768
11,,0.0,0.0,0.7907424270028592,0.689468129810967,0.6639309096233059,0.4792669582781123,0.35460620848158436,,,0.6333676938231112,inf,,,0.2263600006846156
12,,0.0,0.0,0.42790111896134325,0.3840130179154801,0.4912172164845305,0.17706136968858288,0.13967687393835918,,,0.5978297680564633,inf,,,0.26465165916499755
13,,0.0,0.0,0.3742685549287762,0.33649794869618854,0.3367155213564069,0.19882786101355168,0.14855431579560005,,,0.6403206450210053,inf,,,0.2925744431447332
14,,0.0,0.0,0.4268261374859568,0.39214771216237204,0.2777959584469223,0.23834446311256507,0.1774781251290339,,,0.581717464821069,inf,,,0.2812053045999094
15,,0.0,0.0,0.5026792522882456,0.46184947921162045,0.4227136933424174,0.25193485706175966,0.20953981051800752,,,0.6357360191111145,inf,,,0.26879741280535896
16,,0.0,0.0,0.8814890692349896,0.44336063495304207,0.4428854099480525,0.3453369788786093,0.25802545436005914,,,0.648888643467878,inf,,,0.24284267797573283
17,,0.0,0.0,1.1513327488807426,0.9195683582720174,0.774224783826087,0.7034274052088297,0.4622879784217242,,,0.6380535849069913,inf,,,0.19415825389894592
18,,0.0,0.0,1.1737337395808516,0.8868913651176284,0.7729773370046066,0.7174178217118516,0.6430886457536901,,,0.6619902821573977,inf,,,0.21701180777772633
19,,0.0,0.0,0.784807366556396,0.5242337123570586,0.4798939938112754,0.5200432547358036,0.47356886151761124,,,0.6068309995095971,inf,,,0.2588176857487226
20,,0.0,0.0,0.5291338011395748,0.3720905744212508,0.5029835165265714,0.38916688477512434,0.3319973594271693,,,0.6207552362147116,inf,,,0.2621325045215624
21,,0.0,0.0,0.43891423530575013,0.26639030960327204,0.48368853610482854,0.3984600719131692,0.2899121961880863,,,0.5915533975974677,inf,,,0.2844007790994686
22,,0.0,0.0,1.4477894565362348,0.9277656187262472,0.8468696059649617,0.667661993144646,0.4670268177940312,,,0.6380535849069913,inf,,,0.1896672079398964
23,,0.0,0.0,1.4484392065174116,1.1951844702401144,0.8429428446943416,0.9205976853664781,1.004472911861102,,,0.6068309995095971,inf,,,0.16019179793894214
24,,0.0,0.0,1.1122479417775193,1.033559492087158,0.713797083344373,0.9199392386643462,1.112464830842245,,,0.6125606311107803,inf,,,0.16688334125091034
25,,0.0,0.0,1.2869152889355937,1.1301075494742407,0.8113989212321594,0.7267850690094236,0.5271716117290174,,,0.5915533975974677,inf,,,0.17268784917852048
26,,0.0,0.0,0.9120009737382205,0.6669914649497678,0.49843337859669945,0.29970467726058103,0.16875605416350248,,,0.6447042257417027,inf,,,0.24943937623324033
27,,0.0,0.0,0.5561860860710329,0.48435741947019806,0.3077953064061036,0.21675634534152588,0.18498679195041723,,,0.6180765742263259,inf,,,0.28590581486661576
28,,0.0,0.0,1.2005350180821441,1.0114683574205618,0.6492864120232398,0.6287574036973755,0.44611526301555426,,,0.6468212168108125,inf,,,0.2170883103812862
29,,0.0,0.0,1.1338413253723727,1.074209412090675,0.6507932116897038,0.8329540587803677,0.841248978670311,,,0.6180765742263259,inf,,,0.2283026900357794
