,eda+temp_XAp0,eda+temp_XAp1,eda+temp_XAp2,eda+temp_XCond1,eda+temp_XCond2,eda+temp_XDist,eda+temp_XFuzz1,eda+temp_XFuzz2,eda+temp_XK2_1,eda+temp_XK2_2,eda+temp_XPermEn,eda+temp_XSamp0,eda+temp_XSamp1,eda+temp_XSamp2,eda+temp_XSpec
0,,0.0,0.0,1.314078886847449,1.2459221351376328,0.766114427822689,0.0009875705125941359,0.0024431996866949362,,,0.43586655696697996,inf,,,0.17467613766092563
1,,0.0,0.0,1.5203471695787985,1.356306055508975,0.84465753365292,0.0007090402080429939,0.0014784169066029338,,,0.468121228110369,inf,,,0.16352430736146883
2,,0.0,0.0,1.6379163223673998,1.3520020576659337,0.8830928838036571,0.0017173935040571589,0.005024911752447542,,,0.5158180382284114,inf,,,0.17095720707837309
3,,0.0,0.0,1.5732476098271795,1.0394495176251235,0.8814818317039033,0.0005131180920756458,0.0014296817602247227,,,0.4576907132971797,inf,,,0.16466747766573947
4,,0.0,0.0,1.2559154243276884,0.8507169299663486,0.8228950135961485,0.0002393853162111273,0.00047731764317293825,,,0.4732203808476458,inf,,,0.16326349903038032
5,,0.0,0.0,1.7563741225015996,1.2469127077540993,0.9146047974784156,0.00018000092977062116,0.0003331891826986146,,,0.47824363442641393,inf,,,0.16356000835726783
6,,0.0,0.0,1.382254110623908,0.7560656521318878,0.8000564131825318,0.0003346737129529893,0.0008370391335766079,,,0.5068466436745385,inf,,,0.16531186835197254
7,,0.0,0.0,1.6917636779218372,1.2442063455143877,0.9387355764086014,0.00017862211179484698,0.0003783350792798338,,,0.4880666971167561,inf,,,0.16451189721010093
8,,0.0,0.0,1.2290490519393984,1.048552307480265,0.7535004963458981,0.0005863099822008186,0.0016914690286279018,,,0.43586655696697996,inf,,,0.16370672144905676
9,,0.0,0.0,1.4227960004194053,0.9110479485346394,0.802383572315674,0.0052844338236321346,0.008688430510798748,,,0.4066654671944331,inf,,,0.1900970904705356
10,,0.0,0.0,1.6919696759949083,0.46310703651986995,0.9518087009568427,0.00018584117882793479,0.00035652885492837825,,,0.552929491858785,inf,,,0.16312912354796139
11,,0.0,0.0,1.736625988022118,0.6978417112594102,0.9427738008497865,0.0001684545907158794,0.0003118294997531782,,,0.3943459996787778,inf,,,0.1630658423850794
12,,0.0,0.0,1.6058009147769308,0.7366471703238963,0.9157636019238301,0.00016432977959145935,0.00028491485659436645,,,0.49759852643134905,inf,,,0.1635093239297154
13,,0.0,0.0,1.612048363416747,0.6310412306031734,0.9187948155577803,0.0001984809845566964,0.000350685173457602,,,0.48319206230712763,inf,,,0.16350318321161234
14,,0.0,0.0,1.6882857331793772,1.079223744166761,0.8803521779821754,0.00016555119274175038,0.0003281171697481658,,,0.44694259446804574,inf,,,0.16500684419237388
15,,0.0,0.0,1.4851856284281262,1.101255169076021,0.834236397753754,0.00017981260535400434,0.00036258946762074916,,,0.4880666971167561,inf,,,0.16316846245954258
16,,0.0,0.0,1.7757311087504324,1.4002211034685899,0.9719297583548794,0.0001958637923122945,0.00036811522803439206,,,0.5158180382284114,inf,,,0.16338098928684325
17,,0.0,0.0,1.5672922129205826,1.1716408575646937,0.926303532369485,0.00016604561179744148,0.00030486090995913084,,,0.49759852643134905,inf,,,0.16347114589302092
18,,0.0,0.0,1.7470736307702797,1.3242826227629625,0.8676918674427331,0.00017306641948217796,0.00034266783581272,,,0.4576907132971797,inf,,,0.16529936080014312
19,,0.0,0.0,1.540234697348509,1.3176213659271117,0.821504069581448,0.0019033495638581825,0.00470189053202461,,,0.4302020962658841,inf,,,0.1757721736869301
20,,0.0,0.0,1.5946112036939408,1.08812679359063,0.8527681101490429,0.011988638638566425,0.02879367896279371,,,0.44144624493110796,inf,,,0.16337565830037867
21,,0.0,0.0,1.52731126302856,1.4171120683383287,0.700567519928512,0.02359356253510633,0.05138524693393516,,,0.41268473150466,inf,,,0.1639494498564508
22,,0.0,0.0,1.6851587628360907,1.4522535187152623,0.7667035754252678,0.019469005062600214,0.0389449696940031,,,0.4629450596409901,inf,,,0.16893185698523627
23,,0.0,0.0,1.5904792859798564,1.4086759658939827,0.7069427086785368,0.011940180423657975,0.02549611545104033,,,0.4576907132971797,inf,,,0.1618319700195752
24,,0.0,0.0,1.7449557209876598,1.398135668454107,0.8499768842389974,0.005114578201651565,0.011858251384074509,,,0.45235697871908603,inf,,,0.1655855553330773
