,eda+temp_XAp0,eda+temp_XAp1,eda+temp_XAp2,eda+temp_XCond1,eda+temp_XCond2,eda+temp_XDist,eda+temp_XFuzz1,eda+temp_XFuzz2,eda+temp_XK2_1,eda+temp_XK2_2,eda+temp_XPermEn,eda+temp_XSamp0,eda+temp_XSamp1,eda+temp_XSamp2,eda+temp_XSpec
0,,0.0,0.0,1.4451182490545185,1.0422679278948543,0.8037771433906452,0.0001568050926891523,0.00026068833165517784,,,0.3943459996787778,inf,,,0.16521348913989964
1,,0.0,0.0,1.6514800056869623,1.1824418250986435,0.875722218230656,0.00021977300705855457,0.00040286393257843906,,,0.4629450596409901,inf,,,0.16211219445587968
2,,0.0,0.0,1.5116580814331302,0.9486736138092987,0.8406738894323685,0.00022565045690138032,0.0004612430781880141,,,0.49759852643134905,inf,,,0.16406016347763966
3,,0.0,0.0,1.375310346895145,1.0864213531939597,0.8287913995137677,0.0003420270515340433,0.0007040926313497076,,,0.4302020962658841,inf,,,0.16209317245678123
4,,0.0,0.0,1.7231365553097047,1.0979510281226195,0.7912760683656209,0.056985464659829815,0.09614984245807098,,,0.41268473150466,inf,,,0.14634803870414168
5,,0.0,0.0,1.3133433344800727,0.9466448728286304,0.8364533220558026,0.025158800867597468,0.05255371058669013,,,0.4302020962658841,inf,,,0.1889229596639384
6,,0.0,0.0,1.4538727829010338,0.693252910504922,0.8284316672457515,0.0007072923752347548,0.0015945326990679967,,,0.41268473150466,inf,,,0.17903469725763807
7,,0.0,0.0,1.7141701107433494,0.8262941357854515,0.9668181385595691,0.00021829024962385983,0.00040510821326149966,,,0.41268473150466,inf,,,0.16673357889005022
8,,0.0,0.0,1.373976885913883,0.9607564824242381,0.7779753797422844,0.0006899093833563011,0.0017679989624205476,,,0.49759852643134905,inf,,,0.16387979266249436
9,,0.0,0.0,1.5622653003970697,1.3934425995684725,0.8364038752379884,0.00045985142957610987,0.0010150902477003576,,,0.49759852643134905,inf,,,0.16763856487058187
10,,0.0,0.0,1.6435829859378306,1.295161202016754,0.8828541469683567,0.000249362486708033,0.0004909106082854903,,,0.4880666971167561,inf,,,0.16445448111458516
11,,0.0,0.0,1.6432249198529376,1.3949473475283165,0.9090217351721603,0.00024010874671754202,0.00046785661072664276,,,0.468121228110369,inf,,,0.16418277293320738
12,,0.0,0.0,1.6850442375394632,1.4810503944377806,0.8959895901730635,0.00024483773950167536,0.0004734788144490681,,,0.541134803179459,inf,,,0.161777895268203
13,,0.0,0.0,1.6417961044955176,1.2458914766185871,0.9227684614508258,0.00024672230526883815,0.0005690391933634842,,,0.44144624493110796,inf,,,0.16160460742880842
14,,0.0,0.0,1.6448815197451019,1.337303895275267,0.9119176218553869,0.00023705754732745657,0.0005035826776230116,,,0.49759852643134905,inf,,,0.16393472897434175
15,,0.0,0.0,1.7073362014087674,1.5452040020454991,0.9250439759431364,0.0002497453629560652,0.0005052007755580352,,,0.5490601803369085,inf,,,0.16326895828672577
16,,0.0,0.0,1.6218771461601618,1.2890197779842292,0.8792780270185478,0.0003533143572450495,0.0008632590456302857,,,0.5022576003740722,inf,,,0.1650799827142915
17,,0.0,0.0,1.4253799442851167,1.2729082152839157,0.7968920934288646,0.00030522276490868805,0.0005989329586733841,,,0.5158180382284114,inf,,,0.1651979669485649
18,,0.0,0.0,1.5469345404068156,1.3568286330427732,0.724605470653286,0.0013578390826615861,0.0026634235793808704,,,0.4732203808476458,inf,,,0.17482500091835193
19,,0.0,0.0,1.5029954754201222,1.1121170565969662,0.7882075436935647,0.0006304238709624225,0.0014044712278119126,,,0.42445136339222655,inf,,,0.16781075214965988
20,,0.0,0.0,1.6494925093703228,1.3804868292889498,0.911763096798025,0.0003445565973647156,0.0008098176615454003,,,0.5202020156036558,inf,,,0.1623494576803581
21,,0.0,0.0,1.7412233788507088,1.577783050639597,0.9292730440152135,0.00023602110853126478,0.0004912018546528704,,,0.4576907132971797,inf,,,0.1634585483748222
22,,0.0,0.0,1.6735283018308427,1.1780281349608457,0.926360039196163,0.0002939770048804304,0.0006784832882001659,,,0.47824363442641393,inf,,,0.16221462100210055
23,,0.0,0.0,1.7171709891093054,1.5407373711897556,0.9277366401284102,0.000275895973708551,0.0005588797410192484,,,0.524519217297268,inf,,,0.16211620316968323
24,,0.0,0.0,1.5556585507235123,1.074294999360347,0.903551090114154,0.0002109258289716171,0.0004491971158650529,,,0.524519217297268,inf,,,0.16358625778158853
25,,0.0,0.0,1.459546643619764,0.9287942166641614,0.8975136554735682,0.00019880858933867974,0.00040846020114607075,,,0.5202020156036558,inf,,,0.16492664372967794
26,,0.0,0.0,1.3980362963899513,1.2616292117564791,0.8702350637776997,0.0004084320500243355,0.0006630312732715893,,,0.14689728110576383,inf,,,0.16282883284506883
27,,0.0,0.0,1.3980362963899513,1.349851309061503,0.8542554654379303,0.0021738529654729225,0.0038082746141230575,,,0.1792956407887421,inf,,,0.16792116782315467
28,,0.0,0.0,1.6060112816442644,1.4855792607599185,0.8654431293480248,0.00023616954332148825,0.0005058286143487669,,,0.43586655696697996,inf,,,0.1646246934958046
29,,0.0,0.0,1.4492765239675183,1.1958411814648662,0.8122600961505102,0.0007761053560225803,0.0014348967360520832,,,0.18952474069199465,inf,,,0.15626753658753825
30,,0.0,0.0,1.4492765239675183,1.361825215293151,0.811828236983728,0.0004917614007877657,0.0007846081386275445,,,0.20924377657122822,inf,,,0.16763244963448792
31,,0.0,0.0,1.4492765239675183,1.1467090477945245,0.8485655078040273,0.0004950344917459912,0.0007949213498468441,,,0.18952474069199465,inf,,,0.16353660512694085
32,,0.0,0.0,1.6247469721643069,1.4203653134753516,0.8165568391165736,0.001385332441722325,0.003052337977772944,,,0.41861278947482794,inf,,,0.16454883869762282
33,,0.0,0.0,1.701675679093468,1.2950616816361797,0.8878082371783648,0.0014891836315800249,0.0037206750695665067,,,0.4732203808476458,inf,,,0.1686965362220382
34,,0.0,0.0,1.677794310417802,1.0014534485057025,0.8430756573253082,0.011388729644708512,0.020801785789294758,,,0.5202020156036558,inf,,,0.16406808241752985
35,,0.0,0.0,1.6357321596049905,0.9873768324357923,0.8576990929088069,0.015500628601551335,0.032028736612731284,,,0.49759852643134905,inf,,,0.1616090800448819
36,,0.0,0.0,1.7208942796983562,1.430048873398305,0.8918477141456385,0.001135021961328245,0.0030612919828924825,,,0.49759852643134905,inf,,,0.17596418067570746
37,,0.0,0.0,1.7095865069125618,1.486563226982352,0.8825883121851251,0.0018413273076525324,0.004006557675503995,,,0.524519217297268,inf,,,0.16779126285944332
38,,0.0,0.0,1.6005760849750783,1.009380292497532,0.8597432279195065,0.0013621607311602895,0.0034436819535369695,,,0.5202020156036558,inf,,,0.16466952167962431
39,,0.0,0.0,1.6569242611639727,1.084596553261219,0.9386453462639766,0.0035807111837264684,0.00840317127481532,,,0.5677978065141052,inf,,,0.15987383218940368
40,,0.0,0.0,1.315909905068499,0.8917463249031109,0.8745692015683953,0.011150815780757946,0.023034225600482697,,,0.41268473150466,inf,,,0.16411217569791153
41,,0.0,0.0,1.7131501042551809,0.8550059780265842,0.8848100171046563,0.0042201303788097595,0.009955984369334887,,,0.43586655696697996,inf,,,0.1745453283583747
42,,0.0,0.0,1.5351665431733676,1.3548091030543399,0.7896909412676696,0.001494838712720152,0.0036202886183762393,,,0.5202020156036558,inf,,,0.16572711438765658
43,,0.0,0.0,1.548022914545469,0.9100718827748202,0.9046351042988718,0.00039322868216579116,0.0007813174028206385,,,0.4629450596409901,inf,,,0.1651697563663799
44,,0.0,0.0,1.6261217364524398,0.9982649592827714,0.8723810361906358,0.00046409539867841323,0.001105135994333323,,,0.4732203808476458,inf,,,0.17502325480391406
45,,0.0,0.0,1.7461775861618496,1.1837111252396277,0.9063707751478459,0.0013401165652562324,0.0029693412590101895,,,0.5451288209179292,inf,,,0.19470802547399366
46,,0.0,0.0,1.7553423848062883,1.5027366616235671,0.8085407908385477,0.0003673770086987634,0.0007583846199041304,,,0.44694259446804574,inf,,,0.16632655509316902
47,,0.0,0.0,1.7275445242269134,1.4149111100829996,0.8663178196482842,0.0003436591967737315,0.0007976406586603258,,,0.4629450596409901,inf,,,0.16522859641384421
48,,0.0,0.0,1.7198597387246932,1.4868150472395265,0.9061178488447119,0.000227646645499875,0.0004683997692809809,,,0.4880666971167561,inf,,,0.16033583308218727
49,,0.0,0.0,1.6904052333340487,1.4138285124820045,0.9162725598607164,0.0013101795878732714,0.002809786934437845,,,0.4928685327679205,inf,,,0.16668136717302762
50,,0.0,0.0,1.581106145358642,1.4888161853212303,0.7777818372687908,0.0005588297591687819,0.001214872561302414,,,0.5202020156036558,inf,,,0.16433415850885397
51,,0.0,0.0,1.7502808768866012,1.4669883983821155,0.8836043150869379,0.0004713110132516944,0.001109619313402984,,,0.5202020156036558,inf,,,0.18730846867117454
52,,0.0,0.0,1.6992537073369247,1.3023466175770104,0.899204625444389,0.0016287834336799088,0.002969917121759675,,,0.4576907132971797,inf,,,0.16241894837860396
53,,0.0,0.0,1.5965308802992335,1.2967237044863753,0.8859091404801442,0.00033252814138560945,0.0008078470461623755,,,0.4732203808476458,inf,,,0.16223332047095265
