,eda+acc_XAp0,eda+acc_XAp1,eda+acc_XAp2,eda+acc_XCond1,eda+acc_XCond2,eda+acc_XDist,eda+acc_XFuzz1,eda+acc_XFuzz2,eda+acc_XK2_1,eda+acc_XK2_2,eda+acc_XPermEn,eda+acc_XSamp0,eda+acc_XSamp1,eda+acc_XSamp2,eda+acc_XSpec
0,4.482905880139651,-2.012674359209419,-0.4333271652331947,0.634167207458079,0.5538356184815275,0.46277994096963504,0.3721592948462016,0.27702780468705823,2.0810809481700754,1.8098632728232993,0.6038851895711802,3.2127833108690433,1.8632797885496675,1.5779116587873263,0.2861191813329696
1,2.3271989629722687,-0.062058639012593834,0.0,0.5380761654309288,0.4851329288707667,0.5839549816500218,0.2289137370346026,0.26755524733848135,,,0.6008849035917525,5.20502943212448,inf,,0.2700867237451949
2,2.417446502553568,-0.1888882581426963,-0.06159971217901066,0.5496508316856976,0.5305108118756621,0.5371075543106578,0.4050478112899264,0.36267442842054354,3.6328557774797523,2.883671584125601,0.5677978065141052,3.7790473227373464,2.946386399450836,3.58351893845611,0.26691331235188054
3,1.9046251201546287,-0.25466324165462334,-0.0741161802275828,0.6510983178317752,0.5058813597526842,0.5904477644609349,0.4211187010597494,0.30326391071235875,3.3157387012780117,1.4568858616509732,0.585052858160615,3.2893578999066198,3.0493028471855506,1.667706820558076,0.28060034199665
4,1.8214450312111277,-0.18391928526613574,-0.016439668167088313,0.4051732511257876,0.35393605431220654,0.4644614071470885,0.20991090241212598,0.19100108585788833,2.8285973979257455,,0.6403206450210053,3.4306261923529675,2.451485817827651,inf,0.28144628641657343
5,2.5170243472500156,-0.37005625793836494,-0.09356429136763615,0.6265511579690917,0.5907529934983594,0.6827546206502181,0.2550809791109812,0.23568380254657945,2.0852262120029996,2.5077652782589808,0.6528756675646988,3.582319657880628,1.7545075634292844,1.822242485953131,0.2653739910321989
6,1.592930908906073,-0.1586714673742732,-0.14551720008694846,1.0092283797948165,0.891931724589578,0.6950016054865138,0.5345007717837666,0.43057740429786795,2.0907393179059697,3.777489460147697,0.5978297680564633,2.9610088374956054,1.8926227077909856,2.68273239311792,0.27394271039221674
7,1.6960288114344422,-0.1592081058301819,-0.21959022174316106,0.7148542619281031,0.692546289390467,0.5475774252297516,0.8405441660920271,0.569032273577456,1.539445039332801,1.973234248933954,0.6584896970785714,1.9205023451207806,1.3319877163801828,1.3209661489976003,0.2454481728967826
8,1.3376249595311382,-0.16881128799712292,-0.19044923791787916,0.785848623910652,0.7747227056723025,0.5939669011285276,0.9999026982200007,0.7165146198174077,1.5521982857139647,1.0648156252094072,0.5947193981915972,1.859467452252132,1.317520279913816,0.8447261390212453,0.24116976218365202
9,1.3309297189723541,-0.10222243695429137,-0.07931066005915724,0.9932393631264739,0.9565700335857602,0.6757200782614838,0.8844957395821127,0.6799723771253281,1.6126801355612772,1.4075277260016348,0.5947193981915972,2.0532108171973147,1.4259481059345525,0.9881835570608964,0.23426467547682134
10,1.5090179462955855,-0.11409625769311416,-0.10255149442347777,0.771041113213844,0.7309809502087287,0.6052842056781318,1.1442843488641363,0.909342642749871,1.3971524594395162,1.1380096616832323,0.6403206450210053,1.6155118772225794,1.149990898627716,0.8080658317526466,0.25256486260989525
11,1.2246679562883291,-0.14801713247734782,-0.10868519779893476,0.8070301391753694,0.7588334124825988,0.6067768683024588,1.263203666484635,1.2446544537089503,1.36116773629273,1.9852327082041765,0.6309483474627791,1.586318352160185,1.1162469187114554,1.383149964652406,0.23904865084773444
12,1.1190468290186266,-0.1505460468590521,-0.11701896394483383,1.335297546334918,1.3065690439578748,0.801720478949831,1.2524825800584296,1.2444714567609099,1.9569849248162243,1.7611775634541036,0.6097226960127671,1.8500243773600307,1.6141128040759987,1.455743749391762,0.22644823197760228
13,1.2336026695527644,-0.09255957720679608,-0.17796571806511902,1.1468499536353223,1.1027693742661198,0.7349663089322297,0.8951690450936419,0.8390827215082941,1.0991273243410025,1.05781006196806,0.5947193981915972,1.7871700168942477,0.9063200328766327,0.6961081960479231,0.22256279765659204
14,1.4199141740673702,-0.12095451939079416,-0.08131013276739762,1.0246047294745562,1.0261107988985108,0.6757197695439054,1.0338062707560858,0.8916690240802292,1.1713149859856096,1.5354675204880313,0.5978297680564633,1.9189112548885388,0.9932971976168005,0.9772923155739851,0.2342539885035435
15,1.0050120436798144,-0.04904863492828784,-0.0909560340511762,1.1182581482936125,1.0970135940453303,0.7539672203213789,1.5205122070144133,1.6133589266869555,1.5518082743066595,1.9323840102143495,0.6008849035917525,1.9210332715999363,1.3166290303533204,1.5093274975194593,0.2070899990552938
16,1.393602226299784,-0.18577160563311174,-0.102640034695081,1.4368332220510918,1.4052518228644963,0.8587514383870913,1.7650878175632618,1.5664465975396629,1.9950368167973633,1.6909696348842653,0.5915533975974677,2.2614431496628704,1.697787938752056,1.1457148851525705,0.21293513173109788
17,1.9445375454377771,-0.48447900315313797,-0.41338214738059514,1.5211062611046784,1.4697908546254748,0.8322584052375163,1.7495048140129563,1.6352821195399272,2.3576458427121056,2.6012665687746637,0.6403206450210053,2.1867793194746805,2.119109658218278,2.2496457076998264,0.21407245041595077
18,2.2527673562966837,-0.5276554951794501,-0.20817030681484466,1.4622446746030966,1.3892038107089077,0.9550092082066177,1.626828630104077,1.533526662069586,2.0008616502424967,1.9915951103720404,0.5490601803369085,2.9590789559059556,1.8377899486886873,1.6762221115870675,0.1891864852674558
19,1.9204335620802908,-0.5326879330823606,-0.3956081941663813,1.3955735040126709,1.2663964493734083,0.8285730332330615,1.4455969127512844,1.255269641637192,2.5029783119466216,6.565582368923444,0.6097226960127671,2.3256262921407433,2.1943860855070407,6.887552571664617,0.22851603891825278
20,2.152786361619206,-0.4824590083958266,-0.22519088943636809,0.8776281577036136,0.746021937508751,0.7461898921788012,0.9331181248061041,0.605499653810105,2.441282331868774,1.98721919447111,0.6584896970785714,2.854811582497614,2.2141592886116053,1.6846337280456596,0.27531902810872133
21,1.6984367050910505,-0.01132291136727367,0.0,0.5222179778954524,0.41947493094719995,0.6860374615494106,0.39344826618899564,0.2579955405306322,,,0.6038851895711802,6.370612346898773,inf,,0.2599532632148724
22,2.1899671751354353,-0.16666794190336867,-0.030429103858820496,0.6799924676344975,0.527545454349257,0.8533433282660884,0.4127453479647785,0.3277063395780745,7.015298620541131,,0.5947193981915972,4.385588526240242,5.0760662740168465,inf,0.29827582069053626
23,2.292307314121234,-0.07641024380404114,0.0,0.7225237218532908,0.6341378746239674,0.6219183299180541,0.382013957011858,0.31872240115881934,,,0.6447042257417027,4.98757002116526,inf,,0.2639923683462275
24,2.1802905122043588,-0.283676654413067,-0.06949359526920651,0.7288265542651268,0.47213980851828036,0.7341332058956525,0.43713625262639094,0.34970182460683136,2.4178248931820145,2.461399357701055,0.6125606311107803,3.5192304485737482,2.2535448975694043,1.8971199848858813,0.30742718273325464
25,1.8205103870342645,-0.4029609925912484,-0.15556476178911133,1.2767551179998293,1.201273669019214,0.7414491409023607,1.2090423071782834,0.7760021901461869,2.4280285381066546,2.3701969521880333,0.6619902821573977,2.3474662406667623,2.1583615019890656,1.9964624282181447,0.2168395941617883
26,1.50092332891485,-0.23257827429922634,-0.27514834245318753,0.977447052470934,0.8671893207441396,0.6513196912748116,1.4919480983164293,0.7273180776579589,2.0598510776677843,2.935602813127727,0.6008849035917525,2.0946679890111275,1.7627616178128456,1.890653126728808,0.22983103556723483
