,eda+acc_XAp0,eda+acc_XAp1,eda+acc_XAp2,eda+acc_XCond1,eda+acc_XCond2,eda+acc_XDist,eda+acc_XFuzz1,eda+acc_XFuzz2,eda+acc_XK2_1,eda+acc_XK2_2,eda+acc_XPermEn,eda+acc_XSamp0,eda+acc_XSamp1,eda+acc_XSamp2,eda+acc_XSpec
0,2.148468449183295,-0.06959401247119228,-0.023928875227636193,0.6649046035147577,0.6325933669425163,0.8000548632458606,0.5235486460472518,0.41216342171990017,2.074078663730116,1.8391265167277666,0.6097226960127671,4.772931591450717,1.9618045233997796,0.9839493803479699,0.2571310122191706
1,1.4244402293008067,-0.07116157132742751,-0.004808574235282177,0.6872658718524962,0.6334891331702328,0.6711891366159088,0.496488259603172,0.345474655208535,3.077849969806093,,0.6180765742263259,4.179902450583747,2.9649826216873394,inf,0.2680762788678234
2,2.8231754076100963,-0.04461167802864318,-0.0021446514380574835,0.5540156160978841,0.4967244820423578,0.5635201559858964,0.29313090239968637,0.27925441135088597,1.6070673671006515,4.927773759360128,0.6038851895711802,4.859345846550029,1.4983630955128355,5.049856007249537,0.2555181570002492
3,3.723907957596366,-0.08689118567724853,0.0,0.41135099104987727,0.4012268460837899,0.526314423146067,0.3008233439807824,0.3038188370435077,,,0.6309483474627791,5.149897361429764,inf,,0.2524170130547544
4,1.86226291562413,-0.07296060819225263,-0.020152537588953873,0.6310101199599455,0.5303573075338406,0.5250181649260016,0.4900804577690382,0.4014012194880353,5.528028342081238,,0.648888643467878,4.08109933547208,3.008977500304012,inf,0.29254255673449764
5,1.857906439355346,-0.11450480404245061,-0.09330274342882247,0.7766620142386567,0.701592290789469,0.622331783887061,0.46474107730396286,0.3018518604117241,1.9982675476815923,3.729136263431143,0.6509067234006624,3.1018338044365366,1.8150076103733583,1.958124041349251,0.3055507028473083
6,2.996630000190899,-0.2786668810228357,-0.10293094922210921,0.6416192980581462,0.6042675251540138,0.49681085870374875,0.3579607944236941,0.251289732820857,2.0531223891693218,2.571620920656862,0.62595550513784,3.0805642090706886,1.520171379849537,2.2117095102575863,0.2889315119356411
7,2.4933085084996103,-0.15117872336315352,-0.21042500952112897,0.8028774737091164,0.7805717763228214,0.5384986827738529,0.5395945036891708,0.38563667073671093,2.870161949146559,1.6868208558740778,0.6008849035917525,2.7941529001556216,2.3500137865651567,1.5448993912965292,0.2911333107227796
8,3.5610574656180036,-0.4945147433088525,-0.5262267138551835,1.0768322420129002,1.0518129783648023,0.6594971423145188,0.6672264341590808,0.5070805910695599,4.309513173790142,1.6309086156302328,0.6447042257417027,2.814707853975175,3.92941800122516,1.4445632692438664,0.23875120285979462
9,1.8356285716796557,-0.20546444813289771,-0.06186199800708027,1.061867128701721,1.0086461317437316,0.6329589489154104,0.6866680185881663,0.4504565575547006,2.540454384223787,4.2896129426292875,0.62595550513784,2.6182094971024203,1.9110289839186565,1.1194246944140442,0.24482666890618734
10,1.255031853323829,-0.07741992603113883,-0.03460575759243199,0.9741758578115174,0.9125414212744741,0.5920478137235062,0.8984367659438229,0.5165632603868785,2.665802350350357,5.9671094380986975,0.62595550513784,2.7612751845617547,2.3345549555977327,1.5326113160413852,0.23576001366959418
11,0.7574621205298773,-0.07397957905103324,-0.005843628282472028,1.2610846666074977,1.2270456812767705,0.7863224608142378,1.1549064666301052,0.8245421201078342,1.5500458897803064,2.0236086793316272,0.6207552362147116,2.1437786016305935,1.3833600033894091,2.0397846869190013,0.22347456468225885
12,1.0990687056394257,-0.1278311550433471,-0.07835292270404438,1.0026253865640244,0.9775998859943129,0.6693542371986783,0.9627143442370127,0.6585692414569146,1.5416523236235544,1.4771672244278597,0.6207552362147116,1.942427332220215,1.368015686173476,0.9339495400720684,0.23577956628097796
13,0.5503122205869908,-0.051323056157516936,-0.003662817850287103,0.7894593823277014,0.7613500688865148,0.5779667275719091,0.5472218763444114,0.33342312826531817,1.2579028407231738,0.6413545431456739,0.6153451465759925,2.491864130355499,1.22450072143404,0.6111735976002727,0.2511909720561012
14,2.3818163894896602,-0.13330226751269103,-0.030185892303981353,0.5435163264316037,0.4990045048874383,0.46746583164156175,0.40292102321927836,0.32203877016993515,2.2076830570481776,,0.6333676938231112,3.4406314509075626,2.0293972933224134,5.937536205082426,0.24983084913234976
15,2.9047006694134785,-0.38704230487393415,-0.22618082933865527,0.9922899929374622,0.9829824654451077,0.6097757760304989,0.6252359238466397,0.4640308413707739,2.4107465500753866,2.8679232271574615,0.6207552362147116,2.649781292978234,2.103631136150949,3.016566360456833,0.24842381346763348
16,3.259807643449816,-0.6384506917973299,-0.11707692163469578,1.1138600846920335,1.0581259203149476,0.629866842983725,0.5742126438881754,0.43640899470349626,1.3907390982543397,1.6328007637822708,0.6284777104787076,2.640547328000624,1.2587788466331151,1.2640718740149268,0.2514156823605385
17,0.7195641622842532,0.09032050978603867,0.03842895640196309,1.115437365792726,0.6010704650641878,0.6789832304598177,0.6814309038807235,0.39248605732433883,0.5851013143966967,0.4692764970280674,0.585052858160615,1.1726894920644255,0.29457393158913237,0.18264932134626083,0.2767996832498186
18,0.17415212031812227,-0.037349452027441894,-0.0028327473086999814,1.5602675967107378,1.35724169233718,0.8834747127954697,1.0892045419096197,0.5888513337171282,0.18353783332294668,0.09299525105685395,0.5713653840954815,1.3949091397756201,0.15385186462729386,0.07505759398590858,0.2731541563852668
19,0.3884731835212466,-0.03844750219773039,-0.010446237529898537,1.3758165315000306,1.1905699413845143,0.8669718873872413,1.0796792308164622,0.8675256188911125,0.46472394678427764,0.25406163325313064,0.62595550513784,2.238984511584451,0.3503941598002604,0.25258394730376577,0.2833172371838705
20,0.1415861366139371,-0.0023997456948552168,-0.009018080056822458,0.9833689747557529,0.836475631714817,0.7353168157996427,1.061295767491614,0.8150414832940842,0.32064037636843734,0.1473819213030582,0.5915533975974677,2.185987945410232,0.2896286574706759,0.15655338788598427,0.23859585951639306
21,1.085880146511561,-0.080908843018143,-0.047787613850629795,1.0563966531481737,1.0446705788534163,0.7374500276268857,0.9989003065199554,0.5674432400536866,0.19978683938124,0.19932553402667733,0.6097226960127671,1.1350688256787247,0.1829855398867808,0.15991678412628915,0.2765834193751511
22,0.5051893042920429,0.08910966170611667,0.02367298985099353,0.9089730128737415,0.8369225923323552,0.6404680417555807,0.5950300149357591,0.4435846220552443,0.8074924476124126,0.9452550611444741,0.6233814453054027,0.9597493009562822,0.4817289540634721,0.4048078002296695,0.2482010663415273
23,0.272406511190817,0.09853912859881284,0.04591954872090678,0.749144107252302,0.6605768146595873,0.5590143193037412,0.7956896353978891,0.5752408246632993,0.7142718909467035,0.8027592693074281,0.6180765742263259,0.7394936662784801,0.36215656560308074,0.314233154158797,0.26162123127272485
24,0.25539037133863735,0.0452508442203501,0.05267253890516471,1.0011449063530167,0.986006864718255,0.7118336183946952,0.9075409627355461,0.5767833437724298,0.7636143413961242,0.6749149112259134,0.6468212168108125,0.9819261506803688,0.343754046194107,0.2874868824895021,0.2400654900002383
25,0.40216558342378506,0.02104669136860776,0.039969594439124456,1.1693455425187715,1.1368258205407813,0.7783479156570318,1.196651295908994,0.5695806696599239,0.9156743943294391,0.512538781301279,0.585052858160615,1.2682940651156285,0.4544369777020033,0.3627732849081797,0.24358343157259696
