,bvp+temp_XAp0,bvp+temp_XAp1,bvp+temp_XAp2,bvp+temp_XCond1,bvp+temp_XCond2,bvp+temp_XDist,bvp+temp_XFuzz1,bvp+temp_XFuzz2,bvp+temp_XK2_1,bvp+temp_XK2_2,bvp+temp_XPermEn,bvp+temp_XSamp0,bvp+temp_XSamp1,bvp+temp_XSamp2,bvp+temp_XSpec
0,,0.0,0.0,1.6131094809041608,1.5741240286426788,0.5453334959028974,1.2809629965142328,1.3824664083371074,,,0.49759852643134905,inf,,,0.9057849633220627
1,,0.0,0.0,1.5744288265943098,1.5699761680081359,0.7462398273885575,2.2495277579081137,3.0256073650728275,,,0.44694259446804574,inf,,,0.9187575502216144
2,,0.0,0.0,1.7229826949338114,1.6722355070318797,0.8037391102640992,2.338605793695223,2.5536882357067294,,,0.48319206230712763,inf,,,0.9112189226671429
3,,0.0,0.0,1.6389676764406278,1.6145632431244314,0.4658569145409132,1.830912810148464,2.225532484329555,,,0.5022576003740722,inf,,,0.9478057409006929
4,4.951167078240391,-4.951167078240391,0.0,1.7345015985974859,1.6933231642771187,0.7758634408562087,2.789745576451462,2.511445919467402,,,0.5022576003740722,4.939866223208049,inf,,0.8952837574099224
5,4.31748811353631,-4.31748811353631,0.0,1.5639122583740006,1.5226956785118833,0.6109460413852363,2.441520349369058,2.492547485670927,,,0.5567373465730988,4.31748811353631,inf,,0.8513886738006051
6,,0.0,0.0,1.4968935432078732,1.486204065923065,0.5862851880211825,2.5244876493538446,5.784734644501903,,,0.47824363442641393,inf,,,0.7268730492145039
7,,0.0,0.0,1.5340703205157067,1.542693071651009,0.40121866924348204,2.0125796016800295,4.1601128882821214,,,0.5113665138247345,inf,,,0.9167275504734501
8,,0.0,0.0,1.7185385201835788,1.6643261228919521,0.43079386519889384,2.220538770794333,3.4993678809113584,,,0.48319206230712763,inf,,,0.787325826192442
9,5.7037824746562,-5.7037824746562,0.0,1.5921215428576128,1.5699747966783264,0.5318993729456514,1.708522390064176,1.7135363007093052,,,0.5022576003740722,5.703782474656201,inf,,0.7913206137338794
10,5.703782474656201,-4.772164670462355,0.0,1.5197932099276088,1.4819396868352666,0.46844597814138866,1.8228580283291909,2.314129621938897,,,0.42445136339222655,5.882112010180618,inf,,0.6757140001934977
11,,0.0,0.0,1.312147053992666,1.3183860537626753,0.7375627449485536,1.8790707647855485,2.0283807743205378,,,0.4302020962658841,inf,,,0.9459593212389115
12,,0.0,0.0,1.7305931698439851,1.676577498225489,0.3925760537137946,1.2798929839675757,1.6078688507749277,,,0.5202020156036558,inf,,,0.717987285797896
