,bvp+temp_XAp0,bvp+temp_XAp1,bvp+temp_XAp2,bvp+temp_XCond1,bvp+temp_XCond2,bvp+temp_XDist,bvp+temp_XFuzz1,bvp+temp_XFuzz2,bvp+temp_XK2_1,bvp+temp_XK2_2,bvp+temp_XPermEn,bvp+temp_XSamp0,bvp+temp_XSamp1,bvp+temp_XSamp2,bvp+temp_XSpec
0,,0.0,0.0,1.4377592494337141,1.399183892790003,0.1527975958468015,0.9645296042003131,0.9287640074523635,,,0.48319206230712763,inf,,,0.8232173299164436
1,,0.0,0.0,1.6738102645505422,1.6638265140632331,0.645277953048599,0.9118467040716824,1.0790447635876415,,,0.5451288209179292,inf,,,0.9264180220279877
2,,0.0,0.0,1.6134748596480963,1.5966930427564034,0.11450694812535096,0.48066587898335994,0.43533187363329584,,,0.552929491858785,inf,,,0.9647173574517326
3,,0.0,0.0,1.7406421968645132,1.7041549007571906,0.4362306361663426,0.42685931500067315,0.3770523678161714,,,0.49759852643134905,inf,,,0.9270303595745173
4,,0.0,0.0,1.5199049315812898,1.4808286160068131,0.7854554054513694,0.5431981510193565,0.5393950549289069,,,0.5370774965580548,inf,,,0.9338096767295385
5,,0.0,0.0,1.50665737580552,1.4818770895109763,0.5942946311377904,0.40402785568316346,0.42581641808623155,,,0.4928685327679205,inf,,,0.8864581794973175
6,5.010635294096255,-5.010635294096255,0.0,1.6974022310127683,1.5372320643545563,0.39356140374295917,0.757044076980114,0.4238331778177612,,,0.4880666971167561,5.0106352940962555,inf,,0.6041502527267516
7,,0.0,0.0,1.5057865369523187,1.5090592249049322,0.27489866603094726,0.8289298411025657,0.7562126330456035,,,0.524519217297268,inf,,,0.6231817032136342
8,,0.0,0.0,1.4566145717398682,1.424595206713461,0.7415837225055566,1.036335141310453,0.908632536742541,,,0.45235697871908603,inf,,,0.9432640302182704
9,,0.0,0.0,1.703779907710237,1.736896591363726,0.38070378466400207,0.7403193435745762,0.6758705165972686,,,0.45235697871908603,inf,,,0.9527735530986552
10,,0.0,0.0,1.682999453557245,1.6256665485930353,0.5806470720962853,0.7219940040841933,0.5796866488667992,,,0.5287703885177266,inf,,,0.9381065463934236
11,,0.0,0.0,1.7320057161736875,1.7075647689191085,0.3882027930793063,1.0967500955854557,0.8926225259032141,,,0.4302020962658841,inf,,,0.6388688795978186
