,bvp+temp_XAp0,bvp+temp_XAp1,bvp+temp_XAp2,bvp+temp_XCond1,bvp+temp_XCond2,bvp+temp_XDist,bvp+temp_XFuzz1,bvp+temp_XFuzz2,bvp+temp_XK2_1,bvp+temp_XK2_2,bvp+temp_XPermEn,bvp+temp_XSamp0,bvp+temp_XSamp1,bvp+temp_XSamp2,bvp+temp_XSpec
0,,0.0,0.0,0.4922323820208352,0.4746940189980308,0.6063778438582883,0.033626064610557435,0.03344154504618424,,,0.23718601089358102,inf,,,0.9349553122483678
1,2.886386479884428,2.8140570935062588,-5.700443573390687,1.5971230838774362,1.5883986785272306,0.7968661345148798,4.669765489998494,2.532304815405209,2.8158550602502492,,0.585052858160615,2.884588513140437,2.8225328627812782,inf,0.8610758472379871
2,3.3249492378186964,-3.3249492378186964,0.0,1.478248665329726,1.4274615033119717,0.7746830296447307,3.373281217386406,6.237168839688499,,,0.5287703885177266,3.3242363405260273,inf,,0.6347973296708952
3,2.995732273553991,-2.995732273553991,0.0,1.749408290216238,1.7095030692156419,0.6104746817989648,3.658284997655349,6.792079003160607,,,0.5068466436745385,2.995732273553991,inf,,0.8425974492230381
4,5.010635294096255,-5.010635294096255,0.0,1.7747126749875026,1.7413987785665603,0.8185602223487722,3.496576958265842,3.3234998478862487,,,0.49759852643134905,5.0106352940962555,inf,,0.5474084168140076
5,4.897105063825969,-4.897105063825969,0.0,1.7586564501622302,1.6737672832541852,0.7761132614451152,2.7369421802656504,3.0545661359551883,,,0.49759852643134905,4.879607031689852,inf,,0.8004837249388035
6,,0.0,0.0,1.724822869139497,1.6842205264484316,0.7702374083567867,2.8244180589186803,2.4308009430021102,,,0.541134803179459,inf,,,0.6252437787991375
7,4.759246927069194,-4.759246927069194,0.0,1.7164047365833293,1.741486810511799,0.656996036683729,3.05888274089979,5.915937646470372,,,0.5490601803369085,4.740608156883195,inf,,0.751924991998266
8,4.31748811353631,-4.31748811353631,0.0,1.432241635589326,1.4039540109035173,0.773343866138052,3.5987263959743525,26.20759028377345,,,0.48319206230712763,4.31748811353631,inf,,0.6764009544599292
9,3.89660793744542,-3.89660793744542,0.0,1.6055013979429402,1.603935925446094,0.747157778531445,3.6162523334510834,3.0033024284870184,,,0.5641709578113449,3.8954937034769355,inf,,0.7062931157427313
