,bvp+temp_XAp0,bvp+temp_XAp1,bvp+temp_XAp2,bvp+temp_XCond1,bvp+temp_XCond2,bvp+temp_XDist,bvp+temp_XFuzz1,bvp+temp_XFuzz2,bvp+temp_XK2_1,bvp+temp_XK2_2,bvp+temp_XPermEn,bvp+temp_XSamp0,bvp+temp_XSamp1,bvp+temp_XSamp2,bvp+temp_XSpec
0,,0.0,0.0,1.4451182490545185,1.4268376852525568,0.7946965943857287,1.187056846096472,1.522188432583124,,,0.5287703885177266,inf,,,0.8170728304604605
1,,0.0,0.0,1.6514800056869623,1.6393180232028408,0.7095111869078288,1.1434579093555108,1.147888791807199,,,0.4732203808476458,inf,,,0.8243246265442369
2,,0.0,0.0,1.5116580814331302,1.3381899044014935,0.42697454227828097,1.4225466347272142,1.7431026568614798,,,0.4880666971167561,inf,,,0.9234815434752067
3,,0.0,0.0,1.375310346895145,1.3809467390073176,0.6394600207409931,1.7670904436778185,1.9122026429585193,,,0.48319206230712763,inf,,,0.8255888172634791
4,,0.0,0.0,1.7231365553097047,1.6783450226839343,0.656496917406009,1.9394458020033263,2.171095621888142,,,0.5022576003740722,inf,,,0.9315191049734427
5,3.1388331171946646,-3.1388331171946646,0.0,1.3133433344800727,1.2841591101332976,0.8362056138619476,3.2573560779169677,2.17516868344507,,,0.47824363442641393,3.138833117194664,inf,,0.6714193936870568
6,5.7037824746562,-5.7037824746562,0.0,1.4538727829010338,1.4248504678469576,0.7023824975956194,2.688821243412872,2.753188632668978,,,0.524519217297268,5.703782474656201,inf,,0.747634293477525
7,,0.0,0.0,1.7141701107433494,1.6965695627821518,0.7945852432196133,2.539820276721579,2.3316184354129996,,,0.4302020962658841,inf,,,0.8988609610934702
8,5.7037824746562,-5.7037824746562,0.0,1.373976885913883,1.3660855782613557,0.6128896862670273,2.5144413340254608,2.4694880493650335,,,0.5068466436745385,5.703782474656201,inf,,0.6349735657192954
9,3.618198099020201,-3.618198099020201,0.0,1.5622653003970697,1.5430695879158598,0.8053455442437083,3.4309785570014655,4.8209491239039295,,,0.468121228110369,3.614803228495876,inf,,0.6986524213918687
10,4.15798597116331,-4.15798597116331,0.0,1.6435829859378306,1.6355917684502848,0.7578867737282315,3.1290979973630764,2.3190791683387455,,,0.5113665138247345,4.151267709621722,inf,,0.7627274435116131
11,3.933959462765989,-3.933959462765989,0.0,1.6432249198529376,1.6323557760706018,0.8048327395027389,3.4246538270425733,5.60509865887959,,,0.5604843169999094,3.9198311878759577,inf,,0.671530533167048
12,4.5428390702902055,-4.5428390702902055,0.0,1.6850442375394632,1.6971828091938408,0.7311885179222896,2.810993845207416,2.1443648705925975,,,0.5604843169999094,4.535436847973417,inf,,0.8933503779274887
13,4.073681452452118,-4.073681452452118,0.0,1.6417961044955176,1.6194423608084056,0.6928551006002627,3.3282457766082487,3.0081338796269548,,,0.4732203808476458,4.0719309673852,inf,,0.9233821100696721
14,5.010635294096255,-5.010635294096255,0.0,1.6448815197451019,1.6228571063132011,0.7716386175415324,3.877560715363303,17.384788241150222,,,0.5202020156036558,5.0106352940962555,inf,,0.8946977346013141
15,3.624340932976365,-3.624340932976365,0.0,1.7073362014087674,1.6947188668640087,0.7278763273472497,3.6782677035902194,13.664783050847399,,,0.4576907132971797,3.624340932976365,inf,,0.8739910846390816
16,4.421053659618951,-4.421053659618951,0.0,1.6218771461601618,1.5892184651085874,0.8002715672522893,3.0494647305766343,2.1427681397483673,,,0.5158180382284114,4.411798793007552,inf,,0.7321693776744086
17,3.757872325600888,1.942571247789799,-5.700443573390687,1.4253799442851167,1.4023825357390067,0.6313195218831017,2.278815849277546,1.2308550802311755,1.9425712477897987,,0.5158180382284114,3.757872325600888,1.949249050320828,inf,0.8511751524918958
18,4.31748811353631,-4.31748811353631,0.0,1.5469345404068156,1.502801644045827,0.6503544768828948,2.0752648875946114,1.3551838549965982,,,0.5329562494928909,4.31748811353631,inf,,0.942168006921103
19,3.5065578973199822,-3.5065578973199822,0.0,1.5029954754201222,1.4048845547164612,0.6272205983205321,2.0613827175494825,1.4740056199799425,,,0.4732203808476458,3.506557897319982,inf,,0.6799206025225607
20,3.400879681062807,-3.400879681062807,0.0,1.6494925093703228,1.6291617701711574,0.6374489675873252,2.082625412097914,1.6972340865066662,,,0.5490601803369085,3.400864103872035,inf,,0.8306885761263463
21,,0.0,0.0,1.7412233788507088,1.7187664931013016,0.5821221804702883,1.913107012709234,2.0713310142727708,,,0.5158180382284114,inf,,,0.7057411252202047
22,3.7302758377918206,-3.7302758377918206,0.0,1.6735283018308427,1.5643568006960162,0.6952725024259039,2.911660244141908,2.9748119232443506,,,0.5202020156036558,3.7287759511132483,inf,,0.597923859599127
23,3.875540677869028,-3.875540677869028,0.0,1.7171709891093054,1.6933281112517378,0.6951948407981933,2.4864857684514012,1.588331171780121,,,0.524519217297268,3.8733366230383126,inf,,0.6735720912825438
24,5.7037824746562,-5.7037824746562,0.0,1.5556585507235123,1.5306862131890973,0.7401274756163861,2.0922216625389507,1.7650110512012547,,,0.5451288209179292,5.703782474656201,inf,,0.9392766922789547
25,4.605170185988091,-4.605170185988091,0.0,1.459546643619764,1.4742014904349299,0.625808289348204,2.7214772957842017,1.7527107238851634,,,0.4928685327679205,4.605170185988091,inf,,0.607754340887152
26,5.703782474656203,-1.7871851753922767,0.0,1.3980362963899513,1.38300122417011,0.7077272793811323,2.2914463571477,2.8060450312287446,,,0.1995021272786615,6.864270167042398,inf,,0.8961199459818417
27,4.268396532247184,-4.268396532247184,0.0,1.3980362963899513,1.3865432661193573,0.7153373560567692,2.6889733753403546,2.2134372413150625,,,0.18952474069199465,4.263947346608281,inf,,0.8796125890838747
28,,0.0,0.0,1.6060112816442644,1.6113343493267496,0.605902568106052,2.2076003310454944,2.299477029795313,,,0.4880666971167561,inf,,,0.7806731507980071
29,5.7037824746562,-5.7037824746562,0.0,1.4492765239675183,1.3572860398166968,0.43861882314043565,2.253378256775962,2.068683468424265,,,0.1995021272786615,5.703782474656201,inf,,0.7804430632225604
30,3.9120230054281455,-3.9120230054281455,0.0,1.4492765239675183,1.4046914857211381,0.7757733252710288,2.351573226463575,2.2160055328519768,,,0.1687963801566332,3.912023005428146,inf,,0.835328233994792
31,5.010635294096255,-5.010635294096255,0.0,1.4492765239675183,1.4097991195401833,0.6316913885549814,1.924005653835677,1.9374173374157184,,,0.18952474069199465,5.0106352940962555,inf,,0.680946578634363
32,2.6575543030261652,3.0428892703645216,-5.700443573390687,1.6247469721643069,1.6268751878610075,0.8195282440982735,3.87144804608696,2.349159841732122,3.042928045662524,,0.5068466436745385,2.6575155277281626,3.049605848193553,inf,0.5908832060398239
33,2.5682029041783694,2.6199144922767057,-5.188117396455075,1.701675679093468,1.678740620110737,0.8581407054905958,4.462894339611601,42.393162332418335,3.133748248169679,,0.5883313578629602,2.5666953252210076,2.587040812515921,inf,0.8099549066402523
34,2.6606860262444396,-2.6606860262444396,0.0,1.677794310417802,1.6577750240414069,0.8913957512475946,4.94093990780522,7.48670761772775,,,0.5748741956352443,2.6603717657854684,inf,,0.6544885314435251
35,3.0116006339959895,2.6888429393946973,-5.700443573390687,1.6357321596049905,1.5697043946003477,0.7860530520019682,5.442017051141056,31.064187465769376,2.689259195277774,,0.5641709578113449,3.0111843781129126,2.6959369978088032,inf,0.731873941339291
36,2.6025161159065933,3.0979274574840936,-5.700443573390687,1.7208942796983562,1.6891399731759509,0.8430218215493368,3.7115953595454054,18.684947102921633,3.0981038267105907,,0.5329562494928909,2.6023397466800957,3.1047816292416197,inf,0.6703463043521001
37,2.9248706357311085,-2.9248706357311085,0.0,1.7095865069125618,1.6671459235634458,0.9242288296906593,4.1778641011445785,28.533927433970383,,,0.524519217297268,2.924549209697751,inf,,0.5844189593537236
38,2.707733277108474,-2.707733277108474,0.0,1.6005760849750783,1.5933603610691365,0.82391019354223,3.9102091952210873,8.338138820038491,,,0.5490601803369085,2.7077169233120895,inf,,0.7568068733355507
39,2.8707712126727065,2.8296723607179803,-5.700443573390687,1.6569242611639727,1.5998255970128998,0.8559209639274471,4.504118756373949,59.39572231321884,2.82967834513344,,0.5641709578113449,2.8707652282572464,2.8363561476644694,inf,0.7487392477767157
40,3.546996739562007,-3.546996739562007,0.0,1.315909905068499,1.2724536780247684,0.758581053724152,3.2384585939897503,3.647943960051646,,,0.524519217297268,3.545452737649654,inf,,0.7766255038290889
41,3.6381391768809,-3.6381391768809,0.0,1.7131501042551809,1.6669864490652047,0.6934830436015427,3.0716022448445957,2.302529310160169,,,0.5287703885177266,3.6373417451536167,inf,,0.8489758414825976
42,2.9991819171283383,2.008114475702403,-5.0072963928307415,1.5351665431733676,1.5218798598014327,0.6465865400995935,3.14286437491299,3.6513248699380436,2.0082252180112357,,0.4576907132971797,2.999071174819506,2.0149030205422647,inf,0.8973207276303299
43,4.540921189807193,-4.540921189807193,0.0,1.548022914545469,1.51785912164056,0.7364200119549557,3.1575338181140133,2.798754477471132,,,0.49759852643134905,4.533366453859108,inf,,0.7156218198969581
44,5.107180794245676,-4.766702074629297,0.0,1.6261217364524398,1.6205193315796351,0.7431224298047868,2.8441644430823536,3.1130682344835265,,,0.524519217297268,5.151814907559035,inf,,0.9014063688632088
45,4.4632470302452125,-4.4632470302452125,0.0,1.7461775861618496,1.7143256361337051,0.7190459056181373,2.6312332092133524,1.3313525210146686,,,0.5068466436745385,4.4529260844314145,inf,,0.8400853278120602
46,4.605170185988091,-4.605170185988091,0.0,1.7553423848062883,1.7112903329833118,0.6029465207427624,2.322741429039717,2.547501168320607,,,0.5713653840954815,4.605170185988091,inf,,0.7109163053562539
47,,0.0,0.0,1.7275445242269134,1.6921427524360653,0.5836373041363677,1.618410885246704,1.7434488844566458,,,0.5451288209179292,inf,,,0.9130935566349117
48,,0.0,0.0,1.7198597387246932,1.734401088674341,0.7536576563694438,1.628315032879985,1.8017325987106119,,,0.4732203808476458,inf,,,0.8710455427001274
49,3.909967663030449,-3.909967663030449,0.0,1.6904052333340487,1.6916205731987177,0.7411482128919584,2.979796132120886,2.1866306750965703,,,0.5022576003740722,3.9098032486898333,inf,,0.8896490965552853
50,,0.0,0.0,1.581106145358642,1.573916356505714,0.7079041563574456,3.2623218372212937,4.837006459645929,,,0.4629450596409901,inf,,,0.9475060718708858
51,4.943057776078227,-4.943057776078227,0.0,1.7502808768866012,1.7543992331086284,0.7940567099056738,2.9670846893920264,10.942733654038662,,,0.5567373465730988,4.930592586422719,inf,,0.935473878660185
52,5.703782474656203,-4.448950330231838,0.0,1.6992537073369247,1.6614611097162695,0.7060380530168089,2.781408855717928,2.3767754455152863,,,0.5287703885177266,5.952243833954701,inf,,0.7151397733821044
53,4.605170185988091,-4.605170185988091,0.0,1.5965308802992335,1.6077224464634408,0.5338120148789917,3.327473038043793,5.277540228352812,,,0.5287703885177266,4.605170185988091,inf,,0.920976546269072
54,4.605170185988091,-4.605170185988091,0.0,1.5506394349983272,1.5481159583224708,0.7409874077033995,3.7095261029964806,5.436671231932553,,,0.5370774965580548,4.605170185988091,inf,,0.9158001859308519
55,5.010635294096255,-5.010635294096255,0.0,1.6614093106103494,1.6445704809419843,0.7199671348325146,2.9812769255662714,2.864643127924235,,,0.5022576003740722,5.0106352940962555,inf,,0.9334595808534334
56,3.757872325600888,-3.757872325600888,0.0,1.4967003361919469,1.4878414868727703,0.7138974096444453,2.894038933802549,2.312138315350781,,,0.468121228110369,3.757872325600888,inf,,0.8047492080143636
57,3.3519537887632542,2.3484897846274326,-5.700443573390687,1.686801687605065,1.7047393998586522,0.7104761871074484,3.150337175994116,3.35651683616581,2.349622399053598,,0.4880666971167561,3.3508211743370886,2.3563002015846273,inf,0.755915394500916
58,3.360849405544991,-3.360849405544991,0.0,1.6243624393360891,1.5922176420994973,0.7254236984550713,3.111135297091234,2.704395093353883,,,0.5287703885177266,3.3597355918545606,inf,,0.8584484693043078
59,,0.0,0.0,1.601477994403097,1.5767076267873923,0.6101277879385495,2.232570689733314,1.8393013195072516,,,0.468121228110369,inf,,,0.8495170131488871
60,,0.0,0.0,1.765695911138178,1.763679092055754,0.5585900761109196,1.7776747190674067,1.3884808518682015,,,0.5329562494928909,inf,,,0.8111418003482115
61,5.7037824746562,-5.7037824746562,0.0,1.7419479234538788,1.7383603749397536,0.516656992728859,1.7595699430557183,1.367192724803556,,,0.26342377874763145,5.703782474656201,inf,,0.7971953404936499
62,,0.0,0.0,1.7419479234538788,1.7126398144114907,0.6045065096869087,2.1042280123232797,1.8185234423952537,,,0.2961247884481232,inf,,,0.9277061861774729
63,5.010635294096255,-5.010635294096255,0.0,1.7419479234538788,1.687610405025851,0.5797519523083131,2.2426123705720893,1.6347326633884438,,,0.23718601089358102,5.0106352940962555,inf,,0.6781562607099035
64,3.9120230054281455,-3.9120230054281455,0.0,1.3883015024995549,1.3421060952186916,0.7642846150144282,3.2056606925651416,9.790343727514253,,,0.36181263880445963,3.912023005428146,inf,,0.9517277877733533
65,4.228230693010627,-4.228230693010627,0.0,1.6741092915681164,1.6314666987838875,0.7272537536450471,2.7169781277783307,2.315233380701301,,,0.5370774965580548,4.222177933731985,inf,,0.8855177331253336
66,4.605170185988091,-4.605170185988091,0.0,1.771980434605743,1.6903213728148274,0.6328566507807465,1.7764622431903985,1.3166896577175324,,,0.5451288209179292,4.605170185988091,inf,,0.8878713992023015
67,,0.0,0.0,1.3769468872693784,1.3494155459380763,0.6965220326345436,2.4697322733563136,2.8301662748908916,,,0.44694259446804574,inf,,,0.9229055775232092
68,5.703782474656202,-0.8175421547007222,0.0,1.3881534994014486,1.3786356327822888,0.76873525824665,2.0897873030578906,2.845085133021482,,,0.5113665138247345,7.64636483361884,inf,,0.9196545058593535
69,,0.0,0.0,1.6969671676014535,1.7119477948098696,0.7996771069015125,2.57555842695462,2.449860241788807,,,0.5202020156036558,inf,,,0.9260984404985022
70,5.010635294096255,0.6898082792944322,-5.700443573390687,1.5271016940916253,1.5366016302139474,0.683103295842576,2.658446992488591,2.3783993384716493,0.6898082792944307,,0.5022576003740722,5.0106352940962555,0.6964860818254599,inf,0.7942222880994559
71,5.0175667659018535,-5.0175667659018535,0.0,1.5972207448883815,1.535052186128618,0.7377271310133565,2.6773307319532194,2.7993527297880343,,,0.5451288209179292,5.0156478359198005,inf,,0.9411935523841436
72,,0.0,0.0,1.6051472381490826,1.55047976220487,0.7455928340900881,2.9046276135119955,4.749007360010864,,,0.5451288209179292,inf,,,0.9472253215551072
73,,0.0,0.0,1.3909409041492975,1.3523004812748518,0.7860357795363574,3.748304033426928,9.497750301565574,,,0.4629450596409901,inf,,,0.9234282587299484
74,5.7037824746562,-5.7037824746562,0.0,1.4259655288517639,1.38148536768625,0.8281987922196608,3.583394964267349,9.133931102578117,,,0.5202020156036558,5.703782474656201,inf,,0.8820715937948084
75,3.305887201857831,-3.305887201857831,0.0,1.7241426833594506,1.7149120310358592,0.7088366519542986,3.775764661856707,7.089876917028982,,,0.5329562494928909,3.3058872018578307,inf,,0.7393789041790828
76,3.526581013381567,-3.526581013381567,0.0,1.6612040851621637,1.650189536335026,0.782588996395171,3.661162681126534,2.9315715368958264,,,0.5713653840954815,3.5256274600403326,inf,,0.8888286890031573
77,,0.0,0.0,1.6773481895776774,1.593693380603354,0.6054966169196458,3.4264537538807973,3.5667935475932393,,,0.5068466436745385,inf,,,0.8947004404356308
