,bvp+temp_XAp0,bvp+temp_XAp1,bvp+temp_XAp2,bvp+temp_XCond1,bvp+temp_XCond2,bvp+temp_XDist,bvp+temp_XFuzz1,bvp+temp_XFuzz2,bvp+temp_XK2_1,bvp+temp_XK2_2,bvp+temp_XPermEn,bvp+temp_XSamp0,bvp+temp_XSamp1,bvp+temp_XSamp2,bvp+temp_XSpec
0,2.6629735182323735,-2.643908489558826,-0.019065028673547448,1.652787339144696,1.6200835649290057,0.7803508020408038,3.6421825339360567,3.4041956219120744,,,0.4880666971167561,2.662758211910503,8.744806737401898,inf,0.48925865545384983
1,3.3138297168415254,-3.3138297168415254,0.0,1.5642653777993003,1.5358193558621875,0.7639573403407963,2.990126453735514,2.735315900891149,,,0.5748741956352443,3.3134918012430497,inf,,0.3904198628175801
2,3.50164107325595,-0.3940413994677159,-3.107599673788234,1.5246469919115366,1.4890542699539624,0.7796219873840677,3.365366455826884,2.3350078866247843,2.8119047026314012,,0.585052858160615,3.5013861089175875,2.812428639588052,inf,0.5999363920035983
3,2.572585262442232,1.7502232764241028,-4.322808538866335,1.5087231552234754,1.454627052135102,0.8150485671818859,3.838505978909681,4.708607235632419,3.117960115125177,,0.5490601803369085,2.572500014281326,1.755880540421408,inf,0.6829882079702946
4,2.4422079175780995,2.7644552228384454,-5.206663140416545,1.746904011971138,1.7235378087937427,0.7862445061359132,4.640874556133367,4.934055015685236,3.665479701260445,,0.552929491858785,2.4421026207964354,2.727137703476459,inf,0.6743859679677943
5,2.8889817072708133,-2.8889817072708133,0.0,1.5992338469590226,1.5678513650783223,0.7532435401329701,5.0201645244135875,9.159397754956228,,,0.5158180382284114,2.888573375954785,inf,,0.5888097328252927
6,2.8923939944539017,-2.8923939944539017,0.0,1.6136254234894665,1.6013467777243522,0.7831155097733649,3.9411032683894263,6.756282479077127,,,0.4732203808476458,2.8919730392631386,inf,,0.6579746922347429
7,3.767121366390523,-3.767121366390523,0.0,1.2838237037546445,1.1904818473381673,0.7807989781805167,5.229251892154949,9.451298911613726,,,0.5068466436745385,3.766480700137488,inf,,0.7919665454463127
8,3.0657406564650924,2.6347029169255944,-5.700443573390687,1.6838056020474061,1.6410451558889103,0.7998887083874439,3.8767870221738123,4.642222790305645,,,0.5748741956352443,3.063535376905354,2.643585999016362,inf,0.7785831529798816
9,3.0647251450409425,2.6357184283497443,-5.700443573390687,1.5530795823086787,1.4834991517429283,0.7826154115056024,3.2687166061116653,1.8167504809412276,2.8389937764472286,,0.6097226960127671,3.0647251450409425,2.6423962308807734,inf,0.5708147197225742
10,2.995732273553991,-2.995732273553991,0.0,1.7019901744650743,1.6563616353576829,0.8286849550320607,3.724438742215539,15.081325798944029,,,0.5883313578629602,2.995732273553991,inf,,0.6867324157963992
11,3.5153463354678314,2.1850972379228555,-5.700443573390687,1.4239799511554205,1.3508164495219948,0.7847346902927399,3.015456250036949,5.544758194197883,2.4288001814163844,,0.5451288209179292,3.51250145122083,2.194619924700886,inf,0.6422794420125055
12,3.554848941939099,-3.554848941939099,0.0,1.4828879356485873,1.469763792638655,0.713171932382962,3.7336510278307977,5.530014356105866,,,0.541134803179459,3.553183738660037,inf,,0.7662990989280127
13,2.8532310784018673,2.8472124949888196,-5.700443573390687,1.5689981462341578,1.5728706278678135,0.8318005454057141,4.887607064216613,7.957407101687212,3.140832061836081,,0.5713653840954815,2.852883313485173,2.8542380624365427,inf,0.6318878228860876
14,2.9409272601468195,-2.9409272601468195,0.0,1.571057816388112,1.575117715680391,0.7247125016912205,3.3740160166574715,4.663122319378086,,,0.5677978065141052,2.9397721081912915,inf,,0.5307723435884747
15,2.632743628020889,1.9690876567016886,-4.601831284722578,1.5837050213687767,1.5800034042206614,0.7220069069346835,3.7770287252546213,6.571686098666406,1.9693522704674409,,0.5490601803369085,2.6324790142551358,1.97603007299847,inf,0.5097359658728755
16,2.3776790568944404,2.081754412701503,-4.459433469595943,1.2340956209326346,1.2297384124803075,0.736699103443692,3.8215252965282716,8.681449994795752,2.2549655569735707,,0.585052858160615,2.3774283781591725,2.078364406754318,inf,0.4665569696283375
17,3.3628097810724373,-3.3628097810724373,0.0,1.6483318590085692,1.605634766165996,0.8320008369880276,3.1984701426293287,3.002819807317715,,,0.5451288209179292,3.3594158476472007,inf,,0.7616272056074187
18,3.757872325600888,-3.757872325600888,0.0,1.469583424902945,1.4383248245286062,0.7607489430536414,3.665589654417668,2.0178444738953414,,,0.552929491858785,3.757872325600888,inf,,0.7752826826978768
19,3.2188758248681997,-3.2188758248681997,0.0,1.3271041943837105,1.3292300074325405,0.8014279536246574,3.3244906767663376,6.041594267525894,,,0.5748741956352443,3.2188758248682006,inf,,0.5967986238741965
20,2.659260036932778,-2.659260036932778,0.0,1.5859995255530177,1.5921359740970646,0.7969760461859475,3.9553431621837203,2.2581703596505913,,,0.6068309995095971,2.659260036932778,inf,,0.6455025940590865
21,2.9869381016606638,2.713505471730023,-5.700443573390687,1.3661169219026097,1.3604473936491859,0.7068908293603686,3.827913801485487,7.7405839982561675,2.7137811551762354,,0.6309483474627791,2.986662418214451,2.720458957707265,inf,0.7495599161489918
22,2.657406803469164,-2.657406803469164,0.0,1.4066622918870662,1.3924963743110947,0.8447954672205978,5.809815315943667,34.94309119576022,,,0.6180765742263259,2.657357086786692,inf,,0.582933034103557
