,temp+bvp_XAp0,temp+bvp_XAp1,temp+bvp_XAp2,temp+bvp_XCond1,temp+bvp_XCond2,temp+bvp_XDist,temp+bvp_XFuzz1,temp+bvp_XFuzz2,temp+bvp_XK2_1,temp+bvp_XK2_2,temp+bvp_XPermEn,temp+bvp_XSamp0,temp+bvp_XSamp1,temp+bvp_XSamp2,temp+bvp_XSpec
0,,0.0,0.0,0.8221072888067821,0.7567550968087202,0.5453334959028974,1.2809629965142326,1.3824664083371077,,,0.6403206450210053,inf,,,0.9057849633220625
1,,0.0,0.0,1.082323670227571,1.0680289085140608,0.7462398273885575,2.249527757908113,3.0256073650728275,,,0.648888643467878,inf,,,0.9187575502216149
2,,0.0,0.0,0.7366630067745461,0.6793403542848859,0.8037391102640992,2.338605793695223,2.5536882357067294,,,0.6566669596287297,inf,,,0.9112189226671426
3,,0.0,0.0,0.3441494199558571,0.3067968040748132,0.4658569145409132,1.830912810148464,2.2255324843295545,,,0.6207552362147116,inf,,,0.947805740900693
4,0.63986428024598,-0.0063986428024597995,0.0,1.2661560528144296,1.2202941630362318,0.7758634408562087,2.7897455764514625,2.511445919467402,,,0.6357360191111145,4.939866223208049,inf,,0.895283757409922
5,0.0,0.0,0.0,0.9004764894440207,0.8482026467664038,0.6109460413852363,2.441520349369058,2.492547485670927,,,0.663668482632973,4.31748811353631,inf,,0.8513886738006048
6,,0.0,0.0,0.37805483866249,0.3449885872867742,0.5862851880211825,2.5244876493538446,5.784734644501903,,,0.6447042257417027,inf,,,0.7268730492145042
7,,0.0,0.0,0.4678866052523524,0.44452384492975444,0.40121866924348204,2.012579601680029,4.1601128882821214,,,0.6097226960127671,inf,,,0.9167275504734501
8,,0.0,0.0,0.28550353201875855,0.2074072182577184,0.43079386519889384,2.2205387707943336,3.4993678809113584,,,0.6038851895711802,inf,,,0.7873258261924412
9,0.0,0.0,0.0,0.7476271185917834,0.7057755025129606,0.5318993729456514,1.708522390064176,1.7135363007093054,,,0.5915533975974677,5.703782474656201,inf,,0.79132061373388
10,0.17832953552441716,-0.0005944317850813905,0.0,0.46638152025186014,0.41097113566492216,0.46844597814138866,1.8228580283291909,2.314129621938897,,,0.5748741956352443,5.882112010180618,inf,,0.6757140001934983
11,,0.0,0.0,0.7607714307820853,0.7596587555759533,0.7375627449485536,1.8790707647855485,2.0283807743205378,,,0.6333676938231112,inf,,,0.9459593212389118
12,,0.0,0.0,0.2400665695721527,0.16617720995003238,0.3925760537137946,1.2798929839675757,1.6078688507749277,,,0.62595550513784,inf,,,0.7179872857978964
13,,0.0,0.0,1.6551191991233989,1.6408877729267692,0.9695928182633614,0.5073872360092884,0.9859960969820023,,,0.6180765742263259,inf,,,0.8927788568417963
14,,0.0,0.0,1.684149132682251,1.6529635244320318,0.960670244232392,0.26369237594425743,0.49653006701087765,,,0.6097226960127671,inf,,,0.8696651290760894
15,,0.0,0.0,1.5856606446196913,1.55671333253449,0.9271603800777806,0.3003484051911832,0.6102747610644483,,,0.6233814453054027,inf,,,0.8573012045256241
16,,0.0,0.0,1.3618025161274208,1.3413523426389566,0.8126446304287369,0.48556511345875975,0.903988403679745,,,0.6233814453054027,inf,,,0.8169787992370462
17,,0.0,0.0,0.9425710392196327,0.9127361087948775,0.5884850942150562,0.4012434442798751,0.7014018119781923,,,0.6008849035917525,inf,,,0.8594115543092233
18,,0.0,0.0,1.7826083952350287,1.7630707012940654,0.9510193422127291,0.9508354900670155,1.9172358744156583,,,0.6207552362147116,inf,,,0.8868043776174827
19,,0.0,0.0,1.7772070420440254,1.748125830534082,0.9388289764572484,0.963710818700778,1.7790044025714051,,,0.6233814453054027,inf,,,0.9020366741875143
