,temp+bvp_XAp0,temp+bvp_XAp1,temp+bvp_XAp2,temp+bvp_XCond1,temp+bvp_XCond2,temp+bvp_XDist,temp+bvp_XFuzz1,temp+bvp_XFuzz2,temp+bvp_XK2_1,temp+bvp_XK2_2,temp+bvp_XPermEn,temp+bvp_XSamp0,temp+bvp_XSamp1,temp+bvp_XSamp2,temp+bvp_XSpec
0,,0.0,0.0,1.1933950487167932,1.1709190982425361,0.7946965943857287,1.187056846096472,1.5221884325831245,,,0.6403206450210053,inf,,,0.8170728304604605
1,,0.0,0.0,1.0595600432436827,1.0375327280521738,0.7095111869078288,1.143457909355511,1.1478887918071987,,,0.6207552362147116,inf,,,0.8243246265442372
2,,0.0,0.0,0.4593623789878373,0.27186359259026344,0.42697454227828097,1.422546634727214,1.7431026568614798,,,0.6038851895711802,inf,,,0.9234815434752072
3,,0.0,0.0,0.7099327184374518,0.6933898562677016,0.6394600207409931,1.7670904436778185,1.9122026429585188,,,0.6207552362147116,inf,,,0.8255888172634795
4,,0.0,0.0,0.9653761246650187,0.9104811196306525,0.656496917406009,1.939445802003326,2.1710956218881425,,,0.6038851895711802,inf,,,0.9315191049734433
5,0.40765152685155115,-0.01902373791973905,0.0,1.1348938249258604,1.1015457786894867,0.8362056138619476,3.2573560779169677,2.17516868344507,,,0.6233814453054027,3.138833117194664,inf,,0.6714193936870569
6,0.0,0.0,0.0,0.7783310323787238,0.7312942706440521,0.7023824975956194,2.688821243412872,2.753188632668978,,,0.6038851895711802,5.703782474656201,inf,,0.7476342934775249
7,,0.0,0.0,1.2449251496250742,1.2163755525711168,0.7945852432196133,2.539820276721579,2.3316184354129996,,,0.6528756675646988,inf,,,0.8988609610934698
8,0.0,0.0,0.0,0.604919043726881,0.5790830530899902,0.6128896862670273,2.5144413340254608,2.4694880493650335,,,0.6602640781246099,5.703782474656201,inf,,0.6349735657192952
9,0.17217754578645372,-0.005165326373593611,0.0,1.284756968065681,1.26093611671228,0.8053455442437083,3.430978557001466,4.8209491239039295,,,0.6822068148872973,3.614803228495876,inf,,0.6986524213918689
10,0.5758836067758927,-0.011517672135517854,0.0,1.1032743552568725,1.084476965155707,0.7578867737282315,3.1290979973630764,2.3190791683387455,,,0.6097226960127671,4.151267709621722,inf,,0.7627274435116139
11,0.21169652697036964,-0.004939585629308625,0.0,1.1527306711988623,1.1304166616145985,0.8048327395027389,3.424653827042573,5.60509865887959,,,0.6403206450210053,3.9198311878759577,inf,,0.6715305331670477
12,0.382348801190141,-0.005097984015868546,0.0,0.9647382142280254,0.9576686252607642,0.7311885179222896,2.810993845207416,2.1443648705925975,,,0.6233814453054027,4.535436847973417,inf,,0.8933503779274883
13,0.36290365834000665,-0.007258073166800133,0.0,0.8063638282088026,0.7700862132502451,0.6928551006002627,3.3282457766082487,3.0081338796269548,,,0.6097226960127671,4.0719309673852,inf,,0.923382110069672
14,0.0,0.0,0.0,1.2301735946296102,1.2012373824457843,0.7716386175415324,3.8775607153633036,17.384788241150222,,,0.6380535849069913,5.0106352940962555,inf,,0.8946977346013144
15,0.0,0.0,0.0,1.17581640491983,1.1561121397552185,0.7278763273472497,3.678267703590219,13.664783050847399,,,0.6425374456860184,3.624340932976365,inf,,0.8739910846390823
