,temp+bvp_XAp0,temp+bvp_XAp1,temp+bvp_XAp2,temp+bvp_XCond1,temp+bvp_XCond2,temp+bvp_XDist,temp+bvp_XFuzz1,temp+bvp_XFuzz2,temp+bvp_XK2_1,temp+bvp_XK2_2,temp+bvp_XPermEn,temp+bvp_XSamp0,temp+bvp_XSamp1,temp+bvp_XSamp2,temp+bvp_XSpec
0,,0.0,0.0,1.0436876312934853,0.9991000361398542,0.6725679300429689,2.339281567554519,3.0625589160340008,,,0.6284777104787076,inf,,,0.9298245382216991
1,0.2611784076840326,-0.005223568153680652,0.0,1.0244279831541099,0.9811821853476044,0.7043615421795436,2.5095772358123005,1.964868145220291,,,0.6584896970785714,4.0943445622221,inf,,0.7598743832398234
2,0.09540358543970906,-0.004714004116872954,-0.0013282229609752865,1.0757232080418135,1.0301139303401043,0.7386712234932957,4.1507262710321084,2.1630151436257155,,,0.6357360191111145,2.839868775723058,3.2643912655302683,inf,0.7112966805925208
3,0.029275850141902853,-0.0022444818442125523,0.0,1.3616800683482726,1.3613470875071607,0.8160631110411016,5.223617755426523,22.090052279798698,2.4174735730931807,,0.6468212168108125,2.5898228197375603,2.42415137562421,inf,0.8210728346772213
4,0.039937487471274846,-0.0025293742065140732,0.0,1.175576667680438,1.1418626734552333,0.8539529510330133,4.006192869691133,28.377258752780037,2.9084681373507153,,0.6333676938231112,2.791975436039971,2.9151459398817443,inf,0.7103381559205859
5,0.04132247568198,-0.0030303148833452,0.0,1.1483142857225483,1.1156853244225882,0.7608588093546239,4.629816613484447,14.104782735577233,,,0.6652988471865258,2.6464848454440553,inf,,0.790520190911723
6,0.13407144809797944,-0.004022143442939383,0.0,1.1975414705241136,1.1543592191451943,0.7174604257177911,3.1481282092696703,3.02321408861859,,,0.6547956803312163,3.6102736757649296,inf,,0.7453362418499019
7,0.08238272030246335,-0.001647654406049267,0.0,0.9284887431326254,0.8899931606021196,0.6592456229306414,3.529194059457011,3.311241097480439,,,0.6284777104787076,3.979231755121596,inf,,0.6665362413922652
8,0.4563069009969456,-0.01521023003323152,0.0,0.8126744829926016,0.7181999569124129,0.6217568870879951,2.5810088361315624,3.235789270503446,,,0.6357360191111145,3.6548001404610737,inf,,0.6140017361505972
9,0.791062822009083,-0.018458132513545267,0.0,0.8862514661520934,0.8457942646269725,0.7171153222430318,2.6872658499127593,1.8280055806688669,,,0.6584896970785714,4.13170034876587,inf,,0.596368572580723
10,0.1394787267285081,-0.008833652692805515,0.0,1.7425012526503978,1.7232177958484876,0.9740469526261412,3.9097162360939572,20.51220083851511,,,0.6038851895711802,2.8281484147160327,inf,,0.8588948042815594
11,0.14203603904912385,-0.0033141742444795564,0.0,1.71084662025988,1.6918003595943019,0.9850814660977427,3.0977039176852763,23.861291019666254,,,0.6602640781246099,3.852183005072129,inf,,0.8501536948313827
12,,0.0,0.0,1.7136404525783655,1.6949541314007175,0.9753636449567007,3.0236868141944435,10.16799483849846,,,0.6425374456860184,inf,,,0.8320071623523779
13,,0.0,0.0,1.7094713062253626,1.6778121159071957,0.9786925201044189,3.1614804335519353,8.238369896293769,,,0.6309483474627791,inf,,,0.8466224321787497
14,,0.0,0.0,1.724385630805265,1.70159822520759,0.9578945400277282,2.6615789235727734,5.637646697597209,,,0.6068309995095971,inf,,,0.8515796961001024
15,0.0,0.0,0.0,1.3957982673537006,1.360965178076313,0.8959956396989327,3.1061981087068364,11.732498467463335,,,0.5947193981915972,5.703782474656201,inf,,0.7540888533491465
16,,0.0,0.0,1.6675562104014163,1.654566773102188,0.9539624174472265,2.887748456221888,4.420036986388577,,,0.552929491858785,inf,,,0.836706220315197
17,,0.0,0.0,1.7621866301966214,1.719659234005535,0.9642073095774617,3.0390283977372845,4.507951043223362,,,0.6068309995095971,inf,,,0.8326655678894147
18,,0.0,0.0,1.7374199625790738,1.719084578842131,0.9572925221355397,2.864169781658177,9.80962229621125,,,0.6008849035917525,inf,,,0.7962732598902024
19,,0.0,0.0,1.7719045651148493,1.740799676230977,0.9603287232274492,3.264583999388275,3.484459469285623,,,0.6038851895711802,inf,,,0.8392899222884551
20,,0.0,0.0,1.7670882406111799,1.744930928890687,0.9570161865215334,3.164769411655009,10.848755781383431,,,0.5978297680564633,inf,,,0.8317809531431295
21,,0.0,0.0,1.7545302684250614,1.7266911961527533,0.9546231283603651,3.0415950517892107,7.7867369259301515,,,0.5783247308855777,inf,,,0.8566770676072571
22,0.0,0.0,0.0,1.23741043171379,1.194952038345594,0.7616068366922197,2.766155675658713,10.51352412112374,,,0.6038851895711802,5.703782474656201,inf,,0.8738788694898263
23,,0.0,0.0,1.5267406776937642,1.531420469581021,0.9146481236669072,2.8982891206428616,9.886938794410458,,,0.6357360191111145,inf,,,0.8426314806439972
24,,0.0,0.0,1.7117449979695536,1.6598591351847465,0.9758682982145314,3.2279157407339003,3.2608878809149915,,,0.5947193981915972,inf,,,0.8483955816470397
25,,0.0,0.0,1.6585633862296743,1.606547435129664,0.9651069751512598,3.561919167968418,13.833714130890232,,,0.5748741956352443,inf,,,0.8636996286340093
26,0.0,0.0,0.0,1.0014542563765814,0.9831258218771052,0.7142173973498891,3.4728806622857906,4.306585519368635,,,0.6403206450210053,4.605170185988091,inf,,0.7133957407130053
27,0.0,0.0,0.0,1.0897882720363512,1.045046019737666,0.6837698177094723,2.6977429828734225,2.8077671543933813,,,0.6566669596287297,4.605170185988091,inf,,0.8722877392769699
28,0.22620275431768913,-0.01206414689694342,0.0,1.1761643976496292,1.106218333075806,0.7727281765343319,3.0306855384151308,2.0956009465095304,2.664814802837383,,0.6309483474627791,3.0356287705533034,2.6714926053684125,inf,0.665867846965202
29,0.0,0.0,0.0,1.1122005586101156,1.0431097993154976,0.7233469702939939,2.1731705296666806,2.1908573886405986,,,0.6528756675646988,4.605170185988091,inf,,0.946876308216141
30,0.0,0.0,0.0,0.8257527343887734,0.749386585817344,0.6296149373862563,2.7348217129404944,2.498150218435487,,,0.6380535849069913,4.31748811353631,inf,,0.9229500634233644
31,0.5050764313466233,-0.018519469149376185,0.0,1.1567252109971706,1.0553497337670303,0.8011617778818129,2.7463999569743742,3.2094119556142426,,,0.6509067234006624,3.602090324041545,inf,,0.8658753439578792
32,0.34562166856272886,-0.009216577828339435,0.0,0.9335386897370945,0.8776958045761957,0.7846617829374996,3.564168688209871,5.9308735425927885,,,0.6528756675646988,3.826355123116056,inf,,0.7432439816275208
33,0.0,0.0,0.0,0.9723743567104081,0.8744198952338672,0.8002122375767614,2.6632126724324645,2.6426427153265846,,,0.6309483474627791,4.0943445622221,inf,,0.7469476354462558
34,0.0,0.0,0.0,1.2023523719437639,1.1942969610426366,0.7839135128659717,3.906251512525507,7.1147579625687385,,,0.6509067234006624,3.138833117194664,inf,,0.7356268499772342
35,0.6124519529795217,-0.02449807811918087,0.0,1.1341526615711757,1.1297517355797952,0.7549822848835647,3.2556170683134757,4.207715398563874,,,0.6207552362147116,3.4395917696494673,inf,,0.7652125055643719
