,bvp+eda_XAp0,bvp+eda_XAp1,bvp+eda_XAp2,bvp+eda_XCond1,bvp+eda_XCond2,bvp+eda_XDist,bvp+eda_XFuzz1,bvp+eda_XFuzz2,bvp+eda_XK2_1,bvp+eda_XK2_2,bvp+eda_XPermEn,bvp+eda_XSamp0,bvp+eda_XSamp1,bvp+eda_XSamp2,bvp+eda_XSpec
0,1.4340103429297053,1.1308087267846103,2.4472000167072916,1.7451883928774228,1.7023937205009974,0.5142565193151009,2.843104610493029,4.2368466896071,1.2659152776834905,3.6135745322845416,0.6284777104787076,1.4332927980583137,1.1321011026423733,2.445241393395569,0.7548881685307929
1,0.9894097997066192,0.7368168235868883,0.7341500161729182,1.4889770660697397,1.4744616983292345,0.6022207697027578,3.120589700199758,3.450081610189222,0.8783054128444912,0.9106733952424232,0.648888643467878,0.9858194611929876,0.7189064090701254,0.6137627945661457,0.6080002116258418
2,1.6189282009305395,1.1412891829758094,0.7485557920997037,1.347241632463108,1.3157108143173193,0.8081262066282104,4.850442713715094,19.9512535505909,1.2753216926575024,0.9960511226309334,0.6468212168108125,1.6184225985611345,1.1323611451279767,0.7215516658063839,0.8003124199757011
3,1.5162068374728872,1.604664910310319,0.2143822096364496,1.512606461228541,1.444401370841177,0.6692351806686822,2.7263814306562586,1.9487499437164915,1.9946932117926592,2.2698342420235393,0.676637947632344,1.494869916025361,1.4061584220593326,1.1919837789036287,0.8140535939521082
4,1.2587372815079523,1.4555301454716132,0.34515327027740517,1.731995354451035,1.7286396914449063,0.7074921420648683,2.9341241056872946,2.814738136708035,1.6949627670078167,3.3220971780830255,0.6668815377411301,1.2531630485167076,1.4021365871999734,2.0200546071285146,0.6779780763897876
5,1.3984827641050475,1.352468357733118,1.467480188246577,1.644252110394252,1.5974196077001137,0.7515903811473064,3.1797566689318484,1.4414087622855951,1.6243720859924102,2.2307764351180728,0.6684167106117298,1.390570155982679,1.3081899982124383,1.5997426594301123,0.6598955249060278
6,1.7603332297839203,2.1147355135983137,-3.8750687433822337,1.5979843798119044,1.591102875639795,0.7163529437472146,2.9888455859204885,1.5986969052415256,2.4440574611423536,,0.6380535849069913,1.754913368107392,2.090489949979358,inf,0.8312244497030178
7,1.8307514879784637,2.283115491578523,-1.6859110306100518,1.722510002000252,1.6939577860444908,0.5254966659337462,2.648863945374279,1.621763721836062,2.3028722261998578,2.553555913259223,0.6380535849069913,1.7928267051884776,2.048427229351461,2.7221239283138723,0.7815628881578661
8,3.509338927765437,-0.32547913928301275,-3.1838597884824242,1.74795734659334,1.7416044678935332,0.46343094970627224,2.1267568035578024,1.8083067706628162,2.9381291619201524,,0.6068309995095971,3.499913354601313,2.789657782294334,inf,0.7199397735027824
9,2.978464634367659,1.3100496565437187,-4.097336657136029,1.7770620590913144,1.7480469485119372,0.739469570510182,3.7116961209190404,4.677307054586004,3.0400918271492983,5.530634093247973,0.6380535849069913,2.823461052613538,2.7640209663465023,3.517497837358316,0.7826581080790374
10,2.5544451645004527,2.7328634916031342,-2.5343507297385597,1.6456160136633253,1.5564452475744095,0.8233944990488894,4.453181730044076,5.149137576062404,2.75207944056029,1.3261055023983404,0.6668815377411301,2.5285102872701324,2.656478393970901,1.252762968495368,0.7574175291283219
11,3.178220321899528,-1.3881618593551337,-1.7900584625443943,1.6957937983832239,1.596069738656786,0.8314105390517577,3.424511214506062,4.7528487901116385,3.451477355560785,,0.6284777104787076,3.161918048438542,3.1157481859507867,inf,0.5011461336394233
12,2.388669379431047,-0.15340857718912604,0.021813850571406057,1.4324557964812932,1.412826863361583,0.8052831386342518,4.5959709391118615,6.88239770424977,2.3939014090977,1.256398804055466,0.6380535849069913,2.3502592135052813,2.2593653228321906,1.2182105869887083,0.7359727708411598
13,2.7333344150087284,-2.5998792142938965,-0.13345520071483213,1.5895211512721863,1.5647670211687006,0.5912287810484617,2.7313305926671085,3.3648585791866275,8.671272767763321,,0.6068309995095971,2.7296143790180505,6.732040421239038,inf,0.6691465221639568
14,2.0473536472749085,1.85534176494417,-3.9026954122190785,1.566234999644455,1.559562115209135,0.7097517732773573,3.1905949331953765,2.990608384958941,2.44937543464395,,0.6403206450210053,2.0387688916442466,2.32127883631086,inf,0.7285516942421068
15,2.374484147679265,2.802648720464772,-2.1182907277384513,1.4645884084458412,1.426150399235073,0.7535170082470288,3.9226559679977746,2.937652776067945,3.0141039503274043,,0.6207552362147116,2.370626036755615,2.7398295926228515,1.2219355047001084,0.8076860966318714
16,2.28774637360561,2.5905420279081115,-4.878288401513721,1.6024612977020323,1.5861409142037057,0.7697199983896948,3.971966579273112,3.7840282933586944,2.8915991348722487,,0.6153451465759925,2.2867117438377558,2.5305521572779606,inf,0.7661725526820519
17,2.0680534386291356,2.517790893477124,-4.452019988463515,1.558448472535338,1.5342352949564169,0.6632976846121283,3.928580440430158,5.389321365484893,2.8672294517291914,5.073150189347165,0.6547956803312163,2.0675129708145623,2.495236499289577,4.8989053301529495,0.8223478048916372
18,2.259350925254422,2.1232022258013945,-2.288170453522427,1.6249268248756277,1.5663374671204553,0.8533517681050983,4.13283695421358,16.650952092254965,3.358493756874364,1.7340737407246234,0.6566669596287297,2.2585682075772713,2.6859672848144607,1.3331307419975966,0.7973249812808325
19,2.114423286974711,2.202870266088203,-4.317293553062914,1.7211312323793873,1.7201247563214785,0.7553835194832024,4.854008806887818,11.140520338571259,2.3345395086750824,,0.6566669596287297,2.1136189934814222,2.175119706768902,inf,0.847050870425947
20,2.020479901942505,2.2584989362184067,-3.781916990345004,1.5196812255124013,1.502216069815095,0.8024978176333757,4.59180743035773,9.006553823990934,2.521691633033795,,0.6509067234006624,2.0195806100933757,2.21326002938265,3.9166277718148943,0.7948827259356566
21,2.062783675809989,2.154586224485354,-4.217369900295343,1.7705330358779003,1.764901682868895,0.8344742098883715,4.632531829602052,48.387066176846815,2.2973049147296543,,0.6425374456860184,2.0612960601119754,2.142863368117332,inf,0.7244627961091034
22,1.9419611745363223,1.720358345336964,-0.6546493189721261,1.6837101024250383,1.6551310611642898,0.8564098825648493,4.526318480239419,41.56774252617475,1.8088223515620152,3.0692333991629495,0.6584896970785714,1.9414202437824613,1.718547866837055,2.5435901516160904,0.5979541649197809
23,1.8131375611255969,1.733335366214345,-0.9432842786508053,1.6273666017758088,1.597494256034591,0.8316893342338588,3.838221408977099,4.538155597669952,2.1869495265510404,3.8992437855812,0.6233814453054027,1.8114860994120883,1.7010153518087414,1.618420008749928,0.6557394571323233
24,1.8075597836130306,1.8589947633075237,1.965411016579218,1.4934393868855458,1.4765318932249663,0.8999974981694208,4.395614433957011,20.42212365887572,2.0006775037649427,1.8377846849263004,0.663668482632973,1.8063317984113123,1.8649260543528046,1.9494097151815777,0.7661404955602698
