,bvp+eda_XAp0,bvp+eda_XAp1,bvp+eda_XAp2,bvp+eda_XCond1,bvp+eda_XCond2,bvp+eda_XDist,bvp+eda_XFuzz1,bvp+eda_XFuzz2,bvp+eda_XK2_1,bvp+eda_XK2_2,bvp+eda_XPermEn,bvp+eda_XSamp0,bvp+eda_XSamp1,bvp+eda_XSamp2,bvp+eda_XSpec
0,2.00406134512966,1.6531357345536883,1.7064358294491098,1.4845765686666144,1.4317373451744482,0.8486869947136292,3.2036838217206163,2.758693180507544,1.9855330158104143,1.7062235885339898,0.6153451465759925,2.001986795275718,1.649382810088566,1.6034626492440134,0.9640733025205607
1,1.3497537214117925,1.5132621485803803,2.500942103754484,1.2394468575392381,1.2051774870317757,0.6650059776808092,2.3031005575487113,2.0310192152818125,2.113044662049306,2.5451678587407267,0.6425374456860184,1.3469027224042753,1.4745028310271664,2.444121990293604,0.9364864091086023
2,0.9668183591909056,0.45198724220706965,0.26599169138130674,1.4762896625943043,1.4584920433662665,0.5907735752223408,2.573487386063702,3.6543064356993398,0.5487695515654452,0.4598478163010604,0.6447042257417027,0.9665903680567925,0.4527783007925273,0.25413380298588856,0.7861565301654918
3,1.5246579745015731,1.0813775690016056,0.747615503322077,1.5646149423421853,1.5134634907302604,0.804310417278454,3.686538490620284,4.4919176415196835,1.2188751712394092,0.9197234190856022,0.6528756675646988,1.5245352386786701,1.0856323366216722,0.7505278630524829,0.9443680554376481
4,1.4484857185554354,0.8606135061846301,0.773420411107598,1.7727790972045285,1.7502321582215967,0.610559714070207,2.59199389864522,2.3345946410250407,1.0988628107239922,0.9654053372099874,0.6309483474627791,1.4483589080199304,0.8650624637188007,0.7666591613854061,0.7737090223430221
5,1.3878213754532693,0.7201931173400526,0.7262310344368013,1.5763014769715398,1.5541262494012194,0.735938812316425,2.0888075245083217,1.4976554222176985,0.8614147438797487,1.1268825942633716,0.6509067234006624,1.384961915886112,0.7000953645793596,0.6251619379215784,0.863678932572576
6,1.0388488686740442,0.5890436453008889,0.4390966001428087,1.5628542744996223,1.5442681361015294,0.6801677559781765,2.1128088340213664,1.3196073768198113,0.8110884854816505,0.8497192950470995,0.6309483474627791,1.0387094959350667,0.5943951665774444,0.44305338684426465,0.8441477361605881
7,1.1194666216998794,0.6117372564056456,0.4262929174688854,0.48124625913415403,0.44550658996239423,0.6212233837235209,2.4871519010722603,2.914783540841538,0.8031554048374832,0.6906630262189087,0.6380535849069913,1.1194274283820298,0.6182858724289382,0.43228529027166,0.9083388431199899
8,1.425394574102291,1.3993815548555097,1.069629291654282,1.7223307460214916,1.694842153986389,0.41736651423850074,1.9628077379973794,2.0932017720492926,1.6532268173182183,1.950943182488695,0.6008849035917525,1.4252662163519842,1.4057051982627329,1.0755114104378136,0.959626992169759
9,1.1344196933077164,0.639907505115284,0.5940236394232306,1.3555311807157606,1.2681111391566562,0.7228146802500398,2.154521088026615,1.9576739870346933,0.7929590691630446,0.8286791407637718,0.6284777104787076,1.1343776451148524,0.6463100101461529,0.5993786141160564,0.8962838818894004
10,2.0262145286474653,1.6639018591630275,1.1791284224882945,1.5942738860321732,1.559843865725684,0.8817256243857869,3.3446410523359593,3.366867653140049,1.722469532916802,1.2436948087733957,0.6380535849069913,2.024448433385796,1.667101249284019,1.172103421077795,0.9441958061694586
11,2.3679904790550665,0.4359344504370175,-2.803924929492084,1.6353693866016328,1.6275505757607798,0.8849084229445264,3.66887288714801,21.00184438030321,4.663900779308454,,0.6425374456860184,2.367538515005897,3.7219064404622886,inf,0.9327351104175458
12,2.270308253991463,1.7754025619645462,1.6513826705493955,1.3910022670125337,1.386319294478603,0.8237304807410283,3.8018405866102682,4.41119960774123,1.865662153356365,1.6027377386635364,0.675384900321601,2.2697952701710546,1.7776657061521954,1.6630104864837474,0.9483672268080965
13,2.4830697059905935,2.1831457852536778,0.07266382913418568,1.5543075601658067,1.5336335910226564,0.8772960534456121,3.4886607267261374,5.105282803498623,2.2428890570157742,1.3232757567591031,0.6652988471865258,2.480914628518463,2.135428858067754,1.273768566261478,0.9073485801789428
14,1.9563102980170584,1.7396846376304138,1.408783060508978,1.4822302940065426,1.4486304724983867,0.8536121094359592,3.2431466878030686,1.9935996112202754,2.3798182212848107,2.839405484651047,0.6602640781246099,1.9554555618988447,1.7289892951472259,1.2901799995271521,0.954101631526596
15,2.029853678665671,2.192188193164132,-0.9073088826238767,1.5423159309945567,1.510928317184212,0.8935397104054255,3.248459039726436,2.7994633438023944,2.3932431292989573,1.4097851596284723,0.6566669596287297,2.0266382767606856,2.1518127947584147,1.3855694607619422,0.9377494315760341
16,2.2158049272574263,2.29250589656627,1.113840965299345,1.363599025838212,1.3624663733269742,0.8057555193359033,3.8210762430131875,5.000500387888233,2.360005573865104,1.1719548225710823,0.6309483474627791,2.2132523384134166,2.2785891622676715,1.1442823255012982,0.9146291420060539
17,1.8408894755171767,1.707439898034916,-3.5483293735520927,1.5459929896241102,1.5149743369569337,0.7081246375976837,3.4853289992031624,6.753389245935193,1.961085343016884,,0.6584896970785714,1.83989984455599,1.6994108392357996,inf,0.7669288907679831
18,1.7506846219665837,1.7619849232005853,2.0327243346992345,1.2283176629620016,1.1996079180884163,0.7854964212453242,2.997741281307125,2.352403435453995,2.1145671089531675,3.6579292781199126,0.6602640781246099,1.7504895750298382,1.766118658143645,2.0216598030051447,0.9478232371060654
19,1.4910891387579415,1.517801664809282,1.2770204068221327,1.2728859628018032,1.2392205801896317,0.7918869088817037,3.3226274009826393,2.7481932334682444,1.60014907804798,1.4597188992051224,0.6528756675646988,1.4905690467514818,1.5069425867025865,1.23609499610154,0.7457611530698943
20,1.8190143757993285,1.749009929657143,-1.8856611282333995,1.6250328573586323,1.5795927631832822,0.7191994118815431,3.513019877885313,9.224261882751566,1.9030530375563834,,0.6468212168108125,1.8185826832719307,1.7518226160387962,3.3598228355234685,0.8582767989170021
21,2.0336100340851924,2.3016325287478305,-4.335242562833023,1.640328110688087,1.6392257372305132,0.6153904108054364,2.917671610232416,3.6973398343655335,3.0320225709048034,,0.6425374456860184,2.0302704976733867,2.4526820555904556,inf,0.8974282195241715
22,2.0527303818738636,2.5442901658511925,-4.252900806929428,1.7814002638454352,1.7654874217430776,0.6226323290125462,3.4486968709708887,7.0342837830965,2.6443004861801853,,0.6309483474627791,2.0521723056370806,2.550778123612698,3.914242762166459,0.6966387806417246
23,1.4512770260686307,1.2413843677471361,1.2477049832970137,1.1456563828754733,1.104769698536774,0.5695852420691335,3.045405052873186,2.9027178053829568,1.35134051809278,1.6573878803816795,0.6284777104787076,1.4491158387022998,1.207291129248072,1.1812303261193786,0.7472395212754596
24,1.7891649633401994,1.718349350486809,-0.1427879593808643,1.274770425181954,1.239052552964327,0.624046963660778,3.0083594580702244,4.486014644562652,2.061214361472571,,0.6584896970785714,1.7874354977480005,1.7047812823013235,2.7448641742249267,0.7341120936663292
25,1.7775207769530674,1.5315314706585628,-0.915959389003465,1.255308860700941,1.2464292215257744,0.74858717061337,3.356173476357704,3.319962465065813,1.820646912382961,,0.648888643467878,1.776805177446244,1.5299915287944268,2.1605969903512996,0.7555332075499059
26,1.7595870506813307,1.7937538355748,1.2578033523909187,1.5363682565771721,1.5257973866068724,0.7948448989460338,3.985706039378685,9.452894650775363,2.018635391315964,6.517840606038229,0.6509067234006624,1.7590986869885066,1.7898256067031042,2.009315875673932,0.797518553610816
27,1.9384934959101288,1.8698742677848124,-3.7127789468072665,1.50943221543821,1.4691584321741913,0.7167092082618872,2.8477329880611797,4.199564322212627,2.0944834884006918,,0.6284777104787076,1.932401799030521,1.8578953366535345,6.007829901194246,0.8553048092447171
28,1.2886616614511142,1.281181686545457,1.7352654544230801,1.1973435068298919,1.060821129713289,0.5533261980126611,2.422778733753302,2.2333346265540146,1.4285353277161918,3.096570692835426,0.6180765742263259,1.2855846436774916,1.2370931037975075,2.0703443045774446,0.8380346737526296
29,1.3811728839269017,1.419832145964858,1.6254026145884777,0.7587368533452782,0.7611031368910511,0.554776056674414,2.5190004716287775,1.950503821244558,1.7611041013512678,2.5221405062443214,0.6380535849069913,1.3808425824416453,1.4173146914667083,1.560152834148212,0.6591672629489119
30,1.6360456968551065,1.1552966977198011,0.9493129311068236,0.9836938296713499,0.9597037079497639,0.8218013111407868,3.2641483271143126,2.9496519122955607,1.4379630156200065,2.0347861479088363,0.6740851607140061,1.6354397149731013,1.1563544795620695,0.9425476336555229,0.6277107881448731
31,1.4017212802948158,1.2449394374289506,1.0995701262207338,1.3936316060919431,1.3333882701529378,0.7109086468512088,3.098546021576382,2.5010894846857945,1.506426702750696,1.585300151649489,0.6468212168108125,1.3997173814520312,1.1902535315845777,0.8913525131048311,0.9084337296391494
32,1.6443271808401823,2.3187094271255306,-3.3867711846130915,1.0640199387729217,1.017583046870797,0.6801974688089933,2.683351107561167,1.8985374221004743,2.757596047496947,5.052271666886982,0.6528756675646988,1.6384091095715658,2.260917065062173,3.679597378189568,0.7814196580189672
33,1.7409255823532044,2.54576171348629,0.02130882175875204,1.5901805219784069,1.5020315462056386,0.6463359263014432,2.568220077447609,2.257654829349592,2.784803490821995,0.9900629113261642,0.663668482632973,1.7387875844619494,2.447672266667957,0.9906236506040138,0.9526522195686278
34,1.7808700285253747,1.9087235904905744,-3.689593619015949,1.4224920276703505,1.3784394688517398,0.6876317828813785,2.5138038881289018,2.392712135987894,2.4221179652661187,,0.6447042257417027,1.77313400510489,1.8566383178686818,inf,0.9457720108300642
35,1.9622284664160823,2.332559068141429,-4.2947875345575115,1.4944744547182263,1.4720401082063748,0.503149882476878,2.16413323355983,2.0327215512470134,2.7386030924994436,,0.6547956803312163,1.9541999704288602,2.326474169984734,inf,0.935746185264086
36,1.7708007557096985,1.8785005010419644,-0.15916282914587,1.5464702973386746,1.5483577263070707,0.76686336829699,3.0363516534667436,3.261947197122368,1.9981618316719296,2.1450620294888982,0.6468212168108125,1.77032418850799,1.8780533222966165,1.8429853759003605,0.9191045470831212
37,1.8353331790256167,1.7851598018050738,1.0331164918718643,1.5655977311680505,1.5587368976807252,0.8177040340894565,3.4067628281147235,2.038965245608616,1.9674724923581157,2.3084321352755706,0.6699045166045591,1.8300153146825875,1.7523043431980405,1.7005619005375696,0.7904089443306982
38,1.9912756408542232,2.000696984113998,-3.991972624968221,1.3962009943081357,1.3917970607804635,0.7268597334556828,3.1610465965094803,2.6105264067930523,3.3157092955674208,,0.6425374456860184,1.984858899193888,2.9690810512258223,inf,0.788459373465726
39,1.8061177729879925,1.486827738558196,-0.6771531400297,1.5435655532537458,1.537950332846868,0.7484903883618863,2.986761746202998,2.1546038042812237,1.7982330955011525,3.8673562337337315,0.6333676938231112,1.7967720110515992,1.4499890173061372,1.8955027082169558,0.9484573338223792
40,1.8114451937951686,1.7044643895462162,1.2659441664869435,1.3583740118743342,1.3164982984057145,0.8879072829914714,4.43745143303327,5.183649452212475,2.1062555627026276,2.4537879486692904,0.648888643467878,1.8102629407926145,1.7033568702838282,1.2269883458067528,0.7223287669901697
41,1.9719705043228801,1.870564637428124,0.8943361884019638,1.227924343095511,1.2170333290273538,0.8143295334825232,4.180682932225893,7.800050803728998,2.0786870735250864,5.957521636943544,0.6309483474627791,1.9716839014222882,1.8675017800535918,1.3378978202580403,0.8775826625248601
42,1.706553910281842,2.2772472024879993,0.680933151348678,1.5597488977948328,1.5804501891224028,0.6767110062868035,2.6777430758293654,1.9445902496179004,2.502866566569011,5.579049233974044,0.6602640781246099,1.7028332600336535,2.2746175507169477,1.9329459132685989,0.8125362225097864
43,1.6333582472984234,1.8087919178632235,-0.018173949828539815,1.7022838321899623,1.685449110943901,0.6875549292100261,3.1548517168095858,2.0763224164669727,1.9896592838887002,,0.6727386042041725,1.6313427478221503,1.773528039206314,2.4575167178043755,0.7810797429314532
44,1.5990752906327705,2.4987090972622363,-4.097784387895007,1.2424085303914172,1.2406986668006674,0.6023321791577368,2.7666725895638598,1.5598674992422659,2.5254392322668844,,0.6713451011121618,1.5975093415688266,2.480961871496984,inf,0.7060614419648168
45,1.545545405946691,1.664830926971225,2.219915652580854,1.678886625951732,1.6496030851008847,0.6964109204799314,3.2487865282064243,3.355289265810558,2.0005182007651987,2.1513633456053762,0.6547956803312163,1.5452119401348292,1.657134582782161,2.0937510868927336,0.7322851679712562
46,1.777366545359759,2.2275773518614166,1.2035012665208855,1.4669085402491888,1.447325053160979,0.7826479945000637,3.618566679514021,3.1827408311859733,2.371450896918171,1.5624824769439418,0.6668815377411301,1.7766738318100141,2.139245643897255,1.1654960004500339,0.7300703619954553
47,1.6737021849363574,1.3437594351847126,1.5502258516911587,1.3514499930254256,1.3186194218267875,0.5663915285478323,3.330993037353129,2.725969832370621,1.5975625316083106,1.8618671819011903,0.6713451011121618,1.6732655751802659,1.3404043990603924,1.4891442051099055,0.9231340842546134
48,2.371817413986594,1.760469650116638,-1.7253290165251793,1.0454201843973672,0.972478389292592,0.8308813245779204,3.890753511384477,3.871996176646586,2.246455890776405,6.08574029067742,0.663668482632973,2.3688436109970383,1.754586532120159,1.895063076378704,0.7827002978353663
49,1.7792063185485423,1.4597056986046166,1.4735115869888604,1.285700858489052,1.2482188141574322,0.664001668480607,3.6696228724430955,2.200308316302543,1.720411644474381,1.7388082778067353,0.6528756675646988,1.777988065144137,1.4625087058270274,1.4651078123386974,0.8535366637620279
