,bvp+eda_XAp0,bvp+eda_XAp1,bvp+eda_XAp2,bvp+eda_XCond1,bvp+eda_XCond2,bvp+eda_XDist,bvp+eda_XFuzz1,bvp+eda_XFuzz2,bvp+eda_XK2_1,bvp+eda_XK2_2,bvp+eda_XPermEn,bvp+eda_XSamp0,bvp+eda_XSamp1,bvp+eda_XSamp2,bvp+eda_XSpec
0,2.054650976274512,1.8556097873574182,0.6066368065837269,1.4603230914787813,1.4356622378319877,0.8420738734022254,1.4031785907699965,1.2706583898817612,1.964616412583801,1.57950931042948,0.62595550513784,2.047942874620465,1.8296787040903488,1.0716050872567986,0.9700680746448573
1,1.989370541357758,1.6814644981167424,0.03801105576727215,1.0022706126268677,0.8993817909208099,0.8780773756410191,1.6373759216865562,1.580041365147964,1.9230036966793844,2.5675464888352573,0.6425374456860184,1.9619943648868627,1.556861060243525,2.620851365118686,0.9605927194322507
2,2.1403234358065415,2.169947761922515,-3.6238479280120752,1.6751602460743293,1.6379887097719479,0.9013415052108257,1.7544504384793407,1.6104598871875013,2.331633881205259,,0.6684167106117298,2.130968781559154,2.0896951473416165,3.3582596239225366,0.9609638252437954
3,1.9911037464560886,2.353190248516743,-4.155442358447684,1.2296328080777412,1.2070991204011867,0.8467707654631659,2.029035389033542,2.0538258680999317,2.7455566232040893,5.057159881562989,0.6357360191111145,1.98203255580963,2.460452047901366,4.567185072803036,0.9647628200636414
4,1.9978188477228793,2.027234851936181,-3.202989874425059,1.463124874172754,1.4496992261306938,0.7558220099938969,1.6764205860083743,1.1866218664976063,2.2900490428946485,3.624674785863181,0.6528756675646988,1.953102619636818,1.9939720238502467,3.699290190131775,0.951055550574584
5,3.3618124579793434,-1.2718179106032217,-2.0899945473761217,1.5496002439115353,1.5268885968609922,0.7621641423802415,1.457988664460113,1.2396541451430048,3.1208798638023842,,0.6509067234006624,2.9376730310141776,3.018853464732524,inf,0.9342791765052382
6,4.526089903781195,-0.7974950361141134,-0.9676800263605526,1.6116344474829059,1.5912717270808308,0.6586408548606572,1.346039771072062,1.4023148695673788,2.470446706814916,,0.6333676938231112,5.169240324272894,2.268032711487386,inf,0.8869792220076183
7,3.0959228088396187,-1.002884138435725,-0.487146546690961,1.4856042966122294,1.4368287672590438,0.5806693962224335,1.0712225816678003,0.844419339696342,2.725070190001004,1.5778696720855228,0.6547956803312163,3.048195843089732,2.5187274488492717,1.4098248585300848,0.9564594237519168
8,2.016893714291159,2.1663957242549037,-2.884341431985521,1.6956202606626485,1.6944041261127838,0.5710253123852761,1.2481357456087214,0.8954037957246139,2.2796292897585926,3.062495836358921,0.6547956803312163,1.941187982719984,1.8200232441464184,2.615915801053564,0.9445854319626581
9,1.6486144199370592,1.468292703198693,-0.7257526443613864,1.683729076038323,1.7076632635378826,0.6827919149795695,1.8811438017166122,1.9731288118406907,1.418919110866377,1.9489187894117104,0.6668815377411301,1.6047268049262038,1.285844972972628,1.664750602361692,0.9370142251379504
10,1.6239708027957838,1.3387688643057458,1.3151060061182633,1.5752642380188353,1.5308262071812664,0.8103277752402693,1.748838360132857,1.89548559478686,1.5148446181932511,4.4290217594720085,0.6468212168108125,1.6216791988564543,1.3248397196627115,2.3341768466790516,0.945933130653115
11,1.1706634461347178,0.9499401106293179,0.7257771576423764,1.7016502675717553,1.6649564488153923,0.45714264558056783,0.8157523731599315,0.5022272656329568,1.2378619600897391,1.226185072257572,0.6333676938231112,1.1641468612558228,0.8984594143556353,0.6774507216258384,0.9649708916509654
12,1.2057099137785863,0.9990626005496548,0.778461762295815,1.737817964908229,1.6931834437404194,0.5846805902978638,0.9534367420005636,0.8858569086425635,1.396338793266513,1.4188330084076144,0.648888643467878,1.205640861426633,1.0054798211016978,0.7846115910256602,0.9566612867613471
