,bvp+eda_XAp0,bvp+eda_XAp1,bvp+eda_XAp2,bvp+eda_XCond1,bvp+eda_XCond2,bvp+eda_XDist,bvp+eda_XFuzz1,bvp+eda_XFuzz2,bvp+eda_XK2_1,bvp+eda_XK2_2,bvp+eda_XPermEn,bvp+eda_XSamp0,bvp+eda_XSamp1,bvp+eda_XSamp2,bvp+eda_XSpec
0,1.013356538509355,0.6439194343196117,0.35077233733035107,1.204169733252056,1.1389468496867072,0.5711699311210232,1.2810463283497944,1.3828320984797215,0.953730829962774,0.6552682885409303,0.6727386042041725,1.0133524447172864,0.6506003200231123,0.35747147279213165,0.9055651553003835
1,2.082997310591577,2.4861209625478544,-4.5691182731394315,1.3920985819562812,1.3803585056090948,0.7400053551918807,2.249480422110643,3.0255582904431506,2.9243821616719328,,0.6447042257417027,2.0829142311588087,2.4883914408765264,inf,0.9228888042470267
2,1.860803608019797,1.572292503031635,1.1653850867858626,1.7219175133610587,1.6681399664668435,0.5134467940795735,2.3385080731273558,2.5529039379122045,1.760249690995844,1.3829442742346088,0.6684167106117298,1.8607523407150064,1.5778008274909179,1.1733060059329636,0.9142335899075072
3,0.7679243318794227,0.583912062239107,0.4068343256878404,1.148787526209933,1.088740538881641,0.3742737594873793,1.8308563990896098,2.225037326461178,0.8545907846650078,0.8755001454479153,0.5947193981915972,0.7679186206230812,0.590544427348221,0.41349379396057306,0.9467912706413537
4,1.6143680004735719,0.9636641499854008,0.5541119785848956,0.9152589859564231,0.8934550972358192,0.8326356459510175,2.7898566827143916,2.51054285701242,1.2528914383006589,0.8839531081156208,0.648888643467878,1.6143387910338114,0.9701672239769438,0.561016090334706,0.9011894869303986
5,0.916041767789714,0.31841724082047784,0.21399643750700847,1.3103549362090063,1.2882233914697816,0.618967998047875,2.441815696886513,2.492627826196162,0.38995365559930006,0.5198980568792658,0.648888643467878,0.9160407631189477,0.3250956124690505,0.22069603959452988,0.8549169487093746
6,1.4132776813342909,1.579115690954185,1.318405753097038,1.375099083801639,1.3250045819684793,0.3037859887413301,2.524378599471817,5.786321856451345,1.986589813007886,2.297226301047683,0.6333676938231112,1.4132773724498353,1.5857938023696703,1.3251059268676013,0.7401488064917485
7,1.308638014736893,2.104843231128764,1.3992190653219962,0.8072179296610285,0.6737302715086363,0.4188560239694773,2.0126225848304884,4.161729933276957,2.563383914034779,1.8250755963662824,0.62595550513784,1.308633976104343,2.1103879904703646,1.3331026323700472,0.9209214323391278
8,1.4991908504195965,2.2553425739157773,1.9425600621700307,0.24951709126596466,0.18574417027352672,0.2830650557359393,2.220156843344518,3.497995749747254,2.255344061631875,,0.6547956803312163,1.4991893627034982,2.262021864162904,1.9492602359405953,0.7922204550700659
9,1.108662624521611,0.9029014947551388,1.2876340944302838,1.2202032164625503,1.1949664122505348,0.4851074487791257,1.7085599835253014,1.713579712703163,1.1573622914595358,1.2338439931880383,0.6447042257417027,1.1086626245216111,0.9095792972861682,1.2943342682008476,0.8036468319985538
