,temp+eda_XAp0,temp+eda_XAp1,temp+eda_XAp2,temp+eda_XCond1,temp+eda_XCond2,temp+eda_XDist,temp+eda_XFuzz1,temp+eda_XFuzz2,temp+eda_XK2_1,temp+eda_XK2_2,temp+eda_XPermEn,temp+eda_XSamp0,temp+eda_XSamp1,temp+eda_XSamp2,temp+eda_XSpec
0,,0.0,0.0,1.4603230914787813,0.7729781418063436,0.8864223588781291,0.00023267614650684774,0.0005081071376689208,,,0.585052858160615,inf,,,0.2063863043025159
1,,0.0,0.0,1.0022706126268677,0.3563393779916797,0.8968043645834104,0.0015608769047409062,0.004216637077044587,,,0.6153451465759925,inf,,,0.19318164607162586
2,,0.0,0.0,1.6751602460743293,0.8587774703945963,0.9407278144341852,0.0012590986646796823,0.002885549995533638,,,0.6097226960127671,inf,,,0.16617028045039664
3,,0.0,0.0,1.2296328080777412,0.5812431793596013,0.8099703701487543,0.003399726875777775,0.009209580991798229,,,0.5915533975974677,inf,,,0.15685380485642256
4,,0.0,0.0,1.463124874172754,1.0491688405102368,0.8391828790364206,0.008870431861215536,0.022095139923286607,,,0.5915533975974677,inf,,,0.1677030204489463
5,,0.0,0.0,1.5496002439115353,0.7286123377745737,0.9176721478524031,0.018027981311673668,0.049519649877308086,,,0.5915533975974677,inf,,,0.16554681571927535
6,,0.0,0.0,1.6116344474829059,0.9210800843014557,0.9273716780338509,0.01628699610379644,0.04461561305136627,,,0.5677978065141052,inf,,,0.141973637758026
7,,0.0,0.0,1.4856042966122294,0.7560172040732194,0.8617574557425253,0.008861576392476615,0.024092131641809175,,,0.5567373465730988,inf,,,0.1718178705558667
8,,0.0,0.0,1.6956202606626485,1.0899282932696859,0.9590843808585281,0.0021066002340022556,0.005449181543627881,,,0.5783247308855777,inf,,,0.17871092789176532
9,,0.0,0.0,1.683729076038323,1.1252674262564115,0.9468543794751902,0.0017375702007058095,0.004530613600936781,,,0.585052858160615,inf,,,0.1689256096888755
10,,0.0,0.0,1.5752642380188353,0.853420297743818,0.8926046864086665,0.00025994615486529577,0.0005393698351342453,,,0.5783247308855777,inf,,,0.16970991665086316
11,,0.0,0.0,1.7016502675717553,0.8279714050877249,0.8840863388495028,0.00015620259024689176,0.0002943598825589852,,,0.6008849035917525,inf,,,0.16781372360187405
12,,0.0,0.0,1.737817964908229,1.412257728689442,0.8297266304175731,0.00022371309756227166,0.00044369598613035454,,,0.6309483474627791,inf,,,0.16518989508998172
13,,0.0,0.0,1.6055965443154367,0.7785283105804144,0.9619587796981597,0.00018009022718998684,0.0003239645572435413,,,0.6284777104787076,inf,,,0.16548919305721851
14,,0.0,0.0,1.5159584577861536,1.2671118527113878,0.8048121885117235,0.0001991752395689411,0.0003713265906922515,,,0.5947193981915972,inf,,,0.16682779594761182
15,,0.0,0.0,1.4701247139920561,1.1622058338565133,0.8402373576543267,0.00018248482764786806,0.00035829139832042076,,,0.6038851895711802,inf,,,0.16360061322635705
16,,0.0,0.0,1.3522064780924297,0.7726174398734245,0.9080367458498586,0.0001657981608861685,0.0003165229585895274,,,0.6125606311107803,inf,,,0.17105115105786878
17,,0.0,0.0,1.4042592323449714,0.9293723601763247,0.7892211421535769,0.004329957255097727,0.011212817680729147,,,0.6097226960127671,inf,,,0.17916702529674652
18,,0.0,0.0,1.629705933841932,0.7074213394802171,0.9267186603946592,0.0003614002538235173,0.0008448120113787147,,,0.5604843169999094,inf,,,0.1727941336770662
19,,0.0,0.0,1.7632315734689774,0.6741282759332876,0.9387986676396783,0.00023012928072772758,0.00040494639380609184,,,0.6180765742263259,inf,,,0.1645864385659979
20,,0.0,0.0,1.6447702145000076,0.44584883400003456,0.9386215244918839,0.00019866685006568964,0.0003872804803868418,,,0.6068309995095971,inf,,,0.16862462123978172
21,,0.0,0.0,1.5285751671741954,0.5516818997072203,0.9560029423959169,0.00022210605726183586,0.00040888185122774795,,,0.6180765742263259,inf,,,0.16409187248153498
22,,0.0,0.0,1.433570017478323,0.9159680939500604,0.9324409128514222,0.00021188284825201593,0.00043416978853458104,,,0.6284777104787076,inf,,,0.1584550988640442
23,,0.0,0.0,1.4545944680849507,0.5923956577502163,0.8988937295019442,0.004128168913913378,0.011118697393381234,,,0.6008849035917525,inf,,,0.15896661419260283
24,,0.0,0.0,1.5946885716458397,0.5771959549060991,0.9072409363750079,0.0002689602389477516,0.0005748369517261509,,,0.5604843169999094,inf,,,0.17511585789224265
25,,0.0,0.0,1.5081223742757282,1.0609850546676214,0.8434689819791694,0.0003680483342294358,0.0008039523067028839,,,0.6068309995095971,inf,,,0.1646397521433936
26,,0.0,0.0,1.6953664044604118,0.9144888608765096,0.9152908174544697,0.00020071596990089754,0.00035499163239923045,,,0.6309483474627791,inf,,,0.16439599809879643
27,,0.0,0.0,1.6705857417777266,1.2340301040794053,0.7815092266780059,0.00015590244316318708,0.00027811442007299704,,,0.6284777104787076,inf,,,0.16453191094973624
28,,0.0,0.0,1.4901947553616932,1.0304417021673877,0.8991116247392419,0.00017952826881332672,0.00033906836973675834,,,0.6528756675646988,inf,,,0.16407858646764442
29,,0.0,0.0,1.4902278315017232,1.3055125744597227,0.8305109166432844,0.00024280868071378312,0.00043659302545749916,,,0.6333676938231112,inf,,,0.16391024929658765
30,,0.0,0.0,1.6672375500515577,1.1544845160858406,0.9378955487903671,0.000207682849724419,0.0003835454354405616,,,0.5713653840954815,inf,,,0.16404656935740755
31,,0.0,0.0,1.3697833601059766,1.0638644519808373,0.7933448150917408,0.00018333936378433,0.0003327602167844054,,,0.6180765742263259,inf,,,0.16391287028479196
32,,0.0,0.0,0.5937382494339405,0.2686916591881603,0.8928375131917194,0.00017821623285878477,0.00032733897021330514,,,0.6097226960127671,inf,,,0.16899700570289347
33,,0.0,0.0,1.2293308659849433,0.8475555128014356,0.6478795268380588,0.006014190905245813,0.013375131070032669,,,0.6008849035917525,inf,,,0.20985927805865603
34,,0.0,0.0,1.3621814721819454,0.4846813903993916,0.8225561460168174,0.004805881133301815,0.012796213857422457,,,0.5713653840954815,inf,,,0.18099386937704395
35,,0.0,0.0,1.6785009420970594,0.9899600140871094,0.9356111093887177,0.00021520304642681242,0.0004560644717176317,,,0.552929491858785,inf,,,0.1683334747605054
36,,0.0,0.0,1.7361565477423342,1.1221095033085984,0.9403928472945959,0.0002651339260726923,0.0005204449358700992,,,0.6125606311107803,inf,,,0.16550520073254693
37,,0.0,0.0,1.6105489989039994,0.9084518411898604,0.8911158236535225,0.00023891292168715559,0.0005121164058143573,,,0.5978297680564633,inf,,,0.15623542743206256
38,,0.0,0.0,1.7054068195475363,1.2380703172702123,0.8694613240018453,0.00020737578491608673,0.0004254243905219354,,,0.6468212168108125,inf,,,0.1660118642460046
39,,0.0,0.0,1.6235646095939646,1.0241757440424466,0.9592459933483761,0.0002365476725012424,0.0004634182765827618,,,0.6309483474627791,inf,,,0.16014310671949786
40,,0.0,0.0,1.3738784226734633,1.040908363748113,0.8641002136926541,0.0002246335543619365,0.0004326103056743908,,,0.6233814453054027,inf,,,0.16616540656113502
41,,0.0,0.0,1.5371290939842777,1.2419785891191502,0.8611211298825288,0.00024030323581079519,0.0004837265518247381,,,0.6068309995095971,inf,,,0.16484051084406304
42,,0.0,0.0,1.2895166646576355,0.9621478785463058,0.6463699191788335,0.006822003435806086,0.020133988528004593,,,0.6233814453054027,inf,,,0.22033210318090393
43,,0.0,0.0,1.5908328386700612,0.7668517995497965,0.8987232262907413,0.06340777324090849,0.10048850019090325,,,0.6153451465759925,inf,,,0.15515045771164016
44,,0.0,0.0,1.3650718142804916,0.9987161459751505,0.7846302604201809,0.09932846709345533,0.1326466704792943,,,0.5978297680564633,inf,,,0.18804391519161281
45,,0.0,0.0,1.538001918315918,1.140990388525952,0.9007305649749173,0.1005533345473157,0.1482536153677763,,,0.5915533975974677,inf,,,0.16893008707181037
46,,0.0,0.0,1.7296717876404615,1.1065791639356182,0.9122527290999016,0.044329346230719234,0.05462398250018866,,,0.5947193981915972,inf,,,0.16847437786543562
47,,0.0,0.0,1.647146349596842,1.245011591949505,0.917524870775083,0.02860956307977006,0.04620274968720245,,,0.6309483474627791,inf,,,0.17128478103869652
48,,0.0,0.0,1.6448075627984278,1.27509608249161,0.8917038432214657,0.037410583581588434,0.07172213914101935,,,0.5978297680564633,inf,,,0.1600683610383192
49,,0.0,0.0,1.555297316747515,0.8377907605129724,0.8409829402166907,0.03212720371880266,0.04916686360501127,,,0.5677978065141052,inf,,,0.1783411591879115
50,,0.0,0.0,1.6860614396645688,0.9679193945177359,0.8996599439430788,0.0011734017983806994,0.003044192234124797,,,0.5641709578113449,inf,,,0.16476266238450804
51,,0.0,0.0,1.6891319633976878,0.9244489213718057,0.9069303711554623,0.0002786839383259965,0.0005979910551661342,,,0.5677978065141052,inf,,,0.16697195316965116
52,,0.0,0.0,1.2812669093656537,0.9521276899905237,0.889586011072471,0.00028852231983898124,0.0005731966388496195,,,0.6125606311107803,inf,,,0.16954168777423775
53,,0.0,0.0,1.5824332125474339,1.0673564520255536,0.9028142066811864,0.0017533564392928033,0.004834752541660718,,,0.5604843169999094,inf,,,0.16155020087939803
54,,0.0,0.0,1.7186606171488406,1.0746168563334821,0.9262962681577182,0.0002021187948730706,0.00039797086422555856,,,0.5677978065141052,inf,,,0.16646538495756988
55,,0.0,0.0,1.629402527843218,0.8937159206632159,0.9075731307387777,0.00017663210887659212,0.0003625547418194408,,,0.6333676938231112,inf,,,0.16633527840794138
56,,0.0,0.0,1.5922536576640913,1.108175209950292,0.9561973367469043,0.00025440728530794356,0.00048010130010038175,,,0.6180765742263259,inf,,,0.15371917770037868
57,,0.0,0.0,1.5121469406738992,0.9884385829248511,0.9358256845727246,0.000197317948120594,0.0003964521004294129,,,0.6380535849069913,inf,,,0.16541021743147133
58,,0.0,0.0,1.668682954442871,1.3357663375285578,0.8669183305114333,0.0001880749145629522,0.00036327630625865743,,,0.6038851895711802,inf,,,0.16381984904162578
59,,0.0,0.0,1.500589313223582,1.312544701245425,0.899496228487023,0.00028949100439863023,0.0005798616651738578,,,0.5677978065141052,inf,,,0.16613455400128865
60,,0.0,0.0,1.1980263929153594,0.7361197913760427,0.8746328379065155,0.0003159514573488877,0.0006097792336058627,,,0.6284777104787076,inf,,,0.16920079496863574
61,,0.0,0.0,1.4846817756272472,0.6692345124050761,0.9219202049881018,0.0002471605333399689,0.00046190924319460463,,,0.6619902821573977,inf,,,0.15826775535413765
62,,0.0,0.0,1.4477515835220207,1.0455610806532638,0.8986816067125899,0.00020982878829119977,0.00041109891951410433,,,0.5915533975974677,inf,,,0.16783842073428007
63,,0.0,0.0,1.396689301773974,0.9532664631226291,0.8495402404415773,0.00017285495192793414,0.0003253158312170352,,,0.6584896970785714,inf,,,0.1647425959029397
64,,0.0,0.0,1.7810961008314263,0.842882694192608,0.9435384164836276,0.00018184942892043453,0.0003213430370850134,,,0.663668482632973,inf,,,0.16339856023939128
65,,0.0,0.0,1.7520426327855296,0.8364475628569268,0.9554442911202924,0.00018346311610512232,0.0003245201390881391,,,0.6153451465759925,inf,,,0.16330215491692185
66,,0.0,0.0,0.24930853197961864,0.1995655877226492,0.6612735229064199,0.005436669908390568,0.012948806422557163,,,0.6233814453054027,inf,,,0.19784797452776004
67,,0.0,0.0,1.4116334238380843,1.1101195336131233,0.9004054416795514,0.0006067238554213379,0.0014945729056278867,,,0.6333676938231112,inf,,,0.16842120462812193
68,,0.0,0.0,1.1454880650208992,0.8395911251117132,0.7433752141367399,0.0015341767802200667,0.0037979617804388115,,,0.5978297680564633,inf,,,0.18612516339543694
69,,0.0,0.0,1.5697259544576503,1.4099713495099353,0.8980900157377439,0.004949736974371307,0.010705896472420758,,,0.6153451465759925,inf,,,0.1913001732812605
70,,0.0,0.0,0.5997811852678149,0.3679542262728226,0.6290225965861064,0.0003062091647194501,0.0006367495628158066,,,0.6233814453054027,inf,,,0.20379833054673457
71,,0.0,0.0,1.508058936473497,1.3531639987505801,0.8618594351370359,0.0008834464098039744,0.0020677378962072625,,,0.581717464821069,inf,,,0.18532475279667288
72,,0.0,0.0,1.5391224127549046,1.1679235306668518,0.9138234798850857,0.0013127808833840828,0.003190921862922016,,,0.5641709578113449,inf,,,0.16110779817938942
73,,0.0,0.0,1.6780957670150278,1.273487306690785,0.8646997733140941,0.00015708009403929272,0.0002926618780577352,,,0.62595550513784,inf,,,0.1629891070349614
74,,0.0,0.0,1.406279370663009,0.9854734549303897,0.7606864374775643,0.0005395050952095394,0.0012571756807747258,,,0.6333676938231112,inf,,,0.1771081575918194
75,,0.0,0.0,0.5245950694961495,0.2509437715652446,0.8960933177318349,0.00016185905358138532,0.0003050512883796332,,,0.6403206450210053,inf,,,0.1643298127490138
76,,0.0,0.0,0.5629374007611274,0.2640544962843153,0.7492699371677495,0.0003615840920294987,0.0009031868633942593,,,0.6068309995095971,inf,,,0.20601900245048482
77,,0.0,0.0,1.5990428230649827,0.8189665130607693,0.9062464496224593,0.0035283321259908136,0.009143523319855415,,,0.5713653840954815,inf,,,0.17002606819491584
78,,0.0,0.0,1.708492410805937,0.8354121371581755,0.9501585325125503,0.006349701748412455,0.016327306808765246,,,0.6284777104787076,inf,,,0.16490969750921328
79,,0.0,0.0,1.743977753422452,1.3346311389592835,0.9539548511281347,0.01040868035548769,0.0257808918817404,,,0.6207552362147116,inf,,,0.16270559068066848
80,,0.0,0.0,1.718404057438914,1.5129150752499627,0.9655762452593208,0.008281479658484506,0.020913886927192815,,,0.6125606311107803,inf,,,0.16478956388708288
81,,0.0,0.0,1.6763329039383554,1.4382265861960282,0.9441084789041921,0.006577490903319616,0.01562521932661761,,,0.581717464821069,inf,,,0.16261703272680078
82,,0.0,0.0,1.5579980626118366,1.0070376024014636,0.9059033778643546,0.03000394651719092,0.02798016050611336,,,0.6038851895711802,inf,,,0.1638763329734133
83,,0.0,0.0,1.7579637171609832,0.984435417806614,0.986686395308152,0.00042503256519568105,0.0010552310787846752,,,0.6097226960127671,inf,,,0.16592526069815722
84,,0.0,0.0,1.7742071774883899,1.096385308654075,0.9841385793051066,0.0002496482570862168,0.0004941956400046905,,,0.6097226960127671,inf,,,0.16484472279795329
85,,0.0,0.0,1.774217141717155,1.5235946311226976,0.9800560640723454,0.0001993636397433093,0.0003901547521258223,,,0.5713653840954815,inf,,,0.1645526652994189
86,,0.0,0.0,1.7549583871718186,1.398346137758389,0.9591628076036427,0.00022935820989072753,0.00042441715059476426,,,0.6008849035917525,inf,,,0.16429362309996087
87,,0.0,0.0,1.7783508551119833,1.075433451027289,0.9309954307343267,0.00025492933464997455,0.00048317401571913525,,,0.6097226960127671,inf,,,0.16385335243021898
88,,0.0,0.0,1.7858562918839849,1.3179579532773666,0.9104934240239408,0.00017649141172136273,0.00032758822254308533,,,0.6447042257417027,inf,,,0.1635818326264278
89,,0.0,0.0,1.121782101433519,0.9039290699771854,0.5733220988112988,0.002243736558442891,0.006271681665256891,,,0.6153451465759925,inf,,,0.18708171708000923
90,,0.0,0.0,1.620870064732414,1.5832644139778858,0.8682954718716416,0.02631004323178453,0.05817112609898451,,,0.5883313578629602,inf,,,0.16320183590157628
91,,0.0,0.0,1.6531675055807136,1.412584722761385,0.9375490186900887,0.0333305148183024,0.0776569738926583,,,0.5978297680564633,inf,,,0.16631471723027635
92,,0.0,0.0,1.687357964782823,1.6129302239195313,0.9578100086570008,0.03895674691899595,0.08668850626346507,,,0.6233814453054027,inf,,,0.16483166871582489
93,,0.0,0.0,1.7490440426516338,1.6600641229235464,0.981329831833473,0.043381901488294634,0.0946241365978136,,,0.581717464821069,inf,,,0.16352600508680523
94,,0.0,0.0,1.6362472588810535,1.6017481262814517,0.9290948093200302,0.03561964311681804,0.0769130725741761,,,0.6097226960127671,inf,,,0.16318793044950544
95,,0.0,0.0,1.3593590854653468,1.3329218161708365,0.8400188449013343,0.02995186322817269,0.06245445223888328,,,0.6357360191111145,inf,,,0.16343597273265523
96,,0.0,0.0,0.8204042005169802,0.6848970573247851,0.5890347673990085,0.05494158406908784,0.09178044497853993,,,0.6153451465759925,inf,,,0.16160267775094783
97,,0.0,0.0,1.6462035319895283,1.1083780914615753,0.9326703430417449,0.014736748766835147,0.034153761720834036,,,0.5915533975974677,inf,,,0.1642502308640731
98,,0.0,0.0,1.6428542341204475,1.4705888714743136,0.9494714170300561,0.026770599295092744,0.06025985822509483,,,0.5677978065141052,inf,,,0.16343832813907214
99,,0.0,0.0,1.5777631686733025,0.8132296535926378,0.9106011832783103,0.015424669078211497,0.03470232884756729,,,0.552929491858785,inf,,,0.16359293917367407
100,,0.0,0.0,1.2479827619102328,1.1693406100820616,0.7301681656118684,0.03199076359590421,0.06994404566225407,,,0.6097226960127671,inf,,,0.16306789010680567
101,,0.0,0.0,1.481556951321476,0.4674623256271655,0.8760784887140514,0.009986660993854667,0.008193216169117558,,,0.6180765742263259,inf,,,0.1603941331014567
102,,0.0,0.0,1.2037422488389278,0.20120572674404824,0.8117626971740615,0.004588707685106056,0.010424103604616718,,,0.5370774965580548,inf,,,0.18514186468693822
