,temp+eda_XAp0,temp+eda_XAp1,temp+eda_XAp2,temp+eda_XCond1,temp+eda_XCond2,temp+eda_XDist,temp+eda_XFuzz1,temp+eda_XFuzz2,temp+eda_XK2_1,temp+eda_XK2_2,temp+eda_XPermEn,temp+eda_XSamp0,temp+eda_XSamp1,temp+eda_XSamp2,temp+eda_XSpec
0,,0.0,0.0,1.204169733252056,0.5525843392866977,0.8796424327056525,0.00016585699564487599,0.00031251573480879397,,,0.6509067234006624,inf,,,0.16140008874142775
1,,0.0,0.0,1.3920985819562812,1.0845647662999083,0.8476738146180132,0.00018921385765570736,0.0003734258137957292,,,0.6357360191111145,inf,,,0.16296576113761718
2,,0.0,0.0,1.7219175133610587,0.5253688752276559,0.9372227714871147,0.00018333186013396837,0.0003268175843856058,,,0.6284777104787076,inf,,,0.163371600808564
3,,0.0,0.0,1.148787526209933,0.991187871745341,0.8591962935629878,0.00021364880472037298,0.00039703387848855087,,,0.6403206450210053,inf,,,0.16291736357829437
4,,0.0,0.0,0.9152589859564231,0.721082817872717,0.917384669332157,0.00024735808911213373,0.0005114157877137702,,,0.5783247308855777,inf,,,0.16340322722964828
5,,0.0,0.0,1.3103549362090063,1.0551086972730483,0.8502129349724548,0.00023113873658562532,0.0004857529525282132,,,0.6403206450210053,inf,,,0.1616937499046035
6,,0.0,0.0,1.375099083801639,1.0303326694008852,0.8341631527525505,0.0002029236061839924,0.0003995466520045729,,,0.6447042257417027,inf,,,0.16387482281306856
7,,0.0,0.0,0.8072179296610285,0.7798976938902074,0.8544731541943136,0.0003048408103184697,0.0005483576739510232,,,0.6309483474627791,inf,,,0.16787580413360081
8,,0.0,0.0,0.24951709126596466,0.17580761477049558,0.9169731615321011,0.00020607405581686325,0.00037626738111411206,,,0.6403206450210053,inf,,,0.1635800269365249
9,,0.0,0.0,1.2202032164625503,0.7812184422633233,0.8482084520686689,0.00021041095083150193,0.0004008537878297832,,,0.6309483474627791,inf,,,0.1647678016954047
10,,0.0,0.0,1.3680817097236657,1.029784593493022,0.8796702052327405,0.00024104517542038314,0.0004505187671773241,,,0.6153451465759925,inf,,,0.1675261739715191
11,,0.0,0.0,1.4356410531530037,0.8913617072709913,0.8226505842036747,0.00017791832041501649,0.0003222014253971226,,,0.62595550513784,inf,,,0.1607257596139748
12,,0.0,0.0,1.2923294968561154,0.4169710180471297,0.9729681402820279,0.00018655069678904913,0.0003711821333307818,,,0.5947193981915972,inf,,,0.1627402723464807
13,,0.0,0.0,1.6952116601763134,1.4202972403193226,0.7889175773092906,0.0002033714836957082,0.00038193599321468527,,,0.6403206450210053,inf,,,0.1633448270257616
14,,0.0,0.0,1.7071232832646377,1.4182325441108037,0.8138757843351266,0.0001907079261520422,0.0003430553030712534,,,0.6008849035917525,inf,,,0.16338316292567212
15,,0.0,0.0,1.6537155356845403,1.2060655268888008,0.8456869275937515,0.0001313909751300425,0.00024744701284645245,,,0.6380535849069913,inf,,,0.1633824129973983
