,acc+hr_XAp0,acc+hr_XAp1,acc+hr_XAp2,acc+hr_XCond1,acc+hr_XCond2,acc+hr_XDist,acc+hr_XFuzz1,acc+hr_XFuzz2,acc+hr_XK2_1,acc+hr_XK2_2,acc+hr_XPermEn,acc+hr_XSamp0,acc+hr_XSamp1,acc+hr_XSamp2,acc+hr_XSpec
0,,0.0,0.0,1.6187140171303,1.6299056022289218,0.5215597796480714,0.03700418161541321,0.029075303106852045,,,0.40055318934786044,inf,,,0.2721383607936092
1,,0.0,0.0,1.2326262976198135,1.1975572999450232,0.6228784338967983,0.15120230792392,0.10424184795770111,,,0.5022576003740722,inf,,,0.2751780236857002
2,,0.0,0.0,1.7413816073550556,1.7130671177133385,0.7511275818329752,0.15169766431065745,0.09785623970683832,,,0.5202020156036558,inf,,,0.2828300620382643
3,,0.0,0.0,1.5921750054196426,1.6005226630704554,0.6109955877666843,0.025653249939112426,0.022317852478361558,,,0.44694259446804574,inf,,,0.3282284025142999
4,,0.0,0.0,1.3968094598567218,1.3967393857721684,0.6630346842477886,0.03549185172433616,0.03921830977374379,,,0.47824363442641393,inf,,,0.37622462136000007
5,,0.0,0.0,1.4973131847785193,1.4974231076896944,0.6940303158605974,0.043966341508441475,0.05240360437373691,,,0.5158180382284114,inf,,,0.32458259561930863
6,,0.0,0.0,1.5695517918845128,1.5762272131949926,0.7109448813548789,0.039689847519037154,0.05007075435312976,,,0.5158180382284114,inf,,,0.2905555779930635
7,,0.0,0.0,1.7001035706868775,1.655794822100161,0.8136693820529056,0.124643505830432,0.13771673824026012,,,0.5641709578113449,inf,,,0.30321789305052277
8,,0.0,0.0,1.4778826268949958,1.4541583182246265,0.7659603803448933,0.16038392340560184,0.16292259833919145,,,0.581717464821069,inf,,,0.2921511444649091
9,,0.0,0.0,1.6870659457712442,1.6457516312017784,0.5863895507029687,0.07465840116252073,0.07212626561254774,,,0.5370774965580548,inf,,,0.2927313341733855
