,bvp+hr_XAp0,bvp+hr_XAp1,bvp+hr_XAp2,bvp+hr_XCond1,bvp+hr_XCond2,bvp+hr_XDist,bvp+hr_XFuzz1,bvp+hr_XFuzz2,bvp+hr_XK2_1,bvp+hr_XK2_2,bvp+hr_XPermEn,bvp+hr_XSamp0,bvp+hr_XSamp1,bvp+hr_XSamp2,bvp+hr_XSpec
0,,0.0,0.0,1.7127278469290719,1.6957913006242,0.7750782133968949,1.1881472961626796,1.5197657980144008,,,0.44144624493110796,inf,,,0.8186472115545297
1,,0.0,0.0,1.54172541575916,1.4825993997005882,0.7201666504142218,1.1428078624804352,1.1504000037286837,,,0.40055318934786044,inf,,,0.8255333680745333
2,,0.0,0.0,1.4957678854309582,1.3376532632740707,0.48019466127928195,1.4233668140887599,1.7376084802417922,,,0.524519217297268,inf,,,0.9270554915183638
3,,0.0,0.0,1.7132766994394522,1.7197881905371315,0.6413628111356613,1.7683519928453018,1.917703210676064,,,0.5748741956352443,inf,,,0.8269346826822639
4,,0.0,0.0,1.3978848989503554,1.3342628719962437,0.6848455451250105,1.939593698653235,2.169912672614603,,,0.5329562494928909,inf,,,0.931827961360345
5,5.245615041514379,-4.353860484456935,0.0,1.6760937853513471,1.6668227422787687,0.8211412679633,3.260876707285694,2.194085220985652,,,0.6153451465759925,5.307245997292338,inf,,0.6821283834783987
6,5.689636613828447,-0.9293073135919796,0.0,1.3071250066260058,1.2119547982794587,0.7004668244322909,2.6902810564861093,2.750936010768795,,,0.6153451465759925,7.495541943884256,inf,,0.7652074288740603
7,,0.0,0.0,1.5086760669838475,1.5088539927819222,0.7815984852874378,2.5397898808522954,2.334419900011302,,,0.5370774965580548,inf,,,0.8991787041903821
8,,0.0,0.0,1.5720108436918603,1.5721213251259616,0.6172148507085166,2.5120393666351237,2.4884640073646698,,,0.5783247308855777,inf,,,0.6339645701174431
9,5.443852281946221,-0.7258469709261628,0.0,1.6699045865071258,1.6300030395384668,0.7988086007441433,3.4597191406551295,4.23620762688858,,,0.6333676938231112,7.4002317640799316,inf,,0.6939293993124036
10,,0.0,0.0,1.6024546081746902,1.593991711898448,0.7594778758426902,3.117318811139341,2.3132931257849134,,,0.6125606311107803,inf,,,0.7621557301968211
11,5.628440389812728,-3.4521101057518067,0.0,1.6889613930096048,1.6443532807975556,0.7424275741424657,3.404562092227036,5.880662032545367,,,0.62595550513784,6.089444955468186,inf,,0.6597899210957932
12,5.703782474656199,-1.6540969176502978,0.0,1.7537701304732911,1.7220285375860855,0.6731120262948297,2.806266583252134,2.1250403691909416,,,0.6068309995095971,6.941656830657818,inf,,0.8972527758904707
13,,0.0,0.0,1.621774955242945,1.6087910327708796,0.6902439543284875,3.3136896457182403,3.137135921125514,,,0.6309483474627791,inf,,,0.9278094102523129
14,,0.0,0.0,1.1685433573574446,1.1560200260753566,0.7524488487798783,3.8798414723644528,15.89038640752684,,,0.5677978065141052,inf,,,0.8942503066632118
15,,0.0,0.0,1.733090216822721,1.6739802130105361,0.7163706326448632,3.6846359277266263,13.549392167715453,,,0.5947193981915972,inf,,,0.8738455765275971
16,,0.0,0.0,1.4682927442173996,1.4287710065299182,0.7497410162077225,3.0015341681476997,2.2247221906418355,,,0.6097226960127671,inf,,,0.7311668861449765
17,5.083396600342878,-3.066982615540203,0.0,1.594261964113759,1.5880994228427763,0.6574592984223235,2.3049181679271196,1.3435614838734367,,,0.6333676938231112,5.569834502146462,inf,,0.8463143433296211
18,5.703782474656204,-1.9582986496319632,0.0,1.5604143548975282,1.568567320809743,0.7559295928204235,2.1029427528335987,1.554920720053981,,,0.6584896970785714,6.772835961082766,inf,,0.9439032409971551
19,5.703782474656201,-0.30420173198166406,0.0,1.4058748143165134,1.3359890672251913,0.7442122682110082,2.0816402303979213,1.52986686486559,,,0.5451288209179292,8.63497622707262,inf,,0.6999456213281624
20,5.6792027874023026,-5.338450620158165,0.0,1.5967974944404062,1.5274160797712428,0.6618735312363688,2.0978910372884427,1.7133126629521214,,,0.6380535849069913,5.73081114704412,inf,,0.839780896965839
21,5.703782474656201,-0.13308825774197802,0.0,0.8524237048912853,0.8413823769294277,0.5079400369571838,1.9080762361978933,2.0381604497751167,,,0.6008849035917525,9.461654800257088,inf,,0.7564228405500579
22,4.95225426040218,-4.820194146791454,0.0,1.2836945550391237,1.213667947600521,0.6462815473859174,2.9065514883375707,2.514466480877421,,,0.6207552362147116,4.892852258439873,inf,,0.649680563645481
23,5.703782474656201,-0.45630259797249606,0.0,1.5787874838351095,1.5664963865473867,0.700419952549687,2.491662163901244,1.6184004805833978,,,0.6380535849069913,8.229511118964457,inf,,0.7018691781948815
24,,0.0,0.0,1.274367639267552,1.2646700613172663,0.7309452008689994,2.0938572204038044,1.7973810135346544,,,0.5915533975974677,inf,,,0.9436907105840965
25,5.484893891321482,-0.34737661311702717,0.0,1.1163400138334774,1.0917193905363045,0.6031729831316098,2.7073420712162135,1.7817260692615577,,,0.5783247308855777,8.1886891244442,inf,,0.6182466355000147
26,,0.0,0.0,1.304511371369289,1.2568211643912572,0.6930006482946899,2.2992323947842177,2.7746866422010354,,,0.5158180382284114,inf,,,0.9007513050922965
27,5.703782474656203,-0.5893908557144742,0.0,1.6366392301813926,1.595630181317036,0.7259449978444282,2.6920661677044544,2.30092837324288,,,0.6125606311107803,7.973577744827256,inf,,0.8775603250782719
28,5.703782474656201,-2.775840804332684,0.0,1.6545553550813987,1.6267134241686851,0.6079682427694515,2.206254950370521,2.2940370804159143,,,0.5748741956352443,6.4239583276040655,inf,,0.7799372615206416
29,5.703782474656202,-4.011660340508195,0.0,0.9395766304752372,0.7478528329091728,0.5142868156622017,2.260830978186395,2.0999281936963854,,,0.5748741956352443,6.055706815836335,inf,,0.8139990033044165
30,5.703782474656202,-3.4602947012914287,0.0,1.361260253048929,1.3041440290055215,0.7026940241876282,2.354944025493911,2.0420860066424886,,,0.6233814453054027,6.203558262235607,inf,,0.8523304649752761
31,5.703782474656201,-2.7378155878349766,0.0,1.389998562679737,1.3322958694369118,0.5520194767724209,1.923274763870688,1.943335619320213,,,0.581717464821069,6.437751649736401,inf,,0.6949088589735714
32,3.9281745851343186,1.486293558153157,-5.4144681432874755,1.6249758531177694,1.5778953537508242,0.7520692550017806,3.877845769445464,2.3317375480002545,2.0738270034701367,,0.6547956803312163,3.867474629167077,1.8911160819841188,inf,0.5923091755049
33,4.04288040248741,-4.04288040248741,0.0,1.4261577070717415,1.4074115780375283,0.8285110347157602,4.427803443339316,36.945359666108374,,,0.6468212168108125,3.944201903792381,inf,,0.8238265568739405
34,3.900845296264015,-3.8245851815698253,-0.07626011469418979,1.5650334950173008,1.5432079256420097,0.8266600681076188,4.858845540800643,7.434423523758434,,,0.6403206450210053,3.872268246868314,6.149002341324198,inf,0.6488189965249694
35,4.422502892765338,-4.422502892765338,0.0,1.7094906885159182,1.7032213775559215,0.7947218495319407,5.391233839411756,26.569197384408373,,,0.6566669596287297,4.371416455561866,inf,,0.7305043138246701
36,3.869461084836088,-3.869461084836088,0.0,1.6946516610043567,1.7017725136296022,0.8125584382387976,3.721609617592487,15.880910445348427,,,0.6528756675646988,3.843845280898036,inf,,0.6592856688620489
37,4.0886910143174555,-4.0886910143174555,0.0,1.660871560642565,1.6169201697170756,0.8805768258719824,4.182432508523266,22.549148746760892,,,0.6309483474627791,4.0398563769380305,inf,,0.5690323943050083
38,4.526816300927552,-1.9301772417677054,-1.8874378386811972,1.594557488010753,1.560610040133948,0.7771729747232817,3.87168532738203,8.32254840529062,2.5762709821071175,,0.6309483474627791,4.5479500456582,2.2644950535196124,inf,0.7544578524502132
39,3.7415049790992874,-3.43717952787863,-0.26691040142966427,1.6083372917934977,1.5861546545814056,0.8205958676207697,4.53298149286183,33.25169818131257,5.286627022193463,,0.6309483474627791,3.7163648517895393,5.052142767907604,inf,0.7886424419080648
40,5.420223818059252,-3.2882691162892796,0.0,1.7667711727409237,1.725626058623147,0.7203084588364338,3.2474597812841948,3.3024854766388563,,,0.6309483474627791,5.824068640530703,inf,,0.7835974361702492
41,,0.0,0.0,1.6247419902329479,1.5666550028945385,0.7376618559569279,3.0575914175950523,2.26341879149395,,,0.6357360191111145,inf,,,0.8501714309842935
42,5.19510188247108,-2.1473087780880467,0.0,1.6833670518898995,1.6542562129690814,0.6548813267965599,3.1318964999311,3.719490326824333,,,0.62595550513784,6.036926921184739,inf,,0.9061328603765276
43,,0.0,0.0,1.5265918961049707,1.4964668738637654,0.7717879447816889,3.100415756347937,2.7867405856325225,,,0.6509067234006624,inf,,,0.7148108011609796
44,,0.0,0.0,1.7213641677585771,1.76283385086062,0.7601145990752955,2.8124413419282117,3.1684905428716847,,,0.6153451465759925,inf,,,0.9112319375683492
45,,0.0,0.0,1.7604127988262641,1.7203324298330671,0.7590258883843155,2.655479725136226,1.4498795981263366,,,0.6602640781246099,inf,,,0.85145515937062
46,5.703782474656201,-1.3689077939174883,0.0,1.7415852005863888,1.7288753036726923,0.7405718441830573,2.3429249977083586,2.3198294678918625,,,0.6333676938231112,7.1308988302963465,inf,,0.697863086993022
47,,0.0,0.0,0.9550826558348839,0.9466054069050213,0.6016776685289058,1.6282430718546632,1.7564060610430028,,,0.5158180382284114,inf,,,0.9185195499035507
48,,0.0,0.0,1.6752630613121686,1.6332093335761058,0.811514452439316,1.6442039961521366,1.8354093878434388,,,0.5883313578629602,inf,,,0.881012749142011
49,5.703782474656201,-0.9316178041938461,0.0,1.712795093581694,1.667897497174964,0.7509376144841825,2.978796061371897,2.126446217254942,,,0.6125606311107803,7.515744651201776,inf,,0.8906618572845331
50,5.703782474656203,-0.43728998972364225,0.0,1.6572740077315409,1.6232525192367107,0.7022984684687849,3.2773955400849695,4.422844115610579,,,0.6447042257417027,8.272070733383252,inf,,0.9541021993086365
51,,0.0,0.0,1.171576656142689,1.160661763932152,0.778179962568494,3.0048156659755603,6.860530644901769,,,0.6309483474627791,inf,,,0.9441363954080187
52,5.703782474656202,-1.8822482166365466,0.0,1.561864447220824,1.5175580471560937,0.6852767931323467,2.791383445818875,2.5299155939103546,,,0.648888643467878,6.812445099177812,inf,,0.7264969362336018
53,,0.0,0.0,1.711403489689133,1.7074302136357427,0.5875113935237029,3.291511566855157,4.371828316915842,,,0.6357360191111145,inf,,,0.9213840056106941
54,,0.0,0.0,1.663331651341519,1.6497612838593025,0.7302396423323175,3.690022925105628,4.5097691083232,,,0.6380535849069913,inf,,,0.9160356700251773
55,5.703782474656201,-0.3232143402305181,0.0,1.5454653648945647,1.5202522340476283,0.741216031315777,2.9713172178766776,3.050702407100269,,,0.6233814453054027,8.574351605256187,inf,,0.9349882184651406
56,5.7037824746562,-2.6237399383418523,0.0,1.6809721986211548,1.6487776445097462,0.6948976168165896,2.912948634053634,2.235392341948638,,,0.6403206450210053,6.480311264155198,inf,,0.7887685569266195
57,,0.0,0.0,1.6415393188719811,1.6398670911002315,0.7170314584269999,3.148091682406276,3.3136525743226617,,,0.6468212168108125,inf,,,0.7625525355389999
