,bvp+hr_XAp0,bvp+hr_XAp1,bvp+hr_XAp2,bvp+hr_XCond1,bvp+hr_XCond2,bvp+hr_XDist,bvp+hr_XFuzz1,bvp+hr_XFuzz2,bvp+hr_XK2_1,bvp+hr_XK2_2,bvp+hr_XPermEn,bvp+hr_XSamp0,bvp+hr_XSamp1,bvp+hr_XSamp2,bvp+hr_XSpec
0,,0.0,0.0,1.6567959693241425,1.6025262518792582,0.8828001902356474,1.15667359409589,1.2134368685993742,,,0.6333676938231112,inf,,,0.9523583705349737
1,,0.0,0.0,1.592280521496442,1.5439491383732968,0.8842620729461337,1.5829747599246025,1.5562604883454965,,,0.6068309995095971,inf,,,0.938504401936913
2,,0.0,0.0,1.7612253944100391,1.756964193741438,0.7503401315719516,1.9715592052415878,1.7751109807967471,,,0.6425374456860184,inf,,,0.9433061042447899
3,,0.0,0.0,1.4538488313553048,1.442596478712304,0.8652361568234581,1.9528381034334268,1.5333612324572397,,,0.6207552362147116,inf,,,0.9468313652599926
4,,0.0,0.0,1.7406950538488806,1.7044663390095598,0.8617457342017438,2.0034623303429777,1.6505494515427843,,,0.6509067234006624,inf,,,0.9297219578451541
5,,0.0,0.0,1.4901448047811963,1.4800692897828556,0.8199204441382307,1.5247843654123048,1.5987518417041942,,,0.6309483474627791,inf,,,0.9231863770361001
6,,0.0,0.0,1.5641958293647915,1.5504206232405304,0.7922738504665867,1.5942013833343613,1.4962398448475607,,,0.6180765742263259,inf,,,0.9533065304242337
7,,0.0,0.0,1.7620589979051684,1.7772955132980603,0.8749953953684634,1.30194405788176,0.9684033766249001,,,0.6333676938231112,inf,,,0.9148685289053838
8,,0.0,0.0,1.707621914580935,1.6995534847704201,0.818123712127158,1.5159536963211846,1.9050282869746524,,,0.6403206450210053,inf,,,0.897742548552372
9,,0.0,0.0,1.653441923789249,1.6416470881478258,0.7727829799238075,1.3957759346125405,1.2844001729345293,,,0.581717464821069,inf,,,0.9354258273365929
10,,0.0,0.0,1.6333174576632368,1.615270343765991,0.8146874375912693,1.69666241374063,1.9640875275326632,,,0.6125606311107803,inf,,,0.9527924732769334
11,,0.0,0.0,1.61373300827921,1.6092394848694709,0.890705478843405,1.8819697198530358,2.1185823119815836,,,0.6284777104787076,inf,,,0.9524944228708941
12,,0.0,0.0,1.653449739825656,1.6273515681780812,0.7424111600789667,1.5375535245384728,1.8602193099866153,,,0.6180765742263259,inf,,,0.9240805262281254
13,,0.0,0.0,1.5076667169898395,1.4808204546421606,0.8089123435256435,0.8723951911696914,0.7730476385229598,,,0.581717464821069,inf,,,0.947380738964042
14,,0.0,0.0,1.7029515835758118,1.658135180826156,0.7752062226279858,0.5518582987170318,0.6035292621993726,,,0.5748741956352443,inf,,,0.9381219928982784
15,,0.0,0.0,1.6689574267407834,1.629829046914193,0.8781497132311731,0.330863710683311,0.5125103761045761,,,0.4928685327679205,inf,,,0.9415265275002144
16,,0.0,0.0,1.689822329273391,1.641035000570126,0.8339657368658243,0.44014187508107533,0.605083306413017,,,0.5677978065141052,inf,,,0.9462794536909572
17,,0.0,0.0,1.6678077443744228,1.6655717446540363,0.7523551041464167,0.8102679730655878,0.9110230788448221,,,0.5748741956352443,inf,,,0.9497085599394689
18,,0.0,0.0,1.4617104217364398,1.416156903150229,0.7680257296040357,0.8389899151404342,1.0055195523452731,,,0.5748741956352443,inf,,,0.9371071223707265
19,,0.0,0.0,1.7459366880098728,1.7458865084726936,0.8276795970886567,0.5616443076381076,0.9879434971628573,,,0.5113665138247345,inf,,,0.906622109988651
20,,0.0,0.0,1.705323632758473,1.6772866164774463,0.6496997617395268,0.40745642687980077,0.5620408271586317,,,0.5202020156036558,inf,,,0.9351005892445549
21,,0.0,0.0,1.4940392197232955,1.472367869897069,0.7798722444312107,0.4935920597238361,0.6707732005872312,,,0.5641709578113449,inf,,,0.9383686971307501
22,,0.0,0.0,1.482612961593723,1.427575950692106,0.8734633324621273,1.0045289281458825,1.0137102246612324,,,0.5883313578629602,inf,,,0.9386360476268315
23,,0.0,0.0,1.6004044841456087,1.5707983091070787,0.8770202901663559,1.6047393079051564,1.2859030619249483,,,0.6468212168108125,inf,,,0.9157228117570957
24,,0.0,0.0,1.559267490024252,1.5235176058953304,0.8438282228364014,0.9665655632265547,1.0370683772816838,,,0.6068309995095971,inf,,,0.8755169783035914
25,,0.0,0.0,1.6520714912550423,1.6473792718607707,0.9297573856812882,0.6606335182836715,0.7010804765051276,,,0.5978297680564633,inf,,,0.8895249851624172
26,,0.0,0.0,1.5999618331169705,1.6161997709565734,0.8914588915394404,1.071042651797584,1.154767092075819,,,0.6153451465759925,inf,,,0.9444831626421987
27,,0.0,0.0,1.4591646599776023,1.434002220109493,0.8735211586444039,1.8474942402847003,2.349989252385476,,,0.6333676938231112,inf,,,0.9149237384388816
28,,0.0,0.0,1.735868536650015,1.7121482112490674,0.7979335037903095,1.8650194011829355,1.7729789931196358,,,0.62595550513784,inf,,,0.9157748703800163
29,,0.0,0.0,1.3749583346652123,1.3617526251094363,0.7496355530087001,1.959679447268879,2.5482315897203396,,,0.6180765742263259,inf,,,0.9481873258495441
30,,0.0,0.0,1.447046449300051,1.4282195808007185,0.8086128100550372,2.153155975301097,2.289135913222175,,,0.6357360191111145,inf,,,0.9381345511256234
31,,0.0,0.0,1.480398163373077,1.436510774776885,0.8259711390723756,1.9156352040671354,2.0623263204661724,,,0.5915533975974677,inf,,,0.942822942519669
32,,0.0,0.0,1.5100313802223047,1.473333075492195,0.8655552531673395,1.6732179566042644,1.4236498506156015,,,0.5978297680564633,inf,,,0.9224472406553901
33,,0.0,0.0,1.6821654068140688,1.6671746902190694,0.793583610497399,1.8209837732939256,2.04118583255113,,,0.6008849035917525,inf,,,0.9213569688597223
