,bvp+hr_XAp0,bvp+hr_XAp1,bvp+hr_XAp2,bvp+hr_XCond1,bvp+hr_XCond2,bvp+hr_XDist,bvp+hr_XFuzz1,bvp+hr_XFuzz2,bvp+hr_XK2_1,bvp+hr_XK2_2,bvp+hr_XPermEn,bvp+hr_XSamp0,bvp+hr_XSamp1,bvp+hr_XSamp2,bvp+hr_XSpec
0,5.703782474656201,-0.9126051959449921,0.0,1.4459535366990748,1.4535886779375982,0.6708326463375761,2.680313326524242,3.2109690148328185,,,0.6403206450210053,7.536363938404511,inf,,0.7875805617542891
1,5.703782474656201,-1.387920402166342,0.0,1.634051817167238,1.6330928451978188,0.6625497147426838,2.852151424855877,2.4494962245675085,,,0.5947193981915972,7.117105508164011,inf,,0.7804121920965337
2,,0.0,0.0,1.6386084817114157,1.6164961810981808,0.8243608017107031,3.3544690386691887,2.7231660846995047,,,0.6333676938231112,inf,,,0.7422300945602732
3,5.703782474656202,-0.5133404227190581,0.0,1.5967773965188794,1.6040096519144351,0.7479563900212003,2.967798779154451,2.6306049263133073,,,0.648888643467878,8.111728083308073,inf,,0.943223303781599
4,5.134541850751196,-0.6846055801001595,0.0,1.4877732556281262,1.4185710572654822,0.7319834039530837,3.5024752945035122,2.4899777603948863,,,0.6509067234006624,7.063759527458719,inf,,0.7354364071720785
5,5.30248673854255,-0.6716483202153897,0.0,1.2314069310900815,1.211811061701357,0.5860725503121346,3.2758434496037867,2.666963156939822,,,0.6284777104787076,7.313220387090301,inf,,0.7986426958673715
6,5.114728960631534,-5.114728960631534,0.0,1.5536535832738085,1.528854374631715,0.7544296547738688,4.0229266231520056,5.0461543827216095,,,0.6153451465759925,5.003990751377587,inf,,0.7591370850816365
7,5.703782474656201,-0.874579979447284,0.0,1.4174718598159726,1.4138868352797829,0.7335087239852196,3.7306359819261026,5.252868027816305,,,0.6180765742263259,7.578923552823307,inf,,0.690747141686732
8,5.459142293282101,-0.9280541898579571,0.0,1.4603235054907477,1.466741575492156,0.6899689545357562,3.883420050334608,14.24367924799327,,,0.6233814453054027,7.173458444715143,inf,,0.6078870703248379
9,4.879276955073892,-3.3667010990009856,0.0,1.3797921318013944,1.363364152865049,0.7207308749257543,3.523417393409232,2.6243276111251737,,,0.6284777104787076,5.099466507802871,inf,,0.6645522055986497
10,5.169272909208366,-4.996963812234753,0.0,1.4585960737596342,1.4241592116027801,0.8295434675436141,3.7526487959467865,4.102633789272181,,,0.6380535849069913,5.003990751377587,inf,,0.554218141978794
11,4.978534727326277,-4.945344495810769,0.0,1.6448546638078323,1.6519570914014086,0.7802881647415856,4.413773215674473,6.212581022656787,,,0.6380535849069913,4.442484603710995,inf,,0.7103099920421341
12,4.945257019544898,-4.055110756026816,0.0,1.654582867523355,1.6509843801182373,0.7190541999232927,3.4582625029557335,2.44025244231312,,,0.6468212168108125,4.739336700894999,inf,,0.5886196840663644
13,,0.0,0.0,1.6663494018068126,1.6479921020493289,0.6196314376242026,2.6860935414557163,2.1651405370252967,,,0.648888643467878,inf,,,0.8394143354044884
14,5.557263558440278,-2.2784780589605136,0.0,1.7230407995685804,1.7310283017482235,0.6706674748367795,3.6887140733461563,3.396107022322675,,,0.6309483474627791,6.403618643366943,inf,,0.818131887702516
15,4.482493866710255,-4.3330774044865805,0.0,1.7843110195659186,1.7965499877709157,0.6929304372700639,3.253625382494015,2.462393379729341,,,0.6207552362147116,4.301778819831131,inf,,0.6756841317532978
16,5.088526841856334,-3.5619687892994336,0.0,1.7327773554365296,1.6657333499112754,0.6534404050934776,3.362056211063599,2.8675309777995728,,,0.6357360191111145,5.332218918223718,inf,,0.723256681505962
17,3.8774329084374153,-1.4842984415082197,-2.173413268784409,1.4770291989461533,1.3185423914275471,0.8320583853966808,3.5594039763043144,4.394544825619807,2.957245475442844,,0.6509067234006624,3.7708128368766225,2.900553664041284,inf,0.5794884857306782
18,5.4000625455528315,-4.986057750393781,0.0,1.7668878464513889,1.7542285132515643,0.7743926639813364,4.018001784338198,3.5242131218442703,,,0.6468212168108125,5.307245997292338,inf,,0.5645980645979382
19,5.284287444493542,-4.209815664113189,0.0,1.5193761631985314,1.4964424671724021,0.7801370599609729,3.5905519516008235,4.344764490107082,,,0.6547956803312163,5.418603532422539,inf,,0.6732048835290786
20,5.152579614694239,-2.782392991934889,0.0,1.6931565654972562,1.667004131436541,0.8471787970391691,3.332016118539166,2.280613893935694,,,0.6547956803312163,5.456922396724675,inf,,0.7516065720793458
21,5.368940740872538,-4.09829143219937,0.0,1.7580264271419883,1.75599769412043,0.7233030166426381,3.1703968629040875,2.6937724110355736,,,0.6468212168108125,5.549631794828943,inf,,0.8053392225207296
22,5.599610066017133,-3.2291084714032134,0.0,1.650481430746143,1.605409301896289,0.7068348832786757,3.163654069638263,3.398865310843259,,,0.6447042257417027,6.11426012458791,inf,,0.5991100132002916
23,5.703782474656203,-4.068698165254758,0.0,1.7194593304010102,1.7034644782990696,0.633020676220337,3.175482792185862,3.4002417908744746,,,0.6403206450210053,6.041588934290551,inf,,0.6656353474588
24,5.352186078719995,-1.2310027981055987,0.0,1.6724284964730058,1.6249465665124085,0.7592841522639567,2.7200836862604185,2.3732219465866073,,,0.6447042257417027,6.763174050171029,inf,,0.901365686076133
25,,0.0,0.0,1.664804664344039,1.6224182271364556,0.6924135709086154,3.0043113397178076,3.132388667186016,,,0.648888643467878,inf,,,0.8143033636989964
26,5.7037824746562,-1.406933010415196,0.0,1.6838322786694895,1.6621952886114717,0.7873818204489116,2.9776866940911084,3.439268044667,,,0.6097226960127671,7.1034998561082325,inf,,0.8663335416594358
27,5.630043412894505,-0.8820401346868058,0.0,1.7039595538627954,1.6745234252354781,0.7638932065992191,3.15757766543972,2.780535089263124,,,0.6153451465759925,7.456321230730975,inf,,0.7717442967613262
28,,0.0,0.0,1.5634522743599217,1.5671382368007696,0.6619967408878397,2.808479571523017,2.0763314114475193,,,0.6008849035917525,inf,,,0.7750257699620179
29,5.703782474656201,-0.17111347423968604,0.0,1.518559455804862,1.515553293120118,0.6826460070361287,3.2372323181199905,2.1107062434488535,,,0.6403206450210053,9.210340371976182,inf,,0.8180570800012945
30,5.7037824746562,-1.559033876406028,0.0,1.6319819244816953,1.60374281790935,0.7625927852850666,3.0824156088330157,2.4523446402691826,,,0.6447042257417027,7.000845702048149,inf,,0.8148491982510377
31,5.703782474656202,-3.859559474517363,0.0,1.7371743776766146,1.7244561506505183,0.6959766291104167,3.7012655535657766,11.109151700241561,,,0.5490601803369085,6.094358970270615,inf,,0.7811753499132296
32,5.703782474656202,-3.7644964332730932,0.0,1.5818817354930852,1.5048307318168388,0.7256914416714361,3.1598339718569326,4.291690232429019,,,0.6097226960127671,6.119297918617867,inf,,0.8792537379722138
33,5.58988505062053,-3.968818385940576,0.0,1.544572685134241,1.5371300649331103,0.7803556685808185,3.3302692815791617,3.4150415588994965,,,0.5978297680564633,5.89413620314742,inf,,0.7534727813895036
34,,0.0,0.0,1.7518764118309682,1.7397825642767328,0.6363191390344498,3.117070038191968,5.205107586976556,,,0.5451288209179292,inf,,,0.7131624352182161
