,hr+eda_XAp0,hr+eda_XAp1,hr+eda_XAp2,hr+eda_XCond1,hr+eda_XCond2,hr+eda_XDist,hr+eda_XFuzz1,hr+eda_XFuzz2,hr+eda_XK2_1,hr+eda_XK2_2,hr+eda_XPermEn,hr+eda_XSamp0,hr+eda_XSamp1,hr+eda_XSamp2,hr+eda_XSpec
0,,0.0,0.0,1.4698107624117074,0.9803912614541441,0.9241103341572643,0.08191740401184905,0.202873308878062,,,0.552929491858785,inf,,,0.16296003346889035
1,,0.0,0.0,1.633592557688221,1.2590066662877757,0.8943575577294214,0.09862444194933657,0.2086707655119112,,,0.5022576003740722,inf,,,0.16774319261604143
2,,0.0,0.0,1.4596720492943107,0.998164081923808,0.9628512079960289,0.030756239172958107,0.09177483159764303,,,0.45235697871908603,inf,,,0.17279623225676122
3,,0.0,0.0,1.5738049277672121,1.0022312788761885,0.8109221772667113,0.045636852910785106,0.11794402585456165,,,0.5641709578113449,inf,,,0.1754298818068906
4,,0.0,0.0,1.4527118644100265,0.885723065430221,0.9584865293146563,0.03527221570566632,0.102598310684207,,,0.524519217297268,inf,,,0.16462735655940045
5,,0.0,0.0,1.4647257241230123,0.9709659498917721,0.8235130656431614,0.029902564013550074,0.08100087811454772,,,0.5022576003740722,inf,,,0.16615674787731313
6,,0.0,0.0,1.453764104536927,1.2729060392185703,0.8946347786691133,0.04628512743564205,0.12093234889142064,,,0.5370774965580548,inf,,,0.16313679136370443
7,,0.0,0.0,1.6647937316881987,1.4393541558504852,0.961705881336925,0.05263393714643344,0.14298791798133698,,,0.524519217297268,inf,,,0.16567373078387024
8,,0.0,0.0,1.7399215356008242,1.0979282717885752,0.9423207253470859,0.05947552016493529,0.16388301854822243,,,0.5947193981915972,inf,,,0.1635347548542148
9,,0.0,0.0,1.3926107709555047,0.9590294386863402,0.9154905192576698,0.017333000968746026,0.05036936002933718,,,0.5022576003740722,inf,,,0.16537297817009572
10,,0.0,0.0,1.6530414576263954,1.5082163621407616,0.9085484033225136,0.023983135016396564,0.06902805706889997,,,0.5883313578629602,inf,,,0.16250214470261645
11,,0.0,0.0,1.7244521081465745,1.5238393945468156,0.909301904771828,0.09957581913936127,0.23926398753824712,,,0.524519217297268,inf,,,0.16534664714826383
12,,0.0,0.0,1.6969721618387354,1.250346268508228,0.9166644066402891,0.01995943146686635,0.056615899239619086,,,0.5783247308855777,inf,,,0.16341834576090047
13,,0.0,0.0,1.5276577739977877,1.3272240217801057,0.8403564170706537,0.024689444857295226,0.06645281751144172,,,0.552929491858785,inf,,,0.16410185250485979
14,,0.0,0.0,1.499218946234137,1.0470040504684557,0.9345197056556247,0.005737190117473267,0.01736173955888883,,,0.5748741956352443,inf,,,0.16271826668437434
15,,0.0,0.0,1.6865968482175224,1.0433829994633226,0.914075265772714,0.0018470269346379708,0.00582003114358068,,,0.5748741956352443,inf,,,0.16310294842213213
16,,0.0,0.0,1.3231681302480924,1.01192996958864,0.9483384380113069,0.004034548671874347,0.012390725249614938,,,0.6097226960127671,inf,,,0.16289892868756348
17,,0.0,0.0,1.592628558824433,1.208558733500846,0.9459189805414897,0.004534232582777222,0.014307932824072472,,,0.5677978065141052,inf,,,0.1648817644244005
18,,0.0,0.0,1.2852818031663205,0.9092363849070675,0.8701265045785445,0.005451637572729432,0.017048019989080777,,,0.6038851895711802,inf,,,0.1644713548910784
19,,0.0,0.0,1.5629997904612183,1.249091550050648,0.971032467206128,0.002368924454263296,0.007455474246363513,,,0.6233814453054027,inf,,,0.1630624737999334
20,,0.0,0.0,1.3213254738338573,0.900136586436754,0.9373003379760163,0.0018614383021656295,0.00587407311683642,,,0.585052858160615,inf,,,0.16397611348996538
21,,0.0,0.0,1.5906876624937172,1.0735516133490361,0.8620287908695591,0.011638687833938169,0.03369340235514911,,,0.5748741956352443,inf,,,0.16329291583453404
22,,0.0,0.0,1.2380734072936135,0.8409933731117657,0.8645144354660588,0.03954974469825109,0.10473513372077582,,,0.6097226960127671,inf,,,0.16638269898320293
23,,0.0,0.0,1.5628919271971198,1.169289815186748,0.8710481518077774,0.05941110679798878,0.1416978158571207,,,0.5604843169999094,inf,,,0.16250745934096728
24,,0.0,0.0,1.0360829668165554,0.6086445829529079,0.8456187201644608,0.10834289598739788,0.18466986721892337,,,0.4880666971167561,inf,,,0.17484966495039403
25,,0.0,0.0,1.0444154502317957,0.6386002961504547,0.924853727482746,0.0403656843488956,0.11047436850902115,,,0.43586655696697996,inf,,,0.20481083252867455
26,,0.0,0.0,1.5072216810014363,0.8229492470426494,0.9167656776909655,0.06246858925577632,0.17007093872470624,,,0.524519217297268,inf,,,0.17833235987354298
27,,0.0,0.0,1.5394154379806353,1.143060724107007,0.8947601144497158,0.07004597210415658,0.17015272131833703,,,0.35499006010413947,inf,,,0.17186424240816356
28,,0.0,0.0,1.478139673079202,0.7854788430874798,0.947925747760849,0.01073242457667051,0.03250105433652668,,,0.4576907132971797,inf,,,0.17954381943603842
29,,0.0,0.0,1.709104957053437,0.9677687973134681,0.8294162240925692,0.03423867441543855,0.08955940929340167,,,0.5915533975974677,inf,,,0.1749145070726126
30,,0.0,0.0,0.7955624735762123,0.5574051061392342,0.80682188996044,0.05056226263407709,0.12833730749453454,,,0.5677978065141052,inf,,,0.19333050878873453
31,,0.0,0.0,0.33454720470134924,0.15450964625868482,0.8989681381845809,0.015077108029703237,0.04473284873694525,,,0.5329562494928909,inf,,,0.19794501480758542
32,,0.0,0.0,1.5107760737576579,0.6803423656836698,0.8522451335790983,0.025071230803707226,0.07012638887315349,,,0.3685265678147087,inf,,,0.17663937137483077
33,,0.0,0.0,1.709934583358344,1.2507340287965045,0.9403932704637352,0.007358721912727894,0.022690749966750256,,,0.5567373465730988,inf,,,0.1690124977923997
34,,0.0,0.0,1.76101084999603,0.9133877654357617,0.8698978773984831,0.0033390399720691303,0.01044244084610826,,,0.5641709578113449,inf,,,0.16697350849591144
35,,0.0,0.0,0.6045481239345711,0.47708883797082835,0.8499314933871331,0.012579364963144633,0.034699453850567386,,,0.6180765742263259,inf,,,0.1976448884444998
36,,0.0,0.0,1.6795321266782803,1.1598695866140185,0.866828902741505,0.013335805888700649,0.03865636610489053,,,0.6284777104787076,inf,,,0.16464960865959932
37,,0.0,0.0,1.444406662412713,1.1304439371967663,0.8446593001403145,0.020320541647958806,0.056812910191155856,,,0.5713653840954815,inf,,,0.16507638827178361
38,,0.0,0.0,1.565033257056334,1.3037168367851317,0.9204331407932068,0.028117276971882058,0.07673998994340694,,,0.5641709578113449,inf,,,0.1647548090457838
39,,0.0,0.0,0.9973525569291352,0.512879296472446,0.9339933760986675,0.09248877991960194,0.19241065785374695,,,0.581717464821069,inf,,,0.243888637767971
40,,0.0,0.0,1.2576173089535738,0.9188649486252622,0.9188092991232557,0.08370054652860769,0.19013497785672936,,,0.581717464821069,inf,,,0.18289158114715023
41,,0.0,0.0,1.6309133032600296,1.2208509825246612,0.9032855497955137,0.19470050374324252,0.3018414753361557,,,0.5490601803369085,inf,,,0.1870293664805647
42,,0.0,0.0,1.214849329423993,0.9776180326762761,0.8214991076632293,0.05169188317083274,0.11767352389980083,,,0.6180765742263259,inf,,,0.16579977096670853
43,,0.0,0.0,1.6149118439584114,1.3140053259598983,0.9425411963721559,0.15681782931349716,0.26013382494316784,,,0.5113665138247345,inf,,,0.1623333910624752
44,,0.0,0.0,1.5537357868659925,1.17809680018008,0.8990256861711817,0.08375895060800617,0.14785334248512036,,,0.4928685327679205,inf,,,0.16575361074455097
45,,0.0,0.0,0.811993224608821,0.34246930174681817,0.9730554828932648,0.11534018117387333,0.25437761730502817,,,0.5915533975974677,inf,,,0.17029245174210295
46,,0.0,0.0,1.3795685789029242,1.0175657237117948,0.8396563709581093,0.03490628501078185,0.09520988632499969,,,0.5490601803369085,inf,,,0.1651545969328258
47,,0.0,0.0,1.6070177868685276,1.032854095831317,0.9270705656040269,0.02635547009233638,0.0742267620229658,,,0.541134803179459,inf,,,0.16182034667570983
48,,0.0,0.0,1.7385540659031031,1.1330845866964123,0.9595770112637789,0.012591962614876662,0.03844757500872352,,,0.5713653840954815,inf,,,0.1669132048528456
49,,0.0,0.0,1.4906597651673021,1.2766157691358875,0.9600465506571484,0.013010604698046315,0.03889556673849773,,,0.5883313578629602,inf,,,0.16156592819407808
50,,0.0,0.0,1.7458097993534447,1.2495149036762583,0.939917926290935,0.023020302222564234,0.06849428049342152,,,0.5329562494928909,inf,,,0.15613174641555633
51,,0.0,0.0,1.70868353316174,1.2592085074344723,0.9549631066732993,0.010779485225076059,0.03295821867487689,,,0.5604843169999094,inf,,,0.16291969495071615
52,,0.0,0.0,1.581581396716324,1.1009575858840017,0.9349098195231739,0.007721012666173279,0.02372643582995201,,,0.6038851895711802,inf,,,0.16176438160561396
53,,0.0,0.0,1.6732010135205662,1.1728669939491574,0.7682442473884832,0.03212687009607068,0.08292140709158537,,,0.6180765742263259,inf,,,0.16520641270520608
54,,0.0,0.0,1.626637077098983,1.1586930688304664,0.877204327524321,0.040543366587497194,0.10883361806915591,,,0.5713653840954815,inf,,,0.17019324082064077
55,,0.0,0.0,1.697319472213703,1.4861759560608603,0.820042815043819,0.05482730841946276,0.1365827560233588,,,0.5329562494928909,inf,,,0.16550557963672863
56,,0.0,0.0,1.4586797428320524,1.297478182080933,0.8373229133607372,0.01521954982429869,0.04467797225075407,,,0.49759852643134905,inf,,,0.15626891099507242
57,,0.0,0.0,1.6390063226433378,1.2023117894972641,0.8782177318195729,0.0028331620347308937,0.008756661874825163,,,0.552929491858785,inf,,,0.1695609078213313
58,,0.0,0.0,1.7254160708289172,1.2649695613666878,0.9362935950537792,0.002772359208768757,0.00857222694541571,,,0.5158180382284114,inf,,,0.16496980520412022
59,,0.0,0.0,1.5769910898361985,1.4071564248447637,0.914573666000888,0.007563777880692897,0.023304493104708904,,,0.6008849035917525,inf,,,0.16639954939631119
60,,0.0,0.0,1.7116776765168609,1.0889358228780741,0.9380970841594485,0.0075251371668749786,0.02299251092974622,,,0.5490601803369085,inf,,,0.16625994802142183
61,,0.0,0.0,1.685382803708944,1.1518019356089784,0.9653923530581076,0.008300905362135999,0.025876935041348033,,,0.5329562494928909,inf,,,0.1639720116583881
62,,0.0,0.0,1.5285764968046338,0.8915879579926451,0.959515475934234,0.023037337612142297,0.0658990968848101,,,0.581717464821069,inf,,,0.17534892413989936
63,,0.0,0.0,1.5474054499803325,0.9562146021679014,0.8923715009365482,0.009882151358857864,0.030330490638369144,,,0.541134803179459,inf,,,0.15150298668147985
64,,0.0,0.0,1.4925945638513836,0.9625095512211942,0.9224139823900163,0.0459994977892502,0.1254453107541385,,,0.5068466436745385,inf,,,0.17744481827503164
65,,0.0,0.0,1.5622858773794548,1.1217026891705177,0.9871988681707747,0.0663599964206604,0.15722086103180266,,,0.5713653840954815,inf,,,0.1596085551583479
66,,0.0,0.0,1.3503411715737248,1.026612380940904,0.8987692309238674,0.04416784978272193,0.11448411912559978,,,0.5490601803369085,inf,,,0.15998983071601403
