,hr+eda_XAp0,hr+eda_XAp1,hr+eda_XAp2,hr+eda_XCond1,hr+eda_XCond2,hr+eda_XDist,hr+eda_XFuzz1,hr+eda_XFuzz2,hr+eda_XK2_1,hr+eda_XK2_2,hr+eda_XPermEn,hr+eda_XSamp0,hr+eda_XSamp1,hr+eda_XSamp2,hr+eda_XSpec
0,,0.0,0.0,1.0751072177129053,0.5663208990298676,0.940714519844493,0.001382278358590807,0.004378172501704921,,,0.585052858160615,inf,,,0.16535486396638172
1,,0.0,0.0,1.6539358669857278,0.8996982493047253,0.8735243830085241,0.0034172103358149387,0.010529227432799956,,,0.5287703885177266,inf,,,0.16257722256481094
2,,0.0,0.0,1.2539266903156838,0.9356217096411795,0.8307560224701577,0.00759302937973891,0.022807593751703062,,,0.6153451465759925,inf,,,0.16555870052197771
3,,0.0,0.0,1.3869535226442942,1.0405458665583183,0.9408994622550089,0.009204418092746407,0.027124333277163522,,,0.5567373465730988,inf,,,0.16243247671086072
4,,0.0,0.0,1.3537065135131017,1.0857434698423365,0.8165171013150697,0.06749582607987803,0.12437501638144445,,,0.36181263880445963,inf,,,0.14939447944222486
5,,0.0,0.0,1.4016163262981975,0.6084340504328098,0.9256707905440367,0.05003526591550344,0.1215380540555521,,,0.5113665138247345,inf,,,0.20025938349415195
6,,0.0,0.0,1.1937828554761927,0.532623826054992,0.7957281409942719,0.019670035359201445,0.05635817173929178,,,0.45235697871908603,inf,,,0.18929658276225073
7,,0.0,0.0,1.3397214572625251,0.8885198383654129,0.8708240384378504,0.004062835957281486,0.012654622789792291,,,0.5490601803369085,inf,,,0.16719480375091622
8,,0.0,0.0,1.3667045279437957,1.038114863544502,0.9002550027395535,0.021930662888944408,0.06142472956778601,,,0.5783247308855777,inf,,,0.16280265656833576
9,,0.0,0.0,1.33662718736146,1.038972029201487,0.9514575851646281,0.05320598606675766,0.15181281245851028,,,0.5022576003740722,inf,,,0.16882859439012582
10,,0.0,0.0,1.4101436498208693,1.2119786966491743,0.8881414456168698,0.024776913654609607,0.07035337385406559,,,0.5915533975974677,inf,,,0.1649309967763983
