,hr+eda_XAp0,hr+eda_XAp1,hr+eda_XAp2,hr+eda_XCond1,hr+eda_XCond2,hr+eda_XDist,hr+eda_XFuzz1,hr+eda_XFuzz2,hr+eda_XK2_1,hr+eda_XK2_2,hr+eda_XPermEn,hr+eda_XSamp0,hr+eda_XSamp1,hr+eda_XSamp2,hr+eda_XSpec
0,,0.0,0.0,1.5751640193574672,1.0492595386027692,0.8898005917256199,0.10813157176967704,0.21638724024519018,,,0.35499006010413947,inf,,,0.1661254413883522
1,,0.0,0.0,1.6758306068612638,1.3923411853260854,0.9195989404228154,0.03734827276657117,0.09999904545025615,,,0.4576907132971797,inf,,,0.16568709440672677
2,,0.0,0.0,1.499534463737762,0.9533228883217162,0.9200067917716618,0.0929116287559666,0.20923217931510302,,,0.45235697871908603,inf,,,0.15775108882129274
3,,0.0,0.0,1.1990379196250154,0.8860130115661589,0.8945410893020506,0.04674188083015969,0.12217529684065759,,,0.468121228110369,inf,,,0.16575767301085945
4,,0.0,0.0,1.418524226235726,1.0215378686269434,0.8706298891303698,0.14110327281689444,0.32252998395540844,,,0.5113665138247345,inf,,,0.16310535960778205
5,,0.0,0.0,1.0402077571810606,0.8165465747424363,0.793333085950261,0.08615709840981402,0.1872061834751256,,,0.5329562494928909,inf,,,0.175918058312927
6,,0.0,0.0,0.9351237975930196,0.7323150448327148,0.9077799063502373,0.05631382895881671,0.1433843724477748,,,0.5451288209179292,inf,,,0.16542971193830347
7,,0.0,0.0,1.0217724547094291,0.8538469360027824,0.8425913754149426,0.2559095687178131,0.3262211436243511,,,0.4880666971167561,inf,,,0.16661319270600286
8,,0.0,0.0,0.2797955025574042,0.23477285027844944,0.869181592621364,0.12224323837279792,0.25913665772336253,,,0.49759852643134905,inf,,,0.15729845784047022
9,,0.0,0.0,1.0491924590841772,0.7947679454326646,0.8097018486961292,0.10578564450013543,0.22057137556749995,,,0.524519217297268,inf,,,0.17026091308069272
10,,0.0,0.0,1.3821240869062457,1.1909659691939642,0.862003622084899,0.09751217703401341,0.21696151525945245,,,0.4629450596409901,inf,,,0.16710324515201794
11,,0.0,0.0,0.8564264107077124,0.6843539183908307,0.8943826029296033,0.2780537488195004,0.4006643527343281,,,0.44144624493110796,inf,,,0.16024726326622846
12,,0.0,0.0,0.8072650744979786,0.5741406660260839,0.892375446327808,0.21467258574797854,0.43066395655136885,,,0.4928685327679205,inf,,,0.16442291815559393
13,,0.0,0.0,1.0061095192714828,0.8218814076092018,0.9327590584878175,0.09930049709273805,0.21524237238164717,,,0.552929491858785,inf,,,0.15609797817921905
14,,0.0,0.0,1.1580170461925337,0.6470168563876152,0.9107916865403788,0.047628063202597846,0.12439965947951406,,,0.552929491858785,inf,,,0.1661458011132395
15,,0.0,0.0,0.38732625664726944,0.3020766760832265,0.9727357119654589,0.0637854030131037,0.1668518754940806,,,0.48319206230712763,inf,,,0.1651660626299559
16,,0.0,0.0,1.0730442957239807,0.6540662245889934,0.9182045165273449,0.040082442365104,0.10105273740656547,,,0.5947193981915972,inf,,,0.16789806364624996
17,,0.0,0.0,1.6409051960467302,0.7766623593034869,0.8666797722654573,0.10942637225800478,0.24552995201693334,,,0.5158180382284114,inf,,,0.1807045243488962
18,,0.0,0.0,1.511502640187127,1.2008564965318158,0.9760123802537842,0.18016605889054285,0.41638760587494844,,,0.4629450596409901,inf,,,0.21446480551325348
19,,0.0,0.0,1.7367836996761166,1.6083441240371583,0.8990762874126453,0.1698004482733373,0.3183889794256476,,,0.524519217297268,inf,,,0.2005001214757724
20,,0.0,0.0,1.524717504264568,1.1594606076939213,0.940368732699396,0.0892853880448159,0.24466191744720456,,,0.5641709578113449,inf,,,0.1704849946535031
21,,0.0,0.0,0.23961561702026368,0.1844535615356953,0.9658501569983142,0.13958724329686945,0.2905978615123408,,,0.49759852643134905,inf,,,0.1677199279372076
22,,0.0,0.0,1.7304716463717156,1.0571200090956696,0.9134447572395862,0.0771818189542414,0.19881505114162695,,,0.44144624493110796,inf,,,0.17022597449388127
23,,0.0,0.0,1.5983653636804425,1.2930136683532505,0.951607152963599,0.06757548761928824,0.17954690745747143,,,0.49759852643134905,inf,,,0.1642004912425857
24,,0.0,0.0,0.9200639364640151,0.6509755824663691,0.9261238366667464,0.10687197976178944,0.2643643462457055,,,0.552929491858785,inf,,,0.16591791397040953
25,,0.0,0.0,0.8427434170679452,0.7321648449501996,0.922869331396255,0.11075241173391889,0.24156084763787866,,,0.5451288209179292,inf,,,0.16183879516926633
26,,0.0,0.0,1.5274017919510285,0.9846269058608155,0.9203935710904944,0.06785488128129216,0.13028021031798526,,,0.4928685327679205,inf,,,0.1728359235945218
27,,0.0,0.0,0.7551192500500348,0.3880888032734211,0.9177194621635201,0.14056485902335958,0.279908932630434,,,0.5567373465730988,inf,,,0.15952890777177967
28,,0.0,0.0,0.4885935505848575,0.27620084415924295,0.8634774955695479,0.018172935647935134,0.05337473634881502,,,0.5978297680564633,inf,,,0.162944190198105
29,,0.0,0.0,0.6947543066477052,0.45461208997037417,0.8955243042100202,0.06975380457946656,0.17553013154899424,,,0.5490601803369085,inf,,,0.1630804785013194
30,,0.0,0.0,1.1219166328663797,0.6513945750547311,0.898845383827767,0.20707643996180206,0.34950764717333505,,,0.5915533975974677,inf,,,0.16344224750330544
31,,0.0,0.0,0.12001135905309418,0.09605079079323336,0.9272368866797235,0.011459101284520394,0.03360925884969933,,,0.5604843169999094,inf,,,0.164425538240787
32,,0.0,0.0,0.7669817043063021,0.6159011420735799,0.8822403668552016,0.022278873044576417,0.06353670429800269,,,0.5604843169999094,inf,,,0.16347940741789957
33,,0.0,0.0,1.4379800039497896,0.7644728702406532,0.8869838014939584,0.031510164000494216,0.08047231418082218,,,0.5783247308855777,inf,,,0.16210316435637778
34,,0.0,0.0,1.5313454463569354,1.151642558854132,0.9655867132777912,0.004322203232170583,0.01337617583707523,,,0.5783247308855777,inf,,,0.16416004604400586
35,,0.0,0.0,0.7796819653831676,0.5634004870131546,0.9702568507333467,0.11426809699216607,0.2764739292416325,,,0.5329562494928909,inf,,,0.15740674782953468
36,,0.0,0.0,1.075548820569766,0.7308609543560797,0.8760325882828037,0.03328392327027057,0.09323251296755627,,,0.5783247308855777,inf,,,0.1648446295698264
37,,0.0,0.0,1.1350335758320582,0.7416339528008956,0.8533918775988527,0.027637650019286124,0.0725671884934599,,,0.5068466436745385,inf,,,0.16306973518026793
38,,0.0,0.0,1.147089358949329,0.9553669495752855,0.8809615450833733,0.21783102178176408,0.36952002682353335,,,0.5947193981915972,inf,,,0.15639123615446737
39,,0.0,0.0,1.089866056407363,0.8923998726011084,0.9221007074504078,0.04839854744490702,0.12461543601723415,,,0.541134803179459,inf,,,0.16057571591409936
40,,0.0,0.0,0.12932326130896363,0.1180862070782682,0.8866424006979012,0.053221385956536714,0.128892874144017,,,0.5677978065141052,inf,,,0.16411901503935025
41,,0.0,0.0,0.8809183312886598,0.818591367216741,0.8445606324851794,0.07819020167824953,0.17715882962309457,,,0.5713653840954815,inf,,,0.16042148298795184
42,,0.0,0.0,1.2521210614865241,0.8487509468301865,0.7534503277600414,0.055953346999195804,0.1097950457529989,,,0.5490601803369085,inf,,,0.17001027878894012
43,,0.0,0.0,1.653105371972598,1.2163023226160172,0.9328246005283697,0.005177583517377644,0.016109747704651317,,,0.6008849035917525,inf,,,0.1644369041025401
44,,0.0,0.0,1.1553404109843006,1.0289621092182641,0.8157585202510065,0.05200367646462508,0.13378333606909415,,,0.5202020156036558,inf,,,0.1673715382937475
45,,0.0,0.0,0.7741260496594288,0.4211177530677024,0.8461308083519552,0.04197131267523623,0.1108238854585861,,,0.5641709578113449,inf,,,0.16418945337189775
46,,0.0,0.0,1.7052133454852016,1.1329924657393229,0.8874336267089347,0.02572029780056612,0.0733663221397064,,,0.5490601803369085,inf,,,0.16298650718077007
47,,0.0,0.0,1.001628165269165,0.8002225933983333,0.7731262169329391,0.013085462802548006,0.039557343653322696,,,0.5370774965580548,inf,,,0.16347642285269193
48,,0.0,0.0,0.11826719857387903,0.09455182962570986,0.9358485390033305,0.05543306083157546,0.14524915332926103,,,0.5451288209179292,inf,,,0.16640850236709043
49,,0.0,0.0,0.7852230429922944,0.41271715417042887,0.7962103737112186,0.0077850391765910505,0.022540734920193057,,,0.585052858160615,inf,,,0.16326524377600507
50,,0.0,0.0,0.8955942091379162,0.6243222118512222,0.9346998227304736,0.05276022139077191,0.14433198222074425,,,0.541134803179459,inf,,,0.1617092417222952
51,,0.0,0.0,0.25718709591164207,0.06895588108972113,0.5800413279886171,0.05792135978233382,0.07914058660338001,,,0.552929491858785,inf,,,0.1751470335471263
52,,0.0,0.0,1.4743208767445628,0.8292605643536228,0.8849970287137188,0.1285578535181872,0.2219283911042038,,,0.47824363442641393,inf,,,0.17643543682281376
53,,0.0,0.0,1.4639317162571897,1.1412286105781675,0.9483663101307596,0.11432818266421838,0.2335984013361232,,,0.5370774965580548,inf,,,0.17020732275558326
