,hr+eda_XAp0,hr+eda_XAp1,hr+eda_XAp2,hr+eda_XCond1,hr+eda_XCond2,hr+eda_XDist,hr+eda_XFuzz1,hr+eda_XFuzz2,hr+eda_XK2_1,hr+eda_XK2_2,hr+eda_XPermEn,hr+eda_XSamp0,hr+eda_XSamp1,hr+eda_XSamp2,hr+eda_XSpec
0,,0.0,0.0,1.7451883928774228,1.3381401526178107,0.7457974776129704,0.010824939034225739,0.02948580740758363,,,0.4576907132971797,inf,,,0.15856346998398954
1,,0.0,0.0,1.4889770660697397,0.8694460480378883,0.9310582987139534,0.13210955285024228,0.2919183917949415,,,0.4880666971167561,inf,,,0.1793303575453793
2,,0.0,0.0,1.347241632463108,1.1073916898795366,0.8667508654632783,0.10376994309383349,0.24137379578226903,,,0.48319206230712763,inf,,,0.16879691216201334
3,,0.0,0.0,1.512606461228541,0.779376754781649,0.8614001704461266,0.13305003086885783,0.25798592190467473,,,0.4880666971167561,inf,,,0.1771377312125557
4,,0.0,0.0,1.731995354451035,1.405601806591693,0.8340377136630772,0.06977608620846087,0.16483099887892821,,,0.4928685327679205,inf,,,0.16701495743245137
5,,0.0,0.0,1.644252110394252,1.2639807871152382,0.8894032619360962,0.12665560117436742,0.2958115102986898,,,0.5022576003740722,inf,,,0.17013524530250726
6,,0.0,0.0,1.5979843798119044,1.2373588223635703,0.9253240159597342,0.1046522269694545,0.2468244547848863,,,0.468121228110369,inf,,,0.16720004696851395
7,,0.0,0.0,1.722510002000252,1.3182937311553151,0.9355977853331146,0.17830980777644287,0.32197940614835635,,,0.44144624493110796,inf,,,0.1642552829090819
8,,0.0,0.0,1.74795734659334,1.1974003165423972,0.869608592752347,0.043506529768788646,0.09577136970001951,,,0.5490601803369085,inf,,,0.1615641805153342
9,,0.0,0.0,1.7770620590913144,1.034643057704794,0.9729703309222364,0.30963998991034314,0.48621752780559896,,,0.4576907132971797,inf,,,0.1646476214932054
10,,0.0,0.0,1.6456160136633253,1.2929159354082105,0.9508460850770601,0.5146823687708886,0.6851159347856822,,,0.4302020962658841,inf,,,0.17025026032129528
