,temp+hr_XAp0,temp+hr_XAp1,temp+hr_XAp2,temp+hr_XCond1,temp+hr_XCond2,temp+hr_XDist,temp+hr_XFuzz1,temp+hr_XFuzz2,temp+hr_XK2_1,temp+hr_XK2_2,temp+hr_XPermEn,temp+hr_XSamp0,temp+hr_XSamp1,temp+hr_XSamp2,temp+hr_XSpec
0,,0.0,0.0,1.507240137326047,1.042245511029806,0.8739741802507666,0.11291307942644055,0.24018103911203598,,,0.524519217297268,inf,,,0.15667325359125578
1,,0.0,0.0,1.5890891979693125,1.1766316230276201,0.9127399106140286,0.11589458542098621,0.24552755838257187,,,0.5202020156036558,inf,,,0.1642000175221049
2,,0.0,0.0,1.6346727282991291,1.4841917503143656,0.9188048852257014,0.10042688430752318,0.24847137721515894,,,0.5287703885177266,inf,,,0.16424767066208457
3,,0.0,0.0,1.6647611754057414,1.3261649676054417,0.9262100373451355,0.0984949564831346,0.24880023272678503,,,0.524519217297268,inf,,,0.16780958085257677
4,,0.0,0.0,1.6891263839432094,1.1510934076661474,0.9435935994037992,0.30375321386186216,0.4467512373639833,,,0.5202020156036558,inf,,,0.15790486404366402
5,,0.0,0.0,1.6701084001337037,1.1050947346716125,0.941028649206824,0.3156367488449675,0.487361997723034,,,0.5158180382284114,inf,,,0.16033392914690878
6,,0.0,0.0,1.6265253123490075,0.9165353227332307,0.9202366452879721,0.10178451662458143,0.2421293400569275,,,0.5370774965580548,inf,,,0.15794386977626917
7,,0.0,0.0,1.403372666784815,0.8216920822621925,0.8454374905306877,0.14257264345520265,0.3009994104521102,,,0.5287703885177266,inf,,,0.16706842346449413
8,,0.0,0.0,1.6680869862995213,1.019388266693913,0.9296563623383052,0.20681121474404263,0.47350405658849587,,,0.524519217297268,inf,,,0.17402792948476586
9,,0.0,0.0,1.75396935706743,1.0279261759671492,0.959857485070259,0.15503158298623904,0.2989467978966559,,,0.5604843169999094,inf,,,0.16834105143904224
10,,0.0,0.0,0.6689041711404518,0.5543330795509658,0.5540932363726939,0.06742150866060052,0.08757637853255987,,,0.5022576003740722,inf,,,0.17041134317919732
11,,0.0,0.0,1.6088917977674027,1.247144599762595,0.905717650917737,0.047131685144853365,0.12408667732987123,,,0.524519217297268,inf,,,0.162706419106188
12,,0.0,0.0,1.642535745874179,1.161181046770912,0.9421133359364477,0.23794078554994105,0.3642258400776726,,,0.5202020156036558,inf,,,0.15133538794952253
13,,0.0,0.0,1.4752278588779781,1.1512643461557701,0.8520346357875891,0.06982376579528896,0.08713719026450194,,,0.4928685327679205,inf,,,0.16499001569732527
14,,0.0,0.0,1.552667456718991,1.2874983770666883,0.9032721113276484,0.03567143762109537,0.09310265814417394,,,0.5287703885177266,inf,,,0.16312708015245606
15,,0.0,0.0,1.6465793205896446,1.4207649049964273,0.9152346825838295,0.08609440193299908,0.15216370951688235,,,0.5158180382284114,inf,,,0.1614536960580244
16,,0.0,0.0,1.5239194150245994,1.2679362595559351,0.8404799804358447,0.039166708456721135,0.06225959628702355,,,0.5329562494928909,inf,,,0.1660906465521586
17,,0.0,0.0,1.3687433477429998,0.9647814426313058,0.8047000646783833,0.15453201955157783,0.18041675751159628,,,0.552929491858785,inf,,,0.1626836893381773
18,,0.0,0.0,1.4184817150115154,1.1069766403331769,0.8164670148722687,0.1010106562432723,0.12914784399575846,,,0.5113665138247345,inf,,,0.16409178406941424
19,,0.0,0.0,1.4659071381796374,0.9374071031641281,0.8573673750602074,0.023484996617789116,0.06256005076754441,,,0.44144624493110796,inf,,,0.16519668549546496
20,,0.0,0.0,1.5363846846040383,1.15750860339553,0.9068053995030229,0.05181511563296554,0.12965450697244635,,,0.48319206230712763,inf,,,0.16373398898273445
21,,0.0,0.0,1.6303815598416027,1.2324242886789183,0.9296048531162608,0.16716050782549752,0.3783636164218256,,,0.49759852643134905,inf,,,0.1573128313127237
22,,0.0,0.0,1.780025297583448,1.3718917179082737,0.9594624364414142,0.09400324438096462,0.22597706840641635,,,0.524519217297268,inf,,,0.1615418392546079
23,,0.0,0.0,1.6166193092647403,0.8544067938782076,0.8865601619681632,0.17664628190062892,0.3897982405103366,,,0.524519217297268,inf,,,0.16727688177370117
24,,0.0,0.0,1.4752130707823192,1.1281789662990822,0.8624777853018453,0.2817808667833934,0.5663738466303019,,,0.5113665138247345,inf,,,0.1797225984549006
25,,0.0,0.0,1.6584101452159543,1.1376946273694646,0.8975609822254387,0.20943951635405228,0.3977658721448807,,,0.552929491858785,inf,,,0.16936334955365098
26,,0.0,0.0,1.6333710634055238,1.0875370686453982,0.8824740553244278,0.10277822530031276,0.23180897500151385,,,0.5490601803369085,inf,,,0.16216293932054235
27,,0.0,0.0,1.6270169312917588,0.988866143375689,0.899442674655014,0.15967166229534535,0.3209218129532938,,,0.541134803179459,inf,,,0.15737866213354293
28,,0.0,0.0,1.6995217740052413,1.1628254960010833,0.945454053346404,0.14351394656515298,0.2988106475614756,,,0.42445136339222655,inf,,,0.15418976011406552
29,,0.0,0.0,1.2931346010338718,0.822839810349374,0.8156130609610879,0.07540240526350792,0.1519482512211336,,,0.5022576003740722,inf,,,0.17136428302312615
30,,0.0,0.0,1.737499173905944,1.5021035880549867,0.9654555259461159,0.15138352318488324,0.3610149414423486,,,0.552929491858785,inf,,,0.16073703417708213
31,,0.0,0.0,1.2638677127646818,0.7978992536016386,0.7992359661957245,0.06822141250130553,0.12558423765491783,,,0.44144624493110796,inf,,,0.16692730219291613
32,,0.0,0.0,1.651153531860606,1.442463653005333,0.938967050475646,0.03860004309286206,0.10834961452052322,,,0.468121228110369,inf,,,0.16140571215775823
33,,0.0,0.0,1.6615270488230758,1.2693377798769578,0.9311167446389271,0.2152983529425673,0.4273891540747587,,,0.5287703885177266,inf,,,0.16748956616003982
34,,0.0,0.0,1.7461062432331087,1.2982108041117528,0.9590687431597741,0.0645019914906744,0.17158978392471652,,,0.5490601803369085,inf,,,0.16655630481219064
35,,0.0,0.0,1.7420505728290978,1.2230299174347843,0.9701703846322451,0.13003677357608012,0.3156040645447269,,,0.5068466436745385,inf,,,0.16446610564978298
36,,0.0,0.0,1.6072747339350275,0.9908887971974029,0.9283623154008648,0.08501478441370812,0.21324389352165174,,,0.5113665138247345,inf,,,0.1680395571655599
37,,0.0,0.0,1.7411231355917123,1.4368700033442645,0.9762857872857786,0.15536478955858105,0.36587116175529066,,,0.4302020962658841,inf,,,0.1664754900188053
38,,0.0,0.0,1.6881109901429263,0.8655703940976597,0.9330501865830346,0.12899223364985876,0.33321946771514266,,,0.552929491858785,inf,,,0.1737688330020485
39,,0.0,0.0,1.6857707467089014,1.3517909317797066,0.9158699684731676,0.1350486345144862,0.3318555280787967,,,0.5451288209179292,inf,,,0.16829669510504106
40,,0.0,0.0,1.416746160180177,0.7752637000841276,0.8310794176522978,0.06339949587385572,0.10286362359157793,,,0.4732203808476458,inf,,,0.1666146673432364
41,,0.0,0.0,1.6552653265112691,1.320296817048126,0.9206956524227372,0.20752293501193977,0.2854919663529923,,,0.4880666971167561,inf,,,0.1666732275647762
42,,0.0,0.0,1.6594711018161092,1.1046465939090384,0.9172563046037355,0.21543845213059198,0.3937418373557686,,,0.5370774965580548,inf,,,0.1738102397043849
43,,0.0,0.0,1.467193893775035,0.6393196560836656,0.8721658612905943,0.07631302372793229,0.1665728087207195,,,0.5068466436745385,inf,,,0.16692692147444138
44,,0.0,0.0,1.3875765037527068,0.64615613819921,0.8359735157639525,0.08145844398611181,0.15694454690209814,,,0.5068466436745385,inf,,,0.1659958363112922
45,,0.0,0.0,1.6447166840956178,1.2239134710353299,0.9106724757918742,0.16622009408196484,0.22880948620770641,,,0.5604843169999094,inf,,,0.16577836397969128
46,,0.0,0.0,0.9719448193986144,0.6537972794590805,0.6823869233291896,0.07678025765832712,0.1097523035224541,,,0.4629450596409901,inf,,,0.16871943941121836
47,,0.0,0.0,1.5496989970362627,0.9380103988488805,0.8965002447118197,0.07315526328389885,0.12294014869812515,,,0.5451288209179292,inf,,,0.16330358737310044
48,,0.0,0.0,1.4216714060129958,0.9157244772082667,0.868596931097073,0.017614186993034235,0.04682221335063934,,,0.43586655696697996,inf,,,0.1662278090658012
49,,0.0,0.0,1.6561302859335627,1.3028030402076682,0.9028773201452975,0.07832417771482077,0.19539789917816014,,,0.5490601803369085,inf,,,0.15870829057684938
50,,0.0,0.0,1.698719812696566,1.0527603645639916,0.9444180186950606,0.09361476911944591,0.2408135057672443,,,0.5113665138247345,inf,,,0.1653740737360209
51,,0.0,0.0,1.7180124097518263,1.1563432824025186,0.951380999857381,0.07570428758683943,0.21100909539237817,,,0.5068466436745385,inf,,,0.16078399170473898
52,,0.0,0.0,1.6088305478873544,0.921349633571696,0.9241056412009755,0.10407937153667372,0.26280342780875166,,,0.5202020156036558,inf,,,0.16292510106045266
53,,0.0,0.0,1.5880920759512782,1.0506259228511472,0.923270218276728,0.20594718967829098,0.3792976422608022,,,0.5113665138247345,inf,,,0.16477581484010598
54,,0.0,0.0,1.188431711172767,0.5248536277844505,0.583335394459916,0.056822174159792536,0.12643215849851802,,,0.4576907132971797,inf,,,0.1660727473920805
55,,0.0,0.0,1.71097801602463,1.3921683341039368,0.9616493731045734,0.0010872939034832303,0.0033397523677600673,,,0.43586655696697996,inf,,,0.16325986463723238
56,,0.0,0.0,1.4698461974590025,1.257695737231227,0.8404345046975524,0.0029670601824216543,0.009260118073731326,,,0.5068466436745385,inf,,,0.16368486014607872
57,,0.0,0.0,1.6581595161557532,1.5818767921729364,0.9266997628341346,0.003981598286234116,0.012226971275527018,,,0.44144624493110796,inf,,,0.16279525961852828
58,,0.0,0.0,1.7025338404015666,1.6140142550636285,0.9566697290268737,0.003714485822571564,0.011823760523020017,,,0.4880666971167561,inf,,,0.16338389061563344
59,,0.0,0.0,1.7134249136607536,1.321624761702231,0.9462963662819892,0.006049992296953189,0.01852633289233339,,,0.4732203808476458,inf,,,0.1635792160956386
60,,0.0,0.0,1.267732070434917,0.8108980206833616,0.7617843917159597,0.017532621306412945,0.043712248576370946,,,0.4880666971167561,inf,,,0.1635307164687217
61,,0.0,0.0,1.755853730590136,1.238202346378868,0.9572961771017557,0.001190041764083215,0.003646310611156319,,,0.41861278947482794,inf,,,0.1636229264338714
62,,0.0,0.0,1.342734460728153,0.7374250563431906,0.7695597118621864,0.01280904837561294,0.034642834673525864,,,0.43586655696697996,inf,,,0.1619461569343782
63,,0.0,0.0,1.666548475925981,1.3529804380039896,0.928148356781907,0.002274498678597405,0.007251764533684634,,,0.468121228110369,inf,,,0.16321024393665245
64,,0.0,0.0,1.7028156794981377,1.2878170110119171,0.958063355357066,0.09467796836679088,0.20875995635117572,,,0.5158180382284114,inf,,,0.1659388566744301
65,,0.0,0.0,1.3564669408878975,0.8237758709366515,0.7851420391950871,0.008196330364120494,0.01756591317442483,,,0.4928685327679205,inf,,,0.16334096951487043
66,,0.0,0.0,1.6853748312125991,1.0065699523080252,0.9379088788490394,0.0030150296725645967,0.009525013354991462,,,0.48319206230712763,inf,,,0.16315201003418
67,,0.0,0.0,1.6531550914325035,1.2656007893210055,0.9239094954405151,0.0027853373513312837,0.008745818034106633,,,0.45235697871908603,inf,,,0.1630972681441294
68,,0.0,0.0,1.6298910338453128,0.9724539486793639,0.9132341941435886,0.001236229486463856,0.0037428846822349445,,,0.4732203808476458,inf,,,0.16359744357556152
69,,0.0,0.0,1.665621632915328,1.3188600164972817,0.9310857530814484,0.0026937206202210075,0.008545491872292978,,,0.49759852643134905,inf,,,0.16362321261885235
70,,0.0,0.0,1.6149735884385819,1.212526891689201,0.910186604364639,0.002224093346839724,0.006967988246934278,,,0.468121228110369,inf,,,0.1630752400915488
71,,0.0,0.0,1.6163303209718163,1.4850095924261375,0.9023264674517425,0.0009544744929936779,0.0028236901078745446,,,0.44144624493110796,inf,,,0.16329207179838504
72,,0.0,0.0,1.726043306744256,1.528819343981649,0.9281692966391694,0.02948218670062124,0.08352191462162234,,,0.5287703885177266,inf,,,0.1625887443572985
73,,0.0,0.0,1.7562003625189633,1.1721530613294835,0.9374829608444297,0.0557099585301619,0.12512848390104828,,,0.47824363442641393,inf,,,0.16543298489767103
74,,0.0,0.0,1.536992389804246,1.4436907552799263,0.8877401305684364,0.009868570055581557,0.030514827756749997,,,0.524519217297268,inf,,,0.16405689299813997
75,,0.0,0.0,1.7453481293110795,1.6801184165879548,0.9576969959440415,0.009280912187718105,0.028720467222214087,,,0.468121228110369,inf,,,0.16328196352608515
76,,0.0,0.0,1.7236558909247879,1.4460649740957774,0.9503116701739188,0.008393266348859878,0.02549993190960626,,,0.5158180382284114,inf,,,0.1639734660695596
77,,0.0,0.0,1.6387569062752592,1.4782515380109866,0.9165456686686401,0.008099679584247456,0.025407031889721206,,,0.541134803179459,inf,,,0.1644887151757169
78,,0.0,0.0,1.5984236604028483,0.7289409774980025,0.8821558299240324,0.039207474713710465,0.09230833514669588,,,0.524519217297268,inf,,,0.16595846082132373
79,,0.0,0.0,1.4258805907847931,0.9814521539405172,0.8046286240125818,0.011745731579665396,0.024599212745524512,,,0.5022576003740722,inf,,,0.16535486185109957
80,,0.0,0.0,1.643921867713,1.5850493624073225,0.9323303379320088,0.0010574980673465374,0.0032193280652845478,,,0.4576907132971797,inf,,,0.16346863016139376
81,,0.0,0.0,1.5164026941986266,1.4513484037240216,0.8836027252005044,0.004111788767004309,0.01282359552339371,,,0.45235697871908603,inf,,,0.16372740526622465
82,,0.0,0.0,1.5570911160598229,1.4491800304747964,0.8845999655098543,0.0017056872450015366,0.005218441213144542,,,0.45235697871908603,inf,,,0.16318555231243956
83,,0.0,0.0,1.731859367292886,1.5099359657154678,0.9587766618451568,0.0014398685921840808,0.004484774483900154,,,0.4576907132971797,inf,,,0.16349586964923227
84,,0.0,0.0,1.6470699546634042,1.6134082785557633,0.930897402935689,0.0013013710448915544,0.003981633160091876,,,0.41861278947482794,inf,,,0.1632441245083262
85,,0.0,0.0,1.5563021998891464,1.4329556879956373,0.8929212719804988,0.0008493340837210468,0.0025359617453599814,,,0.41268473150466,inf,,,0.16352191223160534
86,,0.0,0.0,1.3459328665910744,0.5064305226469449,0.75781933661705,0.040452787565099985,0.08705346334869216,,,0.49759852643134905,inf,,,0.1610013583102716
87,,0.0,0.0,1.4978783018500723,0.875348210093573,0.8479057208113683,0.0027561789570433957,0.00857929278426237,,,0.4629450596409901,inf,,,0.16230137806373932
88,,0.0,0.0,1.6657124563822734,1.4172609517890171,0.9232824852599848,0.004853941216668917,0.01502812879476665,,,0.5287703885177266,inf,,,0.16403128849677803
89,,0.0,0.0,1.7438930519867595,1.3153769163303042,0.9630605233422163,0.006186956175540102,0.01923005181297325,,,0.5113665138247345,inf,,,0.16226049638894305
90,,0.0,0.0,1.3791331296132223,1.1982929993649245,0.7830186779766573,0.002322163003957831,0.007290195936931079,,,0.4629450596409901,inf,,,0.1629925780829329
91,,0.0,0.0,1.6176060340487066,1.5540134083968182,0.9129504037999404,0.001094294382383995,0.0034450383117541226,,,0.4066654671944331,inf,,,0.16318548025893437
92,,0.0,0.0,1.563162118340727,1.2730431626170993,0.8071674730398554,0.05725971594199068,0.09739997594554486,,,0.5370774965580548,inf,,,0.1618362768065148
93,,0.0,0.0,1.564349950059617,1.5050632123838459,0.867677746774216,0.014750275461280004,0.034836349048626175,,,0.4629450596409901,inf,,,0.16264460318988172
94,,0.0,0.0,1.7125829146289266,1.1524803223025033,0.9409483845438144,0.07454290424290998,0.14776056029994783,,,0.5287703885177266,inf,,,0.16727818481359233
95,,0.0,0.0,1.6601366495726098,0.9394780544257442,0.9010103170629667,0.00716696869077846,0.021255883840762737,,,0.5158180382284114,inf,,,0.16315483210619522
96,,0.0,0.0,1.7099002909106777,1.3121044651708362,0.9406687221587369,0.0026066241801936374,0.008232416956840991,,,0.4732203808476458,inf,,,0.1631813656986578
97,,0.0,0.0,1.3537010654840298,1.0254367157755275,0.7660545163968263,0.015600427484801305,0.043249803778976414,,,0.524519217297268,inf,,,0.16454235204267165
98,,0.0,0.0,1.2505665445569807,0.7063204749928867,0.7911215194571869,0.019956985616154894,0.045681910079347986,,,0.5068466436745385,inf,,,0.1662932692896572
99,,0.0,0.0,1.5715600826456109,1.0515505294331278,0.8966574092749723,0.013861225153687524,0.03875929623038512,,,0.524519217297268,inf,,,0.1638663173820353
100,,0.0,0.0,1.7616067559404258,1.5069116441390682,0.9574235888040937,0.012948407642863253,0.03803816807640898,,,0.5451288209179292,inf,,,0.1644305054353897
101,,0.0,0.0,1.3196592394656952,1.028582497204902,0.7831202213777722,0.032756417043440456,0.07162806479739811,,,0.4928685327679205,inf,,,0.16670431591431759
102,,0.0,0.0,1.3973254429895137,0.7024280111481787,0.7866093624974771,0.02514229399929504,0.061753375722705534,,,0.48319206230712763,inf,,,0.16231088607837144
103,,0.0,0.0,1.3621172535621024,1.1545992114109598,0.799012959186989,0.001968595825231475,0.006086535381780308,,,0.44144624493110796,inf,,,0.16310600754064303
104,,0.0,0.0,1.7415152818914348,1.5183953703441966,0.9555938216645442,0.001446484205309761,0.004475671950352476,,,0.4576907132971797,inf,,,0.163642656294662
105,,0.0,0.0,1.5628846956776554,1.19086522573853,0.9002319260702413,0.0015043399630907239,0.0046441383976537215,,,0.43586655696697996,inf,,,0.16344954871730405
106,,0.0,0.0,1.587940338127864,1.3307108194397856,0.919928325099368,0.0016901422019958584,0.005267713489611487,,,0.4576907132971797,inf,,,0.16345120167206478
107,,0.0,0.0,1.601835486392196,1.2470537402795878,0.8813925908315745,0.0017392846816219431,0.005393251414065569,,,0.4302020962658841,inf,,,0.1633793773084903
108,,0.0,0.0,1.7261077683422268,1.57828609771373,0.9580753410343924,0.0010223686646389494,0.0030814610868335015,,,0.468121228110369,inf,,,0.16334737582860248
109,,0.0,0.0,1.66638382497488,1.4121463757889408,0.9238901763076003,0.0013492484045920868,0.004150471034045641,,,0.41268473150466,inf,,,0.16358790274014398
110,,0.0,0.0,1.6866186174942435,1.481172247676062,0.9229844741456297,0.0008541289589474326,0.002604642968595054,,,0.4302020962658841,inf,,,0.16333540868838367
111,,0.0,0.0,1.6392156579729553,1.365785738200997,0.9140427610351615,0.0007075990610192769,0.0021611000203856728,,,0.35499006010413947,inf,,,0.16360296736620566
112,,0.0,0.0,1.7556653374612634,1.5913065734593594,0.9505277417362717,0.000819356124551694,0.002536914504009439,,,0.3943459996787778,inf,,,0.1635736975000122
113,,0.0,0.0,1.2445186403360848,0.5577732077967114,0.8235301220025616,0.1647785565811893,0.2236851808603756,,,0.552929491858785,inf,,,0.159216008529684
114,,0.0,0.0,1.1625216525423148,0.4102092020913204,0.6319598637412527,0.15019107776721868,0.2230159599751762,,,0.47824363442641393,inf,,,0.1645246017336895
115,,0.0,0.0,1.559192064618197,1.2327808413538952,0.8851574445097231,0.027425282030184534,0.06715711957095077,,,0.5113665138247345,inf,,,0.16279480845000222
116,,0.0,0.0,1.7153713064129383,1.6414023868017127,0.9435111027835228,0.0025100872513688483,0.007952850301494667,,,0.5113665138247345,inf,,,0.16308218893386084
117,,0.0,0.0,1.5845544052679177,1.483557741415072,0.8821721459812942,0.004379197860701693,0.013574402887046921,,,0.47824363442641393,inf,,,0.16300099524200015
118,,0.0,0.0,0.6325064483881259,0.23023844826786877,0.45686828115625233,0.061162479999365985,0.06795502396876078,,,0.468121228110369,inf,,,0.17084454659161286
119,,0.0,0.0,1.030491449537263,0.7763575878421403,0.691143508077141,0.0661864390931442,0.06712892387608425,,,0.5022576003740722,inf,,,0.1718357090620105
120,,0.0,0.0,1.7444077211052211,1.0994329148896105,0.9626715215663793,0.028984471644759466,0.08122551577064455,,,0.541134803179459,inf,,,0.16456517620194044
121,,0.0,0.0,1.5258102008429986,1.0203996889304396,0.8820204256409344,0.1120970397233794,0.2427401654968106,,,0.5287703885177266,inf,,,0.1577041075146702
122,,0.0,0.0,0.8576954423541148,0.6136167478968294,0.6517634568811457,0.020239043429987526,0.04560796790990604,,,0.48319206230712763,inf,,,0.16612514348759042
123,,0.0,0.0,1.0519559395612181,0.4213104951049338,0.7072316446168795,0.02075321380715859,0.042194288999833365,,,0.5113665138247345,inf,,,0.16588831299405596
124,,0.0,0.0,1.7144304885437158,1.3594441014115795,0.9489106107635119,0.0022326805973807945,0.0070410110244251084,,,0.44694259446804574,inf,,,0.16350463381028219
125,,0.0,0.0,1.7033519742242902,1.1596804767694857,0.9354663010263543,0.0018606990908616992,0.005863198826193746,,,0.4732203808476458,inf,,,0.16328309277801412
126,,0.0,0.0,1.6821971134098155,1.4303533986528572,0.9434332445368596,0.00230042918362179,0.007220457551358245,,,0.4629450596409901,inf,,,0.16310766916795894
127,,0.0,0.0,1.6823634771111555,1.5713548680680764,0.9455925210134394,0.0024113706891377125,0.0076473218302569555,,,0.44694259446804574,inf,,,0.16317426429927265
128,,0.0,0.0,1.6954817518442957,1.3940681599256728,0.9319577341540375,0.001875358361234009,0.0059114264484211405,,,0.4732203808476458,inf,,,0.16354927205075842
129,,0.0,0.0,1.411791506003687,1.1591496014327765,0.8219625600142468,0.06896277221007066,0.10567553085507071,,,0.4928685327679205,inf,,,0.16027656142783892
130,,0.0,0.0,0.9446011627346049,0.8845351256978544,0.6656706778047845,0.01044719012441736,0.023112070148681427,,,0.468121228110369,inf,,,0.16391661552280712
131,,0.0,0.0,1.556252131677388,1.1816960836070463,0.8634870741686363,0.09091031231045679,0.19465908257971065,,,0.5022576003740722,inf,,,0.17070808629752568
132,,0.0,0.0,1.6922000772261876,1.3806721827601098,0.9596070714130147,0.13204830758685734,0.30203416182643683,,,0.4629450596409901,inf,,,0.16346407212493716
133,,0.0,0.0,1.765128545717502,1.3821752161939687,0.9566062681475878,0.06379564774118754,0.1668056417647233,,,0.45235697871908603,inf,,,0.16570880658331932
134,,0.0,0.0,1.7011415537308152,1.1022270631870104,0.9335566464299316,0.05324632706972095,0.14619313250924956,,,0.4629450596409901,inf,,,0.16344798603636648
135,,0.0,0.0,1.638177284195076,0.9990534337748038,0.9358327449348297,0.1151856910538154,0.2876977014971065,,,0.468121228110369,inf,,,0.17089487917356164
136,,0.0,0.0,1.6629942667044066,1.1540943216869626,0.8996001252570675,0.05701332733697818,0.14632025516357927,,,0.48319206230712763,inf,,,0.1662605991574852
137,,0.0,0.0,1.6603654795847582,1.2442759002315664,0.925608022885228,0.07813331726604664,0.20223435531031347,,,0.5287703885177266,inf,,,0.16133281914038963
138,,0.0,0.0,1.5885769334011002,1.1399559303886027,0.9066427444150413,0.2545179461216421,0.41055813186090984,,,0.5451288209179292,inf,,,0.17007529773027472
139,,0.0,0.0,1.356200201700695,0.9272333165946351,0.8441344696359537,0.14037005044955622,0.27148942916521673,,,0.5113665138247345,inf,,,0.17193822101596443
140,,0.0,0.0,1.567843585084292,1.1109161617364764,0.9102154748481099,0.025823626699976735,0.072052035013172,,,0.47824363442641393,inf,,,0.162182807078923
141,,0.0,0.0,1.684303128853954,0.9586467848402571,0.9315984813850037,0.0639863269231744,0.12433573987803177,,,0.524519217297268,inf,,,0.16496235326393688
142,,0.0,0.0,1.6815918617235452,1.2786479141463312,0.9123625904654054,0.026479436144340045,0.07516554296697917,,,0.524519217297268,inf,,,0.16240657436624895
