,temp+hr_XAp0,temp+hr_XAp1,temp+hr_XAp2,temp+hr_XCond1,temp+hr_XCond2,temp+hr_XDist,temp+hr_XFuzz1,temp+hr_XFuzz2,temp+hr_XK2_1,temp+hr_XK2_2,temp+hr_XPermEn,temp+hr_XSamp0,temp+hr_XSamp1,temp+hr_XSamp2,temp+hr_XSpec
0,,0.0,0.0,1.158210960056244,0.7202872533952953,0.74088331836169,0.010073413022258339,0.027560072527547018,,,0.4880666971167561,inf,,,0.1629073139977471
1,,0.0,0.0,1.6548718641560853,1.0506217142662493,0.9178236551276603,0.12767335488195528,0.2807779093623306,,,0.5113665138247345,inf,,,0.16566688504106758
2,,0.0,0.0,1.489074324339193,1.0115675514672837,0.8643094715159,0.09303610861781104,0.219202509949219,,,0.42445136339222655,inf,,,0.1682467401210677
3,,0.0,0.0,1.544563455253372,1.1172350147087617,0.8364382507014211,0.10875798572406019,0.21515425523377896,,,0.541134803179459,inf,,,0.16204235656016452
4,,0.0,0.0,1.4702251035152087,1.0623214107528767,0.8366950149477522,0.05507531856900863,0.1308586600054903,,,0.552929491858785,inf,,,0.16175338166542974
5,,0.0,0.0,1.5720384138310863,1.0046217395881236,0.8991022852620311,0.09638329456182121,0.24137553106313403,,,0.5202020156036558,inf,,,0.16493532044493955
6,,0.0,0.0,1.6552910311010849,1.3485590503796603,0.9332765652120565,0.07396859962022673,0.19198306292159079,,,0.5567373465730988,inf,,,0.16552260404398006
7,,0.0,0.0,1.6626514787433786,1.08528304929555,0.9142176643031715,0.1669778208989604,0.29223883358294633,,,0.5022576003740722,inf,,,0.15779193619893972
8,,0.0,0.0,1.4384761655244962,0.8284680730630738,0.8421986600101541,0.015348195650403278,0.03624201606305749,,,0.4066654671944331,inf,,,0.16331339346972218
9,,0.0,0.0,1.657285982199245,1.0482266109704947,0.9418737293504719,0.18656606483445218,0.34840477192685865,,,0.5370774965580548,inf,,,0.1561212556740381
10,,0.0,0.0,1.6921154664440512,1.2737413173576535,0.9529461340364281,0.10719489121859875,0.29448050224863903,,,0.5329562494928909,inf,,,0.16379823437423602
11,,0.0,0.0,1.6550627553952622,0.8408952936965779,0.9122024266069658,0.1049126587219827,0.25315589809790395,,,0.5329562494928909,inf,,,0.15897033222658458
12,,0.0,0.0,1.7396982595409618,1.1791261867386853,0.9544600242192416,0.08180323927264505,0.20365376702313212,,,0.48319206230712763,inf,,,0.16321485871275163
13,,0.0,0.0,1.2920173031526674,0.8297863598593379,0.8395870221292263,0.013745414818253431,0.039470399771911496,,,0.42445136339222655,inf,,,0.16352560637606472
14,,0.0,0.0,1.1835340366127074,0.7271560760854032,0.7584166609266187,0.029363745175624414,0.07677394157938358,,,0.3943459996787778,inf,,,0.16604282944312704
15,,0.0,0.0,1.674100277535881,0.9863948591964488,0.9119483971354757,0.07038166541059689,0.14038931328566823,,,0.5329562494928909,inf,,,0.16623626182330822
16,,0.0,0.0,1.4724429734263287,1.1852117213917162,0.8308457579142542,0.11605945391758454,0.21184998868210214,,,0.47824363442641393,inf,,,0.16886625630974217
17,,0.0,0.0,1.6250750972386836,0.9899694534498127,0.9272503626757495,0.20012722315597176,0.41445643617938777,,,0.5287703885177266,inf,,,0.1687725246311587
18,,0.0,0.0,1.6374716618865206,1.050313421358967,0.9212003668495238,0.04960959456773541,0.13135807687696616,,,0.5451288209179292,inf,,,0.16221352334062977
19,,0.0,0.0,1.5099551129939401,0.6763720572782614,0.8818882946064879,0.07163468919881007,0.17763381389363309,,,0.4732203808476458,inf,,,0.160675543211206
20,,0.0,0.0,1.5142822380216256,0.9085849921171442,0.905897491137842,0.08744434807760554,0.2364680344736985,,,0.524519217297268,inf,,,0.1573591301119672
21,,0.0,0.0,1.7210741430790952,0.9856129996727543,0.9373040810273608,0.2060687271395976,0.44060296321337994,,,0.5022576003740722,inf,,,0.1539418372117903
22,,0.0,0.0,1.7435249326776756,1.2065196443313255,0.9710240901777208,0.20378478817607404,0.43035624736161826,,,0.5567373465730988,inf,,,0.16265046318140122
23,,0.0,0.0,1.6321207460316014,0.9419790399829855,0.9194630141044392,0.17853756678333205,0.37256712714488416,,,0.5202020156036558,inf,,,0.16853806837556579
24,,0.0,0.0,1.7507938060575752,1.0042364090956863,0.9383096584705819,0.15578808743711534,0.35180081056621987,,,0.552929491858785,inf,,,0.16985275265453748
25,,0.0,0.0,1.5527998278871005,1.183374438533202,0.8886604684858916,0.11188638017160973,0.2185268413707751,,,0.524519217297268,inf,,,0.16943785839394698
26,,0.0,0.0,1.6375350897582863,1.2803349606621561,0.9149472039345361,0.08782510056235043,0.2296163915737433,,,0.5490601803369085,inf,,,0.16338203751777658
27,,0.0,0.0,1.2097104608685216,0.7884729957754525,0.732825768613705,0.023506009552139193,0.05557954485343809,,,0.4629450596409901,inf,,,0.16577045612564237
28,,0.0,0.0,1.7563267715729072,0.883525915955738,0.9672848725681777,0.002158578036929377,0.0067211392978311635,,,0.4576907132971797,inf,,,0.1639342007232795
29,,0.0,0.0,1.41147515878838,0.9909251561322878,0.9129993790341272,0.004838618266069512,0.014981607049005884,,,0.38804190201132227,inf,,,0.16312106457120398
30,,0.0,0.0,1.7332360661857171,1.3830390124079661,0.9391736898864842,0.0050211360886842585,0.015523315745752428,,,0.47824363442641393,inf,,,0.1637732080977015
31,,0.0,0.0,1.6514582077979174,0.9077131105349996,0.926050818654499,0.12922969255642652,0.2802777256326553,,,0.552929491858785,inf,,,0.16079279485512826
32,,0.0,0.0,1.6997622616177614,1.2760583246545991,0.9356366837574512,0.07434061626761371,0.19001614366490344,,,0.4880666971167561,inf,,,0.1622826265820653
33,,0.0,0.0,1.628882146251401,1.059967653741854,0.9204071446572246,0.04433638226542779,0.11578933821301587,,,0.5022576003740722,inf,,,0.16464772906009095
34,,0.0,0.0,1.4894012230850415,1.1581613406175768,0.8652050635716293,0.023261548188748826,0.06650491616357695,,,0.38163879478178075,inf,,,0.16428102906899758
