,temp+hr_XAp0,temp+hr_XAp1,temp+hr_XAp2,temp+hr_XCond1,temp+hr_XCond2,temp+hr_XDist,temp+hr_XFuzz1,temp+hr_XFuzz2,temp+hr_XK2_1,temp+hr_XK2_2,temp+hr_XPermEn,temp+hr_XSamp0,temp+hr_XSamp1,temp+hr_XSamp2,temp+hr_XSpec
0,,0.0,0.0,1.4348795840476927,0.8753483980323243,0.7670421192314738,0.015406830118094746,0.04125148166353941,,,0.48319206230712763,inf,,,0.16341010488268873
1,,0.0,0.0,1.6898787908286805,0.7377309263281084,0.9370101337394001,0.003639521601852009,0.01115675442439222,,,0.45235697871908603,inf,,,0.1630053834944802
2,,0.0,0.0,1.6199424573169579,0.786924981715345,0.9243458411608725,0.04806009467676919,0.1259099554847713,,,0.47824363442641393,inf,,,0.16507865622471987
3,,0.0,0.0,1.404126571359621,0.5318678951830605,0.8396107778611074,0.057498287499750514,0.11638384480357722,,,0.5329562494928909,inf,,,0.16520749832647513
4,,0.0,0.0,1.6120627231262195,1.0562067788506897,0.9245656483756597,0.013043290449725338,0.035296538540072836,,,0.5202020156036558,inf,,,0.16204129730205902
5,,0.0,0.0,1.5750723955298256,1.1657475717900645,0.876383082968216,0.018558332292744187,0.05343285452395175,,,0.4928685327679205,inf,,,0.16194497599732666
6,,0.0,0.0,1.532316349117935,1.1596873786305113,0.8811759993759929,0.013135646447801583,0.03789567700678664,,,0.5068466436745385,inf,,,0.1623179943794561
7,,0.0,0.0,1.513203837497671,1.1927267074764123,0.8876875776982815,0.02250150149974405,0.0668246713426045,,,0.5158180382284114,inf,,,0.1643082088625751
8,,0.0,0.0,1.6877842401333283,1.587916537504182,0.9330787512704616,0.04172822408482958,0.12414686556963583,,,0.5451288209179292,inf,,,0.16594803615764248
9,,0.0,0.0,1.5997048950293147,1.4617322906268613,0.9102257117561514,0.02675989548231474,0.0782328729421367,,,0.5370774965580548,inf,,,0.16321780060248361
10,,0.0,0.0,1.4790927381571428,1.1188736369245045,0.8740430746681525,0.05267547154271292,0.14214803060637846,,,0.5748741956352443,inf,,,0.16191113406650967
11,,0.0,0.0,1.5991641678740545,1.179758209010235,0.9142487965539433,0.03810098973280823,0.11131835659112228,,,0.5604843169999094,inf,,,0.16255929034572697
