,hr+acc_XAp0,hr+acc_XAp1,hr+acc_XAp2,hr+acc_XCond1,hr+acc_XCond2,hr+acc_XDist,hr+acc_XFuzz1,hr+acc_XFuzz2,hr+acc_XK2_1,hr+acc_XK2_2,hr+acc_XPermEn,hr+acc_XSamp0,hr+acc_XSamp1,hr+acc_XSamp2,hr+acc_XSpec
0,,0.0,0.0,1.1901351199348376,1.0120617895134862,0.8906685262483376,0.9448289591093206,0.5717720249465678,,,0.5883313578629602,inf,,,0.21871624513187896
1,,0.0,0.0,1.3236938748262534,1.2322627810851854,0.9101561371083243,1.2109912673516128,0.7920711341487869,,,0.6097226960127671,inf,,,0.22856951138401346
2,,0.0,0.0,1.2258864523405215,1.0525110360159091,0.810977795619895,1.0187097441305486,0.8316330000776837,,,0.6008849035917525,inf,,,0.254841198134167
3,,0.0,0.0,1.068704007071693,0.8894807544016209,0.8747182224295138,0.8483929963143788,0.6419132536866691,,,0.6125606311107803,inf,,,0.23665379921289656
4,,0.0,0.0,0.9348398599378553,0.8524374614504258,0.7903705353681373,0.8114186236533559,0.73958041053957,,,0.6068309995095971,inf,,,0.25121449711479366
5,,0.0,0.0,0.8725394783727366,0.8354530770923141,0.8834392612272086,0.8845154834467688,0.8502698640563081,,,0.5567373465730988,inf,,,0.2136912736228718
6,,0.0,0.0,1.0797645407721999,1.017923204759226,0.9062009717137621,1.1567428792097771,1.138291012807632,,,0.5677978065141052,inf,,,0.2317687165678913
7,,0.0,0.0,1.2941959071849423,1.2160647951358803,0.7943097708856737,1.193741574075666,1.056916565425492,,,0.5978297680564633,inf,,,0.1963008480612332
8,,0.0,0.0,1.0104473540151764,0.9329751808216495,0.8050492527643426,1.0231282385632645,0.8529455101001235,,,0.6038851895711802,inf,,,0.23470302241921234
9,,0.0,0.0,1.0118668795855315,0.9890921295541676,0.8818534565229997,0.9534083712582241,0.8595354039977132,,,0.6008849035917525,inf,,,0.21876968346448747
10,,0.0,0.0,1.0756355118551195,0.9103763361152362,0.8748038937012086,1.106832783546432,0.824813168316366,,,0.6180765742263259,inf,,,0.23909299549022212
11,,0.0,0.0,1.381746702978207,1.1948780160761883,0.898470672054352,1.4415414678229925,1.044377509294661,,,0.62595550513784,inf,,,0.2136264374929531
12,,0.0,0.0,1.5683361935650726,1.4303422136654045,0.9118977722632603,1.8202266845123194,1.3793833706984315,,,0.6207552362147116,inf,,,0.20805789654799287
13,,0.0,0.0,1.1894101730996258,1.059760371699476,0.8435124542000226,1.2212899828209314,1.0082191729631442,,,0.6008849035917525,inf,,,0.2176063465817656
14,,0.0,0.0,1.4094160253544425,1.2692048040775197,0.9225204586565265,1.2072827280688232,0.9902036833985195,,,0.6068309995095971,inf,,,0.23842142413204934
15,,0.0,0.0,1.373717277646782,1.345384709780409,0.9254714922528796,1.698930363846924,1.4654827459586282,,,0.6333676938231112,inf,,,0.21246744970563974
16,,0.0,0.0,1.3231146629989097,1.270400801570364,0.8143162109418293,1.6847051350044717,1.369304724750068,,,0.6153451465759925,inf,,,0.1982412544020003
17,,0.0,0.0,0.9683680915697106,0.9450187437963437,0.8727054227752926,1.6777486723463655,1.476503818163957,,,0.6180765742263259,inf,,,0.2190097862494792
18,,0.0,0.0,1.292405210214673,1.2028898129824752,0.8211607110652429,1.5347230510456111,1.2026677576932747,,,0.6153451465759925,inf,,,0.19659272148491103
19,,0.0,0.0,1.4060156368352748,1.3242772546607746,0.89468575002276,1.5665971119526207,1.180493626869795,,,0.6068309995095971,inf,,,0.21365625146591857
20,,0.0,0.0,1.509769795815916,1.4472159677596337,0.9342261535852903,1.7418777495193312,1.4279287848888673,,,0.5978297680564633,inf,,,0.19541653918912752
21,,0.0,0.0,1.4490244048666925,1.190473217753428,0.9004794630147723,1.3569132803704709,0.7791633318501046,,,0.62595550513784,inf,,,0.214518721316186
22,,0.0,0.0,0.8023065960277546,0.7112657786919075,0.8067367048109293,0.5960647593711222,0.38926380239300207,,,0.6180765742263259,inf,,,0.2750175915674588
23,,0.0,0.0,1.0548440355529274,1.0015651947026323,0.9101969738172095,0.7559026027192186,0.6719532055191118,,,0.62595550513784,inf,,,0.227956740657344
24,,0.0,0.0,1.1668702591622098,0.9945716716553618,0.8839268932571068,0.9887844320679405,0.7647065410887536,,,0.5978297680564633,inf,,,0.2092955636139638
25,,0.0,0.0,0.731502200546812,0.6051013936962815,0.7939979523048547,0.5035784556128107,0.28600982308372935,,,0.5915533975974677,inf,,,0.2580827829829911
26,,0.0,0.0,0.5894698868917462,0.5677354239695518,0.8276858273997519,0.29668334507164174,0.21542439144264597,,,0.6038851895711802,inf,,,0.26577121023398337
27,,0.0,0.0,0.8873021485909609,0.8157955710287581,0.9162669354294137,0.5272823316838988,0.43755026169952604,,,0.5978297680564633,inf,,,0.2718474207500427
28,,0.0,0.0,0.9392765775579982,0.9058290725314263,0.8718271211474775,0.6483107575698756,0.5380886264491005,,,0.581717464821069,inf,,,0.24913262160229507
29,,0.0,0.0,0.6971573142145422,0.6515920972288455,0.79607982293629,0.3713459435826487,0.2874952523220082,,,0.6125606311107803,inf,,,0.26651265033360527
30,,0.0,0.0,0.6125642321499746,0.5377169340290446,0.6925394835434571,0.3632185012652409,0.33529134764865676,,,0.581717464821069,inf,,,0.26895830605648624
31,,0.0,0.0,0.8560735455040078,0.8022207409247538,0.9182923288015891,0.6987887181732937,0.6400700656312962,,,0.6008849035917525,inf,,,0.2606285098197715
32,,0.0,0.0,0.8280342992676543,0.7457512630186671,0.8148511489166073,0.4472000124275628,0.3412730758212134,,,0.5783247308855777,inf,,,0.2723743049620224
33,,0.0,0.0,1.1031120588615777,0.9543057752673824,0.9109531464124181,0.7352819048714911,0.604054338488132,,,0.6068309995095971,inf,,,0.24989043104807876
34,,0.0,0.0,1.4750702839614016,1.3645307112896363,0.9106231406533428,1.3927166348917006,1.1815806175042798,,,0.5567373465730988,inf,,,0.22334108006090816
35,,0.0,0.0,0.8705852745557657,0.807134393223617,0.8582361342934132,1.1440449556111787,0.9888760783938797,,,0.6468212168108125,inf,,,0.20467923912293373
36,,0.0,0.0,1.3036157864616669,1.10011389861538,0.90570079212059,1.5058711893819574,0.9136138602874546,,,0.6233814453054027,inf,,,0.23262607122741805
37,,0.0,0.0,1.5322886575895491,1.410781643310179,0.9042728001572876,1.592933395430511,1.3157247071636327,,,0.6068309995095971,inf,,,0.19507445869631312
38,,0.0,0.0,1.3475062283922867,1.1723597061885545,0.8908744749993746,1.226213218076906,0.6613859728686124,,,0.6284777104787076,inf,,,0.21478303966537432
39,,0.0,0.0,0.8977773477138108,0.7923974686023008,0.7712283026110113,0.5307496158658683,0.25620459234416737,,,0.6097226960127671,inf,,,0.23753351070714004
