,hr+acc_XAp0,hr+acc_XAp1,hr+acc_XAp2,hr+acc_XCond1,hr+acc_XCond2,hr+acc_XDist,hr+acc_XFuzz1,hr+acc_XFuzz2,hr+acc_XK2_1,hr+acc_XK2_2,hr+acc_XPermEn,hr+acc_XSamp0,hr+acc_XSamp1,hr+acc_XSamp2,hr+acc_XSpec
0,,0.0,0.0,0.10234807851457903,0.08826689796960538,0.5215597796480714,0.03700418161541309,0.029075303106852045,,,0.5947193981915972,inf,,,0.27213836079360976
1,,0.0,0.0,0.48770652427309247,0.44270526295367935,0.6228784338967983,0.15120230792392025,0.10424184795770114,,,0.5677978065141052,inf,,,0.2751780236857
2,,0.0,0.0,0.4343187337070448,0.36679235785588743,0.7511275818329752,0.15169766431065745,0.09785623970683832,,,0.5883313578629602,inf,,,0.2828300620382645
3,,0.0,0.0,0.08467349851939515,0.07292113607820458,0.6109955877666843,0.025653249939112426,0.022317852478361787,,,0.6038851895711802,inf,,,0.3282284025143002
4,,0.0,0.0,0.06698765724152846,0.053619365130823146,0.6630346842477886,0.035491851724336276,0.03921830977374391,,,0.6180765742263259,inf,,,0.37622462136000007
5,,0.0,0.0,0.10060391803536387,0.0867467482791075,0.6940303158605974,0.04396634150844159,0.05240360437373666,,,0.6068309995095971,inf,,,0.32458259561930825
6,,0.0,0.0,0.12463234025682715,0.10240937253475328,0.7109448813548789,0.03968984751903739,0.050070754353129396,,,0.6038851895711802,inf,,,0.2905555779930636
7,,0.0,0.0,0.25567367366256677,0.19210585978219305,0.8136693820529056,0.124643505830432,0.13771673824026037,,,0.5604843169999094,inf,,,0.30321789305052294
8,,0.0,0.0,0.3400167642690692,0.30112091076368763,0.7659603803448933,0.16038392340560198,0.162922598339191,,,0.6233814453054027,inf,,,0.2921511444649093
9,,0.0,0.0,0.20641275499881248,0.15522741915753013,0.5863895507029687,0.07465840116252098,0.07212626561254763,,,0.6097226960127671,inf,,,0.2927313341733852
10,,0.0,0.0,0.3279924047565381,0.2658540172210409,0.763069875250106,0.1412883337041161,0.1312528266078599,,,0.6233814453054027,inf,,,0.28244598648583924
11,,0.0,0.0,0.46003272564874104,0.40511644655754053,0.8172935851498432,0.18224388699262964,0.1573887131841665,,,0.6038851895711802,inf,,,0.2887951168782964
12,,0.0,0.0,0.4940613371875165,0.47042820658716106,0.859656706779268,0.27875182803878346,0.23371891309117115,,,0.6068309995095971,inf,,,0.28462079449484157
13,,0.0,0.0,0.8967848959459289,0.7898234406923388,0.7722104969700128,0.533481891520103,0.39130584977640337,,,0.585052858160615,inf,,,0.280721172583934
14,,0.0,0.0,1.0322521094814392,0.933744722759017,0.8339641344814513,0.5330856175022631,0.4350405348421693,,,0.6008849035917525,inf,,,0.25698884891015333
15,,0.0,0.0,0.8238974143612808,0.7596467997316826,0.8652192596303048,0.45626642128255024,0.34891739748297007,,,0.5978297680564633,inf,,,0.2496146680156494
16,,0.0,0.0,0.775274657276379,0.7019420580009074,0.8060213493413728,0.40509739526871724,0.36294270142034896,,,0.5490601803369085,inf,,,0.24124787508450896
17,,0.0,0.0,0.7064193538815746,0.6744269608190792,0.8360020706065122,0.2579027967696814,0.19250536331496826,,,0.6153451465759925,inf,,,0.2513658353106998
18,,0.0,0.0,0.7992207317762092,0.6477178135417658,0.8848841363662387,0.5449019103853142,0.44522301864216396,,,0.6447042257417027,inf,,,0.24613178529551089
19,,0.0,0.0,0.9132853229018247,0.8255872236039796,0.9368509524696231,0.9493082071526889,0.9162856812500215,,,0.6038851895711802,inf,,,0.24912271085028628
20,,0.0,0.0,1.22597694033414,1.0280913685818331,0.9666249062735873,0.8345066494910338,0.8720660693271725,,,0.5883313578629602,inf,,,0.23736085816637864
21,,0.0,0.0,0.9707750236299758,0.7889323468661068,0.9135472937612601,0.7044075892346309,0.6401299584825355,,,0.5978297680564633,inf,,,0.2157520806849844
