,hr+acc_XAp0,hr+acc_XAp1,hr+acc_XAp2,hr+acc_XCond1,hr+acc_XCond2,hr+acc_XDist,hr+acc_XFuzz1,hr+acc_XFuzz2,hr+acc_XK2_1,hr+acc_XK2_2,hr+acc_XPermEn,hr+acc_XSamp0,hr+acc_XSamp1,hr+acc_XSamp2,hr+acc_XSpec
0,,0.0,0.0,0.5078282191135648,0.4516728394354999,0.9430343859983673,0.14506099913213413,0.33801292517723597,,,0.6153451465759925,inf,,,0.21554102764789143
1,,0.0,0.0,0.6375387346198377,0.591205063545099,0.8665701979028501,0.08137267371265121,0.17105088102259572,,,0.5713653840954815,inf,,,0.22270911024063794
2,,0.0,0.0,1.4742706527405405,1.371452062202521,0.8259237239614231,0.22522248678901874,0.3709325334909444,,,0.6125606311107803,inf,,,0.21977168497689656
3,,0.0,0.0,0.8115235821239474,0.7461706391759982,0.8389590811000905,0.33153082653437366,0.4158359975221218,,,0.6038851895711802,inf,,,0.199375043455318
4,,0.0,0.0,0.8099785572308654,0.8010403627733245,0.9625552886975239,0.11570782531856214,0.2775976983419217,,,0.6125606311107803,inf,,,0.19090633160031434
5,,0.0,0.0,0.14257358439717902,0.11669775336119018,0.8801570116215823,0.19406439396332537,0.31972279594794595,,,0.6233814453054027,inf,,,0.22492241660916795
6,,0.0,0.0,0.4946184795166257,0.4376269376497538,0.9461725933984033,0.256070587533673,0.5290426602396547,,,0.6068309995095971,inf,,,0.21504901383784128
7,,0.0,0.0,0.9166504899047844,0.8581008789323887,0.8636722088146092,0.11690292075989182,0.24979865069763174,,,0.5883313578629602,inf,,,0.2028922992898158
8,,0.0,0.0,1.388649736553658,1.3282044009343816,0.9378094105309506,0.22694372877812485,0.4448618262355496,,,0.6153451465759925,inf,,,0.19287615694336965
9,,0.0,0.0,1.1671358834430676,1.095887573629281,0.8270734847227716,0.1887282425281176,0.34043858993532583,,,0.6468212168108125,inf,,,0.20372597492874503
10,,0.0,0.0,0.9391284327804788,0.904156692505807,0.9129673481409392,0.21410657397499444,0.39302775790871025,,,0.5947193981915972,inf,,,0.19617881567330797
11,,0.0,0.0,0.9201639632925709,0.8978124967347773,0.9400137619005332,0.42740568081488955,0.6109275521205979,,,0.5947193981915972,inf,,,0.22433265070968328
12,,0.0,0.0,0.9320704846576607,0.8720542272340323,0.8693665415219124,0.29710064245274087,0.3714587847677411,,,0.6068309995095971,inf,,,0.2459816030979391
13,,0.0,0.0,1.2164222249075718,1.0913507803581257,0.9049587932168155,0.44408221627113226,0.44555799399859025,,,0.5883313578629602,inf,,,0.21250730481342733
14,,0.0,0.0,0.7348741894351566,0.6726126939565517,0.8518077847848391,0.6225945493829835,0.710134172485622,,,0.5978297680564633,inf,,,0.2276092486097632
15,,0.0,0.0,0.6161910432229174,0.5911596091835991,0.8682088306139502,0.631415403706506,0.7530246764107154,,,0.5677978065141052,inf,,,0.24201464020506505
16,,0.0,0.0,1.0695101692175197,1.0281562761013192,0.8033038061420663,0.9192639166044861,0.9700204879223425,,,0.5748741956352443,inf,,,0.2427971834086141
17,,0.0,0.0,0.9209742945722085,0.7900914318574445,0.8302749180487786,1.080180430802046,1.0011141709053413,,,0.585052858160615,inf,,,0.29587888580252003
18,,0.0,0.0,1.2932471594904666,1.1691393825694836,0.7794558412467317,0.9659951052089124,0.6300243299180179,,,0.5915533975974677,inf,,,0.28186839563398675
19,,0.0,0.0,0.632097524215472,0.528067216229561,0.6667278395232579,0.2405720910527811,0.16480180987202994,,,0.62595550513784,inf,,,0.2780433027288858
20,,0.0,0.0,0.8548151846469855,0.797272631931359,0.910608689678554,0.06571859486315723,0.09250016886243444,,,0.6284777104787076,inf,,,0.21127511241442076
21,,0.0,0.0,0.4595230826036698,0.32153957398334376,0.8412276085380712,0.15015390659538505,0.15890356429849548,,,0.6509067234006624,inf,,,0.24143346845420952
22,,0.0,0.0,0.7560749655058995,0.6152384277950924,0.8451257198307311,0.4477033451844269,0.5046462406325792,,,0.6357360191111145,inf,,,0.2367970551413615
23,,0.0,0.0,0.8631723726107624,0.8171091062434691,0.9326765161126533,0.6847042106635045,0.892320249924163,,,0.5641709578113449,inf,,,0.2326490402861139
24,,0.0,0.0,1.150071629870685,1.0543961476903398,0.9503883250131325,0.9042973370321717,0.9970898168379249,,,0.6038851895711802,inf,,,0.22325622676194876
25,,0.0,0.0,1.2248822819943337,1.0771436571701833,0.8830707706307638,0.5633697488410934,0.42149071684286676,,,0.6233814453054027,inf,,,0.21686552653302008
26,,0.0,0.0,0.38878223736546635,0.2877473398636292,0.7251511399375965,0.1067168067007322,0.08644300984935077,,,0.6425374456860184,inf,,,0.3208002331806869
27,,0.0,0.0,0.23589655783169353,0.1592066477624945,0.8661517647842176,0.16145296794779607,0.2444637543557175,,,0.6068309995095971,inf,,,0.2971197733727591
28,,0.0,0.0,0.2285328140111255,0.19583386922696958,0.7317889580562986,0.12376927606615767,0.12909971726705383,,,0.6097226960127671,inf,,,0.2676396774671998
29,,0.0,0.0,1.3558913422671834,1.3116107192734308,0.9142956512462639,0.088151726403362,0.138973788491782,,,0.6068309995095971,inf,,,0.18998477597370156
30,,0.0,0.0,1.3212259864423423,1.2263558912917514,0.9279661982814782,0.08661959808862299,0.15109514073235192,,,0.6528756675646988,inf,,,0.1858817268107662
31,,0.0,0.0,0.7163323066132811,0.6068609077138807,0.8841496321132863,0.2369953218810204,0.24244972088203587,,,0.6097226960127671,inf,,,0.23054168184602572
32,,0.0,0.0,1.1618555751411879,1.0506219645815755,0.9189834643369578,0.5187346029411282,0.5756338885466737,,,0.585052858160615,inf,,,0.21584612010473248
33,,0.0,0.0,1.0704336863033614,0.9489951553550654,0.9022280689218823,0.48985093271176927,0.634358150252347,,,0.6068309995095971,inf,,,0.20097332598555298
34,,0.0,0.0,0.8320286932344971,0.6891785488985712,0.6891801640435254,0.27863969516132836,0.32854533322512347,,,0.6284777104787076,inf,,,0.2289586050266489
35,,0.0,0.0,0.5252751673135516,0.4989030740047337,0.7901756791350003,0.09901850596148576,0.11907713239652397,,,0.62595550513784,inf,,,0.2034948239023133
