,eda+hr_XAp0,eda+hr_XAp1,eda+hr_XAp2,eda+hr_XCond1,eda+hr_XCond2,eda+hr_XDist,eda+hr_XFuzz1,eda+hr_XFuzz2,eda+hr_XK2_1,eda+hr_XK2_2,eda+hr_XPermEn,eda+hr_XSamp0,eda+hr_XSamp1,eda+hr_XSamp2,eda+hr_XSpec
0,,0.0,0.0,1.7269558642494034,1.6060057271985286,0.9640859353769735,0.13739340046933896,0.3346454949179798,,,0.6008849035917525,inf,,,0.1673366991749469
1,,0.0,0.0,1.597867083420645,1.0247838122177975,0.9192310563029755,0.31811896371117704,0.47096505685008233,,,0.5113665138247345,inf,,,0.1944897088197032
2,,0.0,0.0,1.2389139089940124,0.9521099579287765,0.8113811604439678,0.2613884478282407,0.4513021472653716,,,0.5329562494928909,inf,,,0.18587490514024335
3,,0.0,0.0,1.6999313407728407,1.1221893508811727,0.9322372993049789,0.2902129583008696,0.5027611210070615,,,0.49759852643134905,inf,,,0.17377536081634115
4,,0.0,0.0,1.0915666463536198,0.5173492067818635,0.8190907608349469,0.2776728794526065,0.36598774794668376,,,0.44144624493110796,inf,,,0.1945109440511544
5,,0.0,0.0,1.590225020278005,1.026362938093807,0.8887230747426481,0.10491456573619434,0.23721377038541636,,,0.4302020962658841,inf,,,0.1913264771260929
6,,0.0,0.0,1.5383695890167948,1.0018686979776459,0.7840580975119843,0.08394932557899255,0.18037891842496157,,,0.38163879478178075,inf,,,0.16517873691338616
7,,0.0,0.0,1.693401690116338,1.4115074242338121,0.91942003475427,0.028287723461605536,0.06567010073886331,,,0.40055318934786044,inf,,,0.1688279198618882
8,,0.0,0.0,1.0771062902066126,0.8750265067139124,0.7355050490237772,0.1261066445972345,0.22696596981010767,,,0.5370774965580548,inf,,,0.1746567041691811
9,,0.0,0.0,1.3912584902710325,1.0539788094146134,0.8441789291894622,0.1093733117551702,0.23369826412401304,,,0.4732203808476458,inf,,,0.16621767071581972
10,,0.0,0.0,1.7075009207039613,1.2372989669287096,0.9517462219393165,0.17101311735068994,0.37075664933782004,,,0.3943459996787778,inf,,,0.1745727118008479
11,,0.0,0.0,1.7083594845365948,1.0599084999844484,0.9716979992951686,0.16673900872836026,0.3339450963515749,,,0.468121228110369,inf,,,0.17893415734032772
12,,0.0,0.0,1.6838552853727058,1.010995079805689,0.9484240645340404,0.053851416830547505,0.1414614893314583,,,0.3338418249889409,inf,,,0.18997601421759772
13,,0.0,0.0,1.6446224984977196,0.9392422701891192,0.9306713853783365,0.03646651335587292,0.09369247254812756,,,0.38163879478178075,inf,,,0.17206374178472336
14,,0.0,0.0,1.5414096685081693,0.9014704481478018,0.8942650267605436,0.25257525537105835,0.4029812462291765,,,0.4576907132971797,inf,,,0.16097344398641192
15,,0.0,0.0,1.608831263677883,1.401183827698309,0.9203465530072328,0.3160427592825866,0.4594512658947878,,,0.38804190201132227,inf,,,0.1655166961771122
16,,0.0,0.0,1.5674847221865225,1.4342269409704274,0.9051769300053414,0.13928888472114803,0.23393798888566744,,,0.4732203808476458,inf,,,0.16832245099382004
17,,0.0,0.0,1.547256520087853,0.9520154747033207,0.8781557642765915,0.09951475451295869,0.23563681940441128,,,0.5202020156036558,inf,,,0.17564189083110054
18,,0.0,0.0,1.722584013456637,1.2189133078314998,0.9494837472191392,0.16100035956173847,0.31795584067846006,,,0.5370774965580548,inf,,,0.1662883760448886
19,,0.0,0.0,1.6934250454491502,1.323604394368641,0.9364720622170102,0.08970083603851861,0.21988295686573128,,,0.468121228110369,inf,,,0.15614775964485356
20,,0.0,0.0,1.522118566193491,1.106312249321379,0.8704992075347625,0.13625594520927548,0.2782242903156354,,,0.4629450596409901,inf,,,0.1665630951926378
