,eda+hr_XAp0,eda+hr_XAp1,eda+hr_XAp2,eda+hr_XCond1,eda+hr_XCond2,eda+hr_XDist,eda+hr_XFuzz1,eda+hr_XFuzz2,eda+hr_XK2_1,eda+hr_XK2_2,eda+hr_XPermEn,eda+hr_XSamp0,eda+hr_XSamp1,eda+hr_XSamp2,eda+hr_XSpec
0,,0.0,0.0,1.730611944407649,1.1321707813024695,0.959081479667617,0.014032856386997791,0.04224412343473107,,,0.45235697871908603,inf,,,0.15785196867310147
1,,0.0,0.0,1.4693623932431648,1.0364067462216382,0.8667482051873548,0.05833482342025947,0.13622010925044728,,,0.3480560589391537,inf,,,0.16415572562439246
2,,0.0,0.0,1.2007291986414106,0.9582483330906233,0.7687957898512501,0.036958321367084684,0.08671105685721398,,,0.44144624493110796,inf,,,0.1770761025888421
3,,0.0,0.0,1.6490427643394674,1.1605318721780438,0.9202679426324194,0.12646020058008672,0.24569336045579676,,,0.48319206230712763,inf,,,0.17619116088181294
4,,0.0,0.0,1.7441936745651827,1.1418498414654379,0.8932967524602019,0.025866901269495604,0.07119231391509082,,,0.44694259446804574,inf,,,0.16356658683663516
5,,0.0,0.0,1.566738448984642,0.969887475056923,0.8813996948116851,0.1415392084904707,0.28050931005366,,,0.4066654671944331,inf,,,0.17881887605526722
6,,0.0,0.0,1.7532409978654986,1.2595354258337585,0.9817079233761012,0.0565460907831761,0.13562253636962096,,,0.41861278947482794,inf,,,0.17126562887274915
7,,0.0,0.0,1.6359242127335374,1.5954642975323936,0.9266911420795165,0.05784313948651429,0.14214677526324004,,,0.4629450596409901,inf,,,0.170192987521474
8,,0.0,0.0,1.660455475977391,0.9452018728629259,0.9322157545305426,0.018859100197359167,0.05196054559820616,,,0.5287703885177266,inf,,,0.16672922570591683
9,,0.0,0.0,1.1559216260590188,0.8150198532612974,0.7192907569168372,0.06183277256210372,0.11836660682221065,,,0.49759852643134905,inf,,,0.16250738093014983
