,bvp+acc_XAp0,bvp+acc_XAp1,bvp+acc_XAp2,bvp+acc_XCond1,bvp+acc_XCond2,bvp+acc_XDist,bvp+acc_XFuzz1,bvp+acc_XFuzz2,bvp+acc_XK2_1,bvp+acc_XK2_2,bvp+acc_XPermEn,bvp+acc_XSamp0,bvp+acc_XSamp1,bvp+acc_XSamp2,bvp+acc_XSpec
0,2.103705794970484,0.9004601536287824,1.0383380290663062,0.10234807851457903,0.08549242367139973,0.7155322632973085,2.111449833566656,1.1011731305595323,1.113518710301083,1.231591552425498,0.6233814453054027,2.0887289811829204,1.006946409899123,1.1174527071300242,0.9056393371675248
1,1.8543361226711976,1.065531367382066,0.2765254288094443,0.48770652427309247,0.4766777175451071,0.6266493080846358,2.5910904704165363,1.658748176872722,1.2159949411778384,1.3923212033507988,0.675384900321601,1.8255230993808642,1.0938656075857933,0.8968191956471938,0.9452268649445523
2,2.4890045538551693,1.09578539637896,0.8729489731639508,0.4343187337070448,0.41825819759023797,0.638411698334827,2.625326247137618,2.35307536786459,1.6806898262553367,2.298717782307786,0.6652988471865258,2.466019474069518,1.548897954521261,1.5965897699562515,0.9188401045496098
3,2.471032491625894,1.0243480034006867,0.6808201808396261,0.08467349851939515,0.07066253465489097,0.6219299102848171,2.5315377609607035,1.194097395814007,1.2289398554721975,1.0022101533251255,0.6309483474627791,2.463536624051808,1.117186227102301,0.727640354605201,0.9253074850471854
4,2.3010535405006056,1.6591203259278346,-3.8760326344499654,0.06698765724152846,0.06165974107482262,0.3614150576414734,2.5358129222578847,3.4197824393754686,1.8545668322046072,6.543665620334972,0.6619902821573977,2.3028073399112845,1.6599243355089242,6.058538912772303,0.9530921770536802
5,2.7837840812055714,1.9732980918246263,-4.635422309744504,0.10060391803536387,0.09081477274382453,0.5172954750175555,2.5464757904579134,3.648405531528588,2.344608109088498,6.271821250395281,0.6468212168108125,2.7777576135270303,2.051945978064325,4.6319512086657335,0.9383433523382791
6,2.162452728535372,2.2989830583766415,-2.2293588835943945,0.12463234025682715,0.12197094595723042,0.43579691047059393,2.3181071673998463,2.83240552794099,2.926370768729275,2.9074604460896154,0.5947193981915972,2.159158376529763,2.6098387836161185,1.884977598060156,0.9381977408957949
7,1.188752512947011,0.7352780052206873,0.5265268035596637,0.25567367366256677,0.2534269024738905,0.217104915255681,1.9071731747613614,1.4704928429155466,1.0237507150158514,0.8572534410710981,0.6547956803312163,1.1263261272356253,0.8577244298238745,0.6502846062204293,0.9585399418895263
8,1.8876807546013128,1.067371254056,0.7073367492884799,0.3400167642690692,0.3171723328475582,0.5980748881724506,2.184386457431287,1.6554199450179867,1.5197142921050875,1.321756534945414,0.6468212168108125,1.839759945283238,1.265043423325115,1.1928821176317779,0.9515889348422208
9,2.400697333344876,1.875194333380493,0.5303766377480068,0.20641275499881248,0.1764074814271512,0.6579569216895643,2.5718225320042496,2.56566772271986,2.0960816484706024,1.0103503426754807,0.6125606311107803,2.3851216484633597,2.0184691641263623,0.9471901234940554,0.9347418825127924
10,1.7971482502108884,1.1827419211511492,0.7129127985493304,0.3279924047565381,0.30596682786144414,0.596071311717129,2.260777562738116,2.1091416339735805,1.5140514685384825,1.4658545316337337,0.6125606311107803,1.7588406224709454,1.284449241849932,1.2495056366250616,0.9348512981162326
11,1.7240205225458582,0.9346358804793826,0.7190588557858963,0.46003272564874104,0.44049895212752066,0.49343816264878065,2.0712626809428363,1.8802247442252011,1.4356877289032886,1.5536481284670127,0.6207552362147116,1.6774193907896522,1.2671973819589084,1.2101857585106544,0.9415719829858045
12,1.7025839967065846,1.0054224811682464,-0.07862496524945417,0.4940613371875165,0.47730070630830906,0.6669627103593821,2.089720679032435,1.7211267588499153,1.2662637232619334,1.1178028690018624,0.6509067234006624,1.623649531917119,1.1164074653201776,0.9351387297907175,0.9495138470213432
13,1.8893463253347849,1.0871979766053872,-0.5489997975240914,0.8967848959459289,0.8983456979712152,0.76217245707148,2.6325190950996578,2.136027890514558,1.641864030188371,1.499910794160803,0.6309483474627791,1.7647281301770246,1.3069257249384323,0.8969395018010835,0.9371624987718734
14,1.5815070627783374,0.33767503275394883,-0.5785788668812977,1.0322521094814392,1.0062968472383365,0.6405842131361215,2.1970369977562445,1.522716703438444,0.847609921707425,0.6386925754934814,0.6468212168108125,1.277898456918543,0.7231016584547303,0.4472532167666915,0.9435666437729217
15,1.0032443220181957,0.9438422996598437,0.46665040577152217,0.8238974143612808,0.8308330024219513,0.32852470277943147,2.8325641499479506,2.3076287479529065,0.9569410970316788,0.9685642065826582,0.6602640781246099,0.9558981864689344,0.6982465715719618,0.5487961262914322,0.9395421973009255
16,2.1421637859033855,1.4821497741442462,-2.2654771987846742,0.775274657276379,0.7602570837615348,0.7447216489706526,2.9511774802302435,2.9526151241351597,2.1808419987899272,4.045498767000773,0.6468212168108125,2.123323769496685,1.7468111432292082,3.1554034019126274,0.9310889602950742
17,2.3482504937527375,1.7720764814807222,-3.5393062967808833,0.7064193538815746,0.67757408171875,0.7340015644947738,2.630238047043354,3.045025244668425,3.4061356988143547,4.2803287322810375,0.6403206450210053,2.3214281807955257,2.779861481568861,2.7227563484919055,0.937024317146547
18,2.025231676074669,1.250908144237306,-0.6359426861379549,0.7992207317762092,0.77294827349791,0.7354947798065573,2.7873075909248057,2.650304887167747,1.7535468326183556,1.5550676366454064,0.6357360191111145,1.9456879515207917,1.5545933883652627,1.1160621467001623,0.9247462139894302
19,1.514336821877169,1.2610400554272492,-0.8167143424717773,0.9132853229018247,0.8968987769153386,0.5933195886788679,2.212398903537229,1.6702859278099478,0.9130338318022592,0.659382680882357,0.6333676938231112,1.2678596859747926,0.7674161243754093,0.4545763818308127,0.9220236700160723
20,1.9607590873530902,1.5529732297672825,-1.9363031722727988,1.22597694033414,1.208438774358966,0.8475459980283137,2.807025563177638,1.851813726845895,1.3091877928442142,0.8205124448204553,0.6425374456860184,1.8632554709331248,1.1078925969903275,0.5593989857665517,0.9478840545303197
21,1.7368516411664239,1.571156865659187,-0.45083724733795805,0.9707750236299758,0.9696166267212125,0.6469957497623762,2.480015547658544,2.1639696537321327,1.3335441984236485,1.1650958863445062,0.6509067234006624,1.5190387619164343,1.1304281150868785,0.7894323718428542,0.9416311873447026
22,1.9695615505561297,0.8132075758090149,0.9952352257851453,0.5345711276762135,0.5137182313712442,0.5369862306469699,1.8321693758008473,1.5793645307509485,1.7041376520674767,1.4686867305427809,0.648888643467878,1.9114443121740348,1.4239653289501175,1.3117406171048218,0.9392484441550469
23,2.564963552746073,2.022520129598776,-1.6624658855820078,1.3149690283337427,1.3124454160786443,0.8792435558017166,1.7573608574720225,1.5852553495869388,2.2632926482378393,2.0549204713391607,0.6380535849069913,2.5541852763847688,1.9916683324469031,1.8312734190882947,0.9060420028353033
24,1.6734092633226396,1.377088386701732,1.3393577307662459,0.26624769637231455,0.2613227787952094,0.2833109122697342,1.9329391466329748,2.507382622368956,1.5740935000047962,2.6638650130669155,0.6403206450210053,1.6714315264484423,1.3866490758738317,1.6549222884690329,0.9453310204238428
25,1.5344952804417977,0.876837395208024,0.669545797860442,0.38368854097900307,0.35201154771551746,0.5893257791136753,2.1410012322201335,1.807910251262586,1.2263123156386522,1.1548191727369626,0.6153451465759925,1.516403046466911,1.0082151035573172,0.9015552177081042,0.9455455200440908
26,1.9511410771933122,1.710224893625598,0.4738560142268704,0.3831626104299064,0.35965813849253386,0.6736846033411557,2.949867344985875,3.1430913941451593,2.0600169808247015,1.9950211100696364,0.663668482632973,1.9275028302614312,1.8927516130283555,1.6738075003843451,0.9305700984148122
27,2.6570843860166753,-1.8842385507144073,-0.7537280719247332,0.5346561214053016,0.5027752501229968,0.6116212355486942,3.309677776075719,5.109517241743992,3.6331743903426688,,0.6584896970785714,2.6086574572241754,3.475897512949819,5.3230099791384085,0.9158876437312888
28,2.18383843392327,1.6911617731837563,-1.7775490658708106,0.32993256339755095,0.31389778548978786,0.7135899292277367,2.8476072826200745,3.0029223973978083,2.0380336843090614,3.308999835733177,0.648888643467878,2.1759524420606797,1.8551043809255026,2.5724870815929632,0.9424753333058091
29,2.140110342856124,2.31901615180755,-1.801757385186321,0.43441830148891225,0.4246701895804438,0.518889019585454,2.5766042490778256,4.112462750460352,2.7131339455238095,3.6141258170983566,0.6207552362147116,2.1224882312222024,2.4871363051152695,1.8634664798442386,0.9440714077178561
30,2.082567238866518,2.6161981459330677,-4.641412094666981,0.28870143119593866,0.2708851866484399,0.44102497873431884,2.3811846959514504,4.393698617419114,3.0110333777417373,6.349407486925327,0.6509067234006624,2.0337461083437445,2.8113747472749377,5.4638318050256105,0.9306461014037986
31,1.7686422049629587,1.514181842284203,-0.31637522476552604,0.33250280605366617,0.3218094663512587,0.4286120589432945,2.3391260697447214,3.3148991248772166,2.0253987334550723,2.206957832835713,0.6547956803312163,1.732484777765583,1.7755556995146216,1.617257725136191,0.9337766118710596
32,2.6291518367168845,1.2807196651502397,-3.9011076624114014,0.27753018206679886,0.2542012949882937,0.6784679747829699,2.898777039925874,3.8092854361537505,3.4854480944499135,,0.6380535849069913,2.6121341442723836,3.3793304028355986,inf,0.8935332647542256
33,1.8350063711810427,1.8764950797832354,0.9326797610003683,0.24704321148901337,0.24169422801968274,0.5687173050424326,2.6173150673461607,3.028532273539146,2.1680191859135185,1.1721053456390265,0.6357360191111145,1.8176928512545596,1.939227546620946,1.3370965051598012,0.9586396255522279
34,1.9238481889677064,1.1227078275110656,-0.23767404293116767,0.9018162220286664,0.8744256171808465,0.7188589394157966,2.7026653333650805,2.2942633265793115,1.7659117505893056,1.0066376476676993,0.6547956803312163,1.8315403392398995,1.5871423567632754,0.7802819153490284,0.9509472468773004
35,1.909769924476991,1.1900320722742432,-1.5522262111647769,1.1685489678131393,1.1528800013334124,0.7857615751781216,2.742450557952262,2.0698675169200174,1.5925151427340323,1.142257247503448,0.6333676938231112,1.7318566764950118,1.3687424074488161,0.8810122082910332,0.9398089392295231
36,1.9258159698552901,0.8108878929852368,-1.1902172075162616,1.1047685164614849,1.0909335261106918,0.6691834102868078,2.270935475013231,2.0980436688322746,1.3338235706369235,1.0939208199586266,0.6509067234006624,1.6585698016515529,1.1334056343884182,0.8327822504327362,0.9469658579373832
37,1.891654287986413,0.9762230555769327,-0.8203461071985996,0.692445427567976,0.6770368325576516,0.6333890152348987,2.357800571368454,2.1047442381019765,1.6450660910235282,1.6626208521420534,0.62595550513784,1.6583947571606312,1.3518872974080909,1.0346376243258555,0.9427636863537157
38,1.942288634714124,0.7755967477599268,0.08062216084986584,0.4544139794315074,0.4350003083344476,0.5782749163301326,2.1355409696125656,1.7143267473325352,1.8029205780933397,2.3977499711577277,0.6309483474627791,1.7339309096155826,1.4841119289487263,1.5896516115352566,0.9473653442567319
39,1.7258988457940252,1.2617471449856852,0.6725172399295718,0.5419740002501612,0.5313445256649418,0.7076619231082442,2.4850434115668323,2.5892909772188197,1.494060386118356,1.9785077626991194,0.6207552362147116,1.709012728441815,1.2597530968823616,1.4596538489194153,0.9287635608773328
40,1.9726844939121861,1.9312776972497756,0.665351991028512,0.758934983906474,0.7484977027442355,0.5698969744451089,2.828943589849348,2.615393906870385,2.2848218355376697,1.7535060814559171,0.6652988471865258,1.9622315096648604,2.0477719041234894,1.8103128771238028,0.9319459793383148
41,2.3752704080542735,2.1571568080127594,0.09407152129641627,0.47827120162071235,0.4466616623051102,0.7344378730303797,2.5850636059455905,3.272033404313007,2.4340707954141005,1.1251101843071414,0.6509067234006624,2.3669458521544358,2.1449363994100987,1.4067449715911813,0.9393782266338514
42,2.193975704863214,2.545348113215497,-4.588707708308633,0.5484196023372961,0.5250047346744676,0.6457867960179663,2.8836223276696957,3.339595688662223,2.9967627807587927,5.117263805632695,0.648888643467878,2.181548097951212,2.641225458975474,4.387566815049497,0.9482457570879991
43,1.977418679966601,1.583969177356261,0.25046545906977435,0.7908281019877559,0.7526449724505427,0.6734286906060579,3.2056690703357704,3.016546641784868,1.7725009063310209,1.9155813568913043,0.6602640781246099,1.9631015219790016,1.6455301172921837,1.5963977928532944,0.9319723593436281
44,2.237001746502183,2.0814978377861673,-1.3934817875255092,0.6792014326485448,0.6663800968610887,0.580340052485336,3.3506743098837943,3.912130139969659,2.6777727820365316,3.236492958748343,0.6468212168108125,2.221824694204452,2.3711973578479917,1.784104975867523,0.9322900424360732
45,1.894413069472815,1.598182009298531,0.49897204965206754,0.6007576762426947,0.5814395567391278,0.4993591821218491,2.7976078845761947,3.256590204485269,1.7837015044905093,2.485199511508407,0.6207552362147116,1.8782618848514065,1.6541837834207027,1.69510262738772,0.9448863135969895
46,1.3288716029790502,1.0277070016119176,0.17173493778162285,0.86861586244674,0.8654202949719484,0.5834789771775983,2.756341410546356,2.4896146824430905,0.9811840672746169,0.813031385197046,0.62595550513784,1.2576080201585675,0.7950834064453534,0.5889470089790375,0.9316119745675896
47,1.3799167200458324,0.7938546126259789,-0.1580824176036275,0.7984495417717895,0.7764294946774549,0.6396936128296425,2.7203285753926543,2.144699912033909,0.8383514939306448,0.6909892927263894,0.6380535849069913,1.2146967676889115,0.7271881601167811,0.6307606362903143,0.9328778826308944
48,1.1981324990595201,0.783065986151745,0.7579674251783828,0.26498731791926383,0.2578986381549406,0.23290157411770238,3.044704624021244,3.120522348336712,1.1200317281123957,1.6800964731833117,0.6547956803312163,1.1698934906730734,0.809803274134572,0.809382741606647,0.9450678027898219
49,1.50582249903158,0.9385227741765887,0.6596154609107674,0.7502621604656163,0.7483241047161711,0.6708792363651859,3.387557668624307,2.987240477804049,1.1144655957650083,0.9543620385003857,0.6425374456860184,1.4897800920754496,0.9559058445592694,0.7745797425225361,0.9501124149706326
50,1.9009627760384915,0.9481871188916644,-0.6552363835018289,1.3161531702909055,1.300742892245317,0.6258209323413367,2.8034833410797786,2.45828826842579,1.3228314731088708,1.217347342017932,0.6468212168108125,1.6861989735675624,1.1828027585924097,1.0134624710266293,0.9611196741020988
