,acc+eda_XAp0,acc+eda_XAp1,acc+eda_XAp2,acc+eda_XCond1,acc+eda_XCond2,acc+eda_XDist,acc+eda_XFuzz1,acc+eda_XFuzz2,acc+eda_XK2_1,acc+eda_XK2_2,acc+eda_XPermEn,acc+eda_XSamp0,acc+eda_XSamp1,acc+eda_XSamp2,acc+eda_XSpec
0,0.8286779810134584,0.20360186052720364,0.15661421728032998,1.4827580563005807,1.41175717667235,0.7612091395180486,0.9700273517851442,0.43433198534266715,1.275182303500392,1.5084362242970752,0.581717464821069,0.8281781096258822,0.2093704379664939,0.16202653350186788,0.230338105465231
1,1.378945098385974,0.7732076762976381,0.747199411737749,1.4247659786535893,1.4089948042659322,0.5157411526125285,0.5808751252561787,0.30507243269236306,1.3381214488749347,1.1872558523119008,0.6125606311107803,1.369939937847043,0.7497681970613481,0.6987151236751896,0.28654499629935865
2,1.6300214192914377,0.617122050232294,0.45887855822889145,1.0590049704688969,0.9798160600653126,0.8017509174925433,0.8504352802115314,0.4827245423414799,0.9509618986903771,0.8755553904763959,0.6357360191111145,1.6164625273710649,0.6004546833108906,0.44759468840577116,0.24357341443219577
3,1.727180099633218,0.729603669263563,0.5438161268235384,1.2269257125415045,1.0774662999787996,0.7376971842229971,0.6375463213667419,0.3741976876507408,1.0853586052309234,0.8280364607436664,0.5641709578113449,1.6680090884586378,0.6400353239828254,0.43339023268033067,0.27709086704460323
4,2.6519702731278194,1.609787520562394,-1.045256065237525,1.515317084339961,1.4492802926551687,0.42351372242825597,0.3935186048198196,0.24873895582601452,1.7498336930121683,2.6161551812684145,0.6097226960127671,2.6461714640563447,1.5330050336824534,1.679312366678384,0.33469269969054216
5,1.926594988265578,1.3853050935033968,1.2492362187848918,1.336219094606609,1.2773471906695002,0.6649921569699806,0.7681604329162544,0.4394846817115723,1.4801607146500013,1.4977138666715724,0.6309483474627791,1.924072556668764,1.3198362164752058,1.2282857301533219,0.2651498581938705
6,1.4576843209367045,0.9053191897492698,0.924996032241665,1.7130793056145501,1.7043106543526676,0.8487549642502633,1.4080082567053238,0.9778574293194253,1.1127148303513636,1.1811315562062683,0.6284777104787076,1.4573369508924592,0.905824153988392,0.9318760809529136,0.23764971489909167
7,1.7647242147754074,0.7690291838382355,0.5945405665222552,1.614726663642413,1.506242157471834,0.8379112634823704,1.385252930379259,1.038874372854148,0.9445272208346092,0.7771711742379513,0.6233814453054027,1.7633663947268372,0.7712908803257197,0.5878987788099667,0.24642632293238728
8,2.239112920438157,1.6289941735771993,-0.1847058635602754,1.6612060823765977,1.5754513699209673,0.7135611564279566,1.6273428322605372,1.3863790414010426,1.8804306708986067,2.2837867137179013,0.5978297680564633,2.167374555367334,1.5600147535084778,1.508475043025675,0.24475315475407752
9,4.574382872609999,-3.5430999290623957,-0.8788035144606035,1.6679397427801375,1.6406540728791605,0.879578591755267,1.682020742768222,1.9440222436100492,2.899325701056832,,0.6425374456860184,4.296868826333575,2.610886452648562,inf,0.19870211062205
10,3.6430239596782275,-2.548132987606076,-0.6407166455117161,1.5821928583214602,1.5586942348130433,0.9075471270881057,1.6431865553324976,1.3498003783148211,3.0249280722020484,2.5441644438092337,0.6447042257417027,3.427199184201156,2.827074170613467,1.895195056476297,0.2167850134972172
11,3.3193029894932153,-1.5264042504317374,-1.2692313507415063,1.5076438876810414,1.4529231835612901,0.9643034203511675,1.6457391324712176,1.13992026046068,2.5351025507877343,2.836269345231017,0.6447042257417027,3.132443319095893,2.3089748910928165,2.469639177657212,0.2201396460523979
12,3.784706390956427,-3.5415991074654216,-0.16663622998086597,1.3407270942750718,1.3251090660108802,0.894133915772397,1.6077519504856663,1.4740485127172664,4.215125060870873,3.4590357290291625,0.6153451465759925,3.720026183110773,3.9739666994973213,2.327277705584417,0.21983057764708047
13,2.925086905106833,1.177622555218758,-3.9688851166828467,1.2991805961559244,1.2850642555929244,0.7813539396119428,1.9843413322116215,1.971979214799239,2.866483204349026,4.241795068278795,0.6357360191111145,2.8996143392630973,2.6500174555658456,3.912023005428146,0.21260224281968812
14,3.180720124648968,0.9235421223820803,-4.066026720275978,1.2949344536252156,1.2660645029318103,0.9270125285578417,2.0878468412170346,2.1541219859099137,3.025115148441506,,0.6403206450210053,3.118276626312085,2.829702808856158,4.7664383335842135,0.21592542710056825
