,acc+eda_XAp0,acc+eda_XAp1,acc+eda_XAp2,acc+eda_XCond1,acc+eda_XCond2,acc+eda_XDist,acc+eda_XFuzz1,acc+eda_XFuzz2,acc+eda_XK2_1,acc+eda_XK2_2,acc+eda_XPermEn,acc+eda_XSamp0,acc+eda_XSamp1,acc+eda_XSamp2,acc+eda_XSpec
0,0.46017155487623806,0.1736855558092022,0.14787861243688882,1.204169733252056,1.2149071735665329,0.12277913926841456,0.06975934253156144,0.06308438292526106,0.4535396487987719,0.5201374846550469,0.6333676938231112,0.45988609565005295,0.18035242925449024,0.1545231101502019,0.3419151831702049
1,3.0608170522217573,-0.4743224559831982,-2.4810920049741543,1.3920985819562812,1.3039137132042706,0.5291278190949826,0.029041008875492415,0.04046597458113979,3.327180967740201,,0.6125606311107803,3.0564263422262474,2.926188589604752,3.122364924487357,0.2121234589158904
2,2.777253949276796,1.5077020883951722,-2.447675538041985,1.7219175133610587,1.6762742310411995,0.4606183136965974,0.02262139735512688,0.033213736333685455,1.8518219714578517,5.162646811480513,0.6713451011121618,2.7702802776383444,1.5071861615484803,1.759460481997915,0.19692554563205655
3,0.24861040469885268,0.09738370167136137,0.07231963400949581,1.148787526209933,1.147219761066424,0.15800055939437763,0.07720212386654997,0.04942393026585368,0.3005738593392451,0.36063512828271693,0.6447042257417027,0.24853258690635055,0.10397644333858296,0.0788894598897354,0.3269706330709923
4,0.585788662239446,0.0647989039017034,0.05607333358551869,0.9152589859564231,0.9015359083701151,0.5958752853233017,0.5156204409087137,0.19096734130434456,0.07765887485483253,0.06918344243689648,0.6233814453054027,0.585788662239446,0.07147670643273264,0.06277350735608268,0.24580136084686657
5,1.070842118499882,0.21294998913014873,0.13912274584811457,1.3103549362090063,1.29164158711545,0.7067850503692543,0.957829298670127,0.43516817264592234,0.22288931845777024,0.15487391832961211,0.6403206450210053,1.0708350076686632,0.2196240590184728,0.14581950452470296,0.22523080812040394
6,0.5494726256584629,0.14468235512660443,0.11000854298357976,1.375099083801639,1.3290211601860409,0.5963363533584312,0.48751142442896156,0.23479680800853708,0.15369330176048113,0.111128055540638,0.6602640781246099,0.5494702066179146,0.15135078691838427,0.11670593320934271,0.2820868620197929
7,0.19474922598279265,0.04425314407150252,0.036859537127878345,0.8072179296610285,0.8123806939988818,0.2867111301597593,0.16572626559224332,0.0719793886370676,0.05782291928314524,0.06030754256764965,0.6509067234006624,0.19474507679301176,0.050928150169288755,0.04355077439182568,0.3553127805534261
8,0.1544876264290267,0.06906365825401581,0.06136586788106749,0.24951709126596466,0.249485045571363,0.18688028732446846,0.08692824429852174,0.04906095426801951,0.24420138937724842,0.3285229682816867,0.6468212168108125,0.15448592119955337,0.0757381938025795,0.06806213164142148,0.3176985707633582
9,0.22742318963305336,0.09037770243533821,0.05495984893407857,1.2202032164625503,1.2225885396172156,0.23634346067428916,0.12232135445537767,0.07402063928792289,0.19618981626151302,0.2628881395279384,0.6068309995095971,0.22740260823459324,0.09706640066836116,0.06165109294143391,0.32795288067842376
