,acc+temp_XAp0,acc+temp_XAp1,acc+temp_XAp2,acc+temp_XCond1,acc+temp_XCond2,acc+temp_XDist,acc+temp_XFuzz1,acc+temp_XFuzz2,acc+temp_XK2_1,acc+temp_XK2_2,acc+temp_XPermEn,acc+temp_XSamp0,acc+temp_XSamp1,acc+temp_XSamp2,acc+temp_XSpec
0,,0.0,0.0,1.2504465594915732,1.2018966506466466,0.45285489779308574,0.3652662515077257,0.2622222901085821,,,0.5113665138247345,inf,,,0.24812496162078215
1,,0.0,0.0,1.7375662629858835,1.5950771015091623,0.5355125068177076,0.22106487932275762,0.25010999328552913,,,0.44144624493110796,inf,,,0.25620529087347355
2,,0.0,0.0,1.6475429294058601,1.563040768993442,0.6112322998361083,0.3871169551425324,0.3234141468857155,,,0.47824363442641393,inf,,,0.2456768343686135
3,,0.0,0.0,1.4312110674826446,1.3128626919715907,0.5890959542445708,0.4180337737303191,0.29574232339686446,,,0.47824363442641393,inf,,,0.24930522654059306
4,,0.0,0.0,1.6246013130296981,1.5953630405267147,0.36580516597170604,0.20987137846535733,0.19097342364938746,,,0.4928685327679205,inf,,,0.2697950766640818
5,,0.0,0.0,1.5233142515642677,1.4932583004453828,0.5309378704312979,0.24798915867754898,0.21815995482754758,,,0.44144624493110796,inf,,,0.23810115267252754
6,,0.0,0.0,1.6299508843092654,1.596900443383582,0.6303414968838076,0.5217304760848905,0.40005946944292237,,,0.5022576003740722,inf,,,0.2348032112860306
7,,0.0,0.0,1.5476079147441733,1.5171707819712652,0.5790933063534354,0.8274895036437528,0.5283428156706581,,,0.5022576003740722,inf,,,0.22520391418330601
8,,0.0,0.0,1.5427568227546613,1.5444373226987604,0.6264966434429486,0.9943930912105391,0.6952657037169625,,,0.38804190201132227,inf,,,0.2248359533975352
9,,0.0,0.0,1.4495104224975088,1.4484220052015477,0.7574497975165382,0.8800104788101293,0.6658033398580548,,,0.4880666971167561,inf,,,0.22328700162750004
10,,0.0,0.0,1.4750472448139396,1.4032854605450815,0.6942584795267894,1.134600370839719,0.8815654703294178,,,0.4880666971167561,inf,,,0.22397353193088124
11,,0.0,0.0,1.3726507576998908,1.3457108497737562,0.6670279115689682,1.259661571049797,1.2366684957967047,,,0.4880666971167561,inf,,,0.2273707657731761
12,,0.0,0.0,1.602626788375747,1.5693982546910947,0.8664928456765846,1.2510337436688794,1.2361763143059723,,,0.4928685327679205,inf,,,0.2169166887703964
13,,0.0,0.0,1.6296485135061458,1.5401787148766009,0.7889207310939543,0.8943947763008671,0.8374507722033588,,,0.45235697871908603,inf,,,0.20821217245256365
14,,0.0,0.0,1.6536350803400393,1.5771616837799138,0.6642709309180034,1.0216198113800015,0.8568410613748569,,,0.45235697871908603,inf,,,0.21887909450685983
15,,0.0,0.0,1.6314125343850647,1.5983828783953127,0.7775576559556637,1.514899339764597,1.605010228446556,,,0.47824363442641393,inf,,,0.1991862596323756
16,,0.0,0.0,1.7400137158283893,1.7164363336938595,0.8756846584009943,1.7614136360201118,1.5532518922424157,,,0.49759852643134905,inf,,,0.1916656967633372
17,,0.0,0.0,1.7303926455074357,1.652961086066126,0.8482774510881889,1.7367790140375885,1.5772660234844595,,,0.5287703885177266,inf,,,0.19725054301178824
18,,0.0,0.0,1.7144589590830082,1.6737718531473151,0.8414171690773947,1.615086449732057,1.486069853018727,,,0.5113665138247345,inf,,,0.19452766765964744
19,,0.0,0.0,1.6367002574507135,1.6102259669213985,0.9213171804713398,1.4368587171475935,1.214352343970773,,,0.5022576003740722,inf,,,0.1994404114636906
20,,0.0,0.0,1.7380471154587915,1.6454515350679515,0.6260528368792267,0.9107409298200169,0.5479082579756364,,,0.5490601803369085,inf,,,0.22260710004256895
21,,0.0,0.0,1.642722004435926,1.4544620115190936,0.38316125497039355,0.38448939030883894,0.23564508102680387,,,0.4576907132971797,inf,,,0.25776062814330436
22,,0.0,0.0,1.6643036421858028,1.5681821278534183,0.3873041791882451,0.37613733247792897,0.24889863889699487,,,0.5158180382284114,inf,,,0.25736600584411207
23,,0.0,0.0,1.5902021546912002,1.4897451262197934,0.4035503295432935,0.36034172430234995,0.26915605545314975,,,0.4576907132971797,inf,,,0.2605518373455313
24,,0.0,0.0,1.761411894872889,1.5515444741483577,0.6143740473587531,0.41033931528876444,0.29244984406289265,,,0.5287703885177266,inf,,,0.2432899659416456
25,,0.0,0.0,1.5989805042587344,1.4906589970451802,0.8493427410178551,1.1881289564590358,0.7265258769884599,,,0.48319206230712763,inf,,,0.19362534223904185
26,,0.0,0.0,1.70128002937492,1.6325242871500412,0.8173768135913404,1.4696407424696651,0.644936616091639,,,0.5068466436745385,inf,,,0.2206542130726444
27,5.7037824746562,-5.7037824746562,0.0,1.513730228932686,1.4124551192617412,0.8549680175588811,1.4335414004205296,0.5882480435697179,,,0.49759852643134905,5.703782474656201,inf,,0.19767981042869776
28,5.7037824746562,-5.7037824746562,0.0,1.6042115975740656,1.2621299526104806,0.8326447347375102,1.4135440221193016,1.1076199871638515,,,0.4880666971167561,5.703782474656201,inf,,0.20490301748403986
29,,0.0,0.0,1.7311920803455465,1.6972648097475875,0.591773195644313,0.902233550540171,0.6882372122534195,,,0.4880666971167561,inf,,,0.2359194015774939
30,,0.0,0.0,1.6124828413256147,1.4232841490896289,0.4305762606374921,0.3033921905833233,0.13591104579165975,,,0.47824363442641393,inf,,,0.2753033809467312
31,,0.0,0.0,1.3475718674975745,1.3414448266858143,0.8111137782136487,0.10148114680371657,0.10569072112372979,,,0.4732203808476458,inf,,,0.291220506673474
32,,0.0,0.0,1.7519086359331268,1.6696887055252145,0.6407055636971709,0.6034411844781877,0.35105743713235826,,,0.468121228110369,inf,,,0.21677646529073538
33,,0.0,0.0,1.6420430861383724,1.5640729767450339,0.79024838219342,0.9867946875392606,0.7355560780814054,,,0.5202020156036558,inf,,,0.21043994239971475
34,,0.0,0.0,1.6377636378318459,1.562047580773084,0.7480854380382642,0.9004483007213511,0.6686587277332267,,,0.4066654671944331,inf,,,0.22239450977930522
35,,0.0,0.0,1.5949789805013155,1.5216940524248237,0.7864238127878487,0.9293693100049394,0.5917146023654176,,,0.49759852643134905,inf,,,0.21893286817380428
36,,0.0,0.0,1.6988218593716542,1.5735699595647281,0.6810571280511363,0.6988282575622451,0.5680622928431708,,,0.5022576003740722,inf,,,0.23471991898684855
37,,0.0,0.0,1.5296544404503585,1.4902883103128777,0.7491459395268392,0.6055248649784997,0.49101649557228877,,,0.4880666971167561,inf,,,0.21983226153161445
38,,0.0,0.0,1.6640106963434418,1.633032210004565,0.7269911584965041,0.7593739650325628,0.5313945519414663,,,0.47824363442641393,inf,,,0.23578605679436623
39,,0.0,0.0,1.6119849323533053,1.5155743357996458,0.5889128475058713,0.8196074825938096,0.5428500694826003,,,0.38804190201132227,inf,,,0.23632403401150565
40,,0.0,0.0,1.5182757139172183,1.4650867708736595,0.701643134023141,1.0008263105433302,0.5537281009117031,,,0.4576907132971797,inf,,,0.2117721432875403
41,,0.0,0.0,1.734400131327402,1.708744489237114,0.7757096357791986,1.3462350979903057,0.9003745822102367,,,0.44144624493110796,inf,,,0.21955567039319507
42,,0.0,0.0,1.7236005000745984,1.7339874233028374,0.7817089375560275,1.0893971632384352,0.681270364837478,,,0.5113665138247345,inf,,,0.2176815995570394
43,,0.0,0.0,1.7381862039969531,1.66447182097432,0.8045716265492492,1.0351667382434477,0.5576169120101655,,,0.5451288209179292,inf,,,0.21269232483916153
44,,0.0,0.0,1.6571616266710674,1.551913425943283,0.8219354341738765,1.0648481749189578,0.7171228381569821,,,0.43586655696697996,inf,,,0.21950839017374485
45,,0.0,0.0,1.4839327351096478,1.4353702124106194,0.8861647703063398,1.294550404644735,0.9686620013788159,,,0.41268473150466,inf,,,0.2068938254110065
46,,0.0,0.0,1.6472356315426633,1.552341029995539,0.8673053592594879,1.5494013712635795,1.3219444484982539,,,0.5113665138247345,inf,,,0.205156362649702
47,,0.0,0.0,1.6457153263398931,1.290736446119336,0.6611584295360319,0.5671839073355909,0.11999874833182722,,,0.4629450596409901,inf,,,0.22483578896333115
48,,0.0,0.0,1.4862482651165645,1.2399440058911302,0.4626076315184372,0.30073467442105695,0.08097962955888377,,,0.5158180382284114,inf,,,0.26201943033834274
49,,0.0,0.0,1.7085209018227898,1.5303266004696572,0.8038408753786542,0.8761844202990271,0.35844392456246477,,,0.44694259446804574,inf,,,0.2170410706346598
50,,0.0,0.0,1.625005357052816,1.5829257986064866,0.8253043370930003,1.4580617239032785,1.0680953564513291,,,0.524519217297268,inf,,,0.1993350485822981
51,,0.0,0.0,1.7385356245406292,1.53390354393557,0.7698130168986689,1.1566305208996241,0.9445703391001243,,,0.5329562494928909,inf,,,0.20541189083781397
52,,0.0,0.0,1.6166665738753516,1.442594209479179,0.7573653638173551,0.6626672025351302,0.5986081324171169,,,0.4629450596409901,inf,,,0.19966644191594132
53,,0.0,0.0,1.7753982802374817,1.6731850902289236,0.7257182830510165,0.34556058754413643,0.2825677663792474,,,0.44694259446804574,inf,,,0.22330125857218003
54,,0.0,0.0,1.783294659393522,1.6890994480226138,0.4885932906094493,0.2095575324172468,0.15256088454217936,,,0.5567373465730988,inf,,,0.28150297443726247
55,,0.0,0.0,1.7265453622252998,1.5489154709988284,0.6069308160746973,0.4729393698780622,0.31926222386413633,,,0.5022576003740722,inf,,,0.2398585982914654
56,,0.0,0.0,1.6821604809589257,1.5361870380058318,0.8253459383006292,1.0404625180449376,0.9543103481611064,,,0.468121228110369,inf,,,0.21158232492149529
57,,0.0,0.0,1.6226613805763965,1.6056663591939624,0.8272402584578772,1.0101552394673528,0.7463288070484779,,,0.49759852643134905,inf,,,0.2099965566878478
58,,0.0,0.0,1.4732705732618898,1.4154969470946102,0.5809438462643158,0.4465716584073538,0.25266742098743716,,,0.5451288209179292,inf,,,0.23256152111128633
59,,0.0,0.0,1.7707652337638644,1.7632693513034856,0.2531844493271809,0.07611293048317834,0.08013301957458137,,,0.48319206230712763,inf,,,0.3089591465246077
60,,0.0,0.0,1.6548300494417938,1.6081947454878125,0.6364351410818074,0.02975382888032295,0.04902433190276241,,,0.45235697871908603,inf,,,0.2024419052502891
61,,0.0,0.0,1.7180132105087376,1.682463468457884,0.2676391517476778,0.09286152953076265,0.10796127057038084,,,0.41861278947482794,inf,,,0.3149099157668586
62,,0.0,0.0,1.4923169333009831,1.4774103682788529,0.38515548656782816,0.15164199389512753,0.2059200654613425,,,0.44694259446804574,inf,,,0.2932025545381654
63,,0.0,0.0,1.3795895478601523,1.0846264792457114,0.4425295258420592,0.3275541922746891,0.2306176037263339,,,0.581717464821069,inf,,,0.2630635635573322
64,,0.0,0.0,1.38924886178599,1.2915011668770042,0.5133997922076857,0.4816412728759552,0.2971842492408281,,,0.47824363442641393,inf,,,0.2398461438243793
65,,0.0,0.0,1.7567356321523737,1.6630277265361306,0.407828404312679,0.2354109116508574,0.15337000964043668,,,0.47824363442641393,inf,,,0.27686493109357413
66,,0.0,0.0,1.63839742186925,1.6100354112683484,0.6023549842059299,0.04972980858803691,0.06634888090433899,,,0.5113665138247345,inf,,,0.21812366810833175
67,,0.0,0.0,1.2590412473570252,1.2602185138493383,0.5141055378403793,0.034465554005790516,0.052114890642583435,,,0.5287703885177266,inf,,,0.21808684214938845
