,hr+bvp_XAp0,hr+bvp_XAp1,hr+bvp_XAp2,hr+bvp_XCond1,hr+bvp_XCond2,hr+bvp_XDist,hr+bvp_XFuzz1,hr+bvp_XFuzz2,hr+bvp_XK2_1,hr+bvp_XK2_2,hr+bvp_XPermEn,hr+bvp_XSamp0,hr+bvp_XSamp1,hr+bvp_XSamp2,hr+bvp_XSpec
0,0.7911275889201491,-0.0026370919630671636,0.0,1.380786351504725,1.3653046942651246,0.8139376773317535,3.8756162004936394,2.1637114309530023,,,0.6447042257417027,6.49491006357635,inf,,0.6617344211600641
1,1.0564417144512344,-0.007042944763008229,0.0,1.2279759365726448,1.2144740756017316,0.7692229278531355,3.6718379201997218,3.0700764721808502,,,0.6668815377411301,6.032286541628237,inf,,0.8848826095581434
2,3.044722477734093,-0.02029814985156062,0.0,1.255281960822084,1.2398457001252758,0.7734531949892959,3.8273295928517808,13.42132414096815,,,0.6468212168108125,8.040269119325927,inf,,0.7529700624604712
3,,0.0,0.0,1.2881892493772633,1.2608274341055155,0.7676211110774231,3.410313287375431,2.1524498130325127,,,0.6713451011121618,inf,,,0.8210822729795587
4,,0.0,0.0,1.0475244221619793,1.0176660063055858,0.7513621135922329,4.671396427483297,20.503601592655393,,,0.663668482632973,inf,,,0.6483085423185583
5,2.336486644669727,-0.007788288815565757,0.0,1.1095154757779495,1.0743850698868749,0.7437570904597615,3.6644009467934913,2.623321623435165,,,0.648888643467878,8.040269119325927,inf,,0.9024333373804025
6,1.6607312068216509,-0.005535770689405503,0.0,1.095555337343582,1.0732281833285588,0.786613711514076,3.385040499121501,2.3552338891585594,,,0.6528756675646988,7.3645136814778525,inf,,0.78835243571207
7,5.0106352940962555,-0.016702117646987518,0.0,1.285238619173736,1.2895288148540818,0.7508867515428408,3.9426805601290664,9.83883875572468,,,0.6125606311107803,10.714417768752456,inf,,0.8328000882271688
8,2.616889422705233,-0.017445929484701552,0.0,1.070718441382539,1.0279178061840852,0.8039486948222766,3.4102019536714985,2.057464172846933,,,0.6403206450210053,7.623375315394141,inf,,0.8682828941611713
9,,0.0,0.0,1.2439892122905298,1.2510539823233835,0.7738201772173617,3.722472657236399,2.5322601739439965,,,0.6380535849069913,inf,,,0.8546965292178571
10,,0.0,0.0,1.1051168907798514,1.0536303868575312,0.7003616928037015,3.2773020695192354,6.634201641983895,,,0.6547956803312163,inf,,,0.6129847356071154
11,1.5588887292310538,-0.015588887292310538,0.0,1.1773043482143286,1.151535722614635,0.7467882241603654,4.334533177739797,5.452593669779292,,,0.6333676938231112,6.1092475827643655,inf,,0.6898677913193181
12,1.9488409440787442,-0.01299227296052496,0.0,1.3438843059388303,1.315250242859445,0.8002630008615432,4.075307419331434,3.325468788233305,,,0.6584896970785714,6.753604599154879,inf,,0.7494093249626181
13,,0.0,0.0,0.9475815537803398,0.9264997921115126,0.6645700283561156,3.4703572564723935,4.882042138798447,,,0.6699045166045591,inf,,,0.6927801197731572
14,3.2188758248682006,-0.010729586082894002,0.0,1.0043791091175718,0.9806151292214963,0.8073434907205164,4.0278775990733315,12.073557539544694,,,0.6425374456860184,8.922658299524402,inf,,0.7205643410812135
15,,0.0,0.0,1.239025316154075,1.2014963267203667,0.8499306646463649,3.222440838269461,3.2895872788056835,,,0.6547956803312163,inf,,,0.8515263363309976
16,,0.0,0.0,1.3472490662929044,1.3066315993010182,0.7754508771752265,3.416270513250212,1.2730154599959573,,,0.6357360191111145,inf,,,0.8046943423623912
17,,0.0,0.0,1.2531933338248347,1.2148005132551343,0.7946736762533355,3.890414868846125,2.222804467907618,,,0.6727386042041725,inf,,,0.7677316233033767
18,1.8536348729461425,-0.006178782909820475,0.0,1.1478775170876032,1.1333797631005686,0.7450599062950696,3.5448137167815217,2.652847386636387,,,0.6468212168108125,7.557417347602343,inf,,0.7926938141985802
19,1.8511512372230383,-0.012341008248153588,0.0,1.2155711901417536,1.1773503515415142,0.7743070004116552,4.694807303967165,2.775735489014017,,,0.6468212168108125,6.763174050171029,inf,,0.7303776568922394
