,hr+bvp_XAp0,hr+bvp_XAp1,hr+bvp_XAp2,hr+bvp_XCond1,hr+bvp_XCond2,hr+bvp_XDist,hr+bvp_XFuzz1,hr+bvp_XFuzz2,hr+bvp_XK2_1,hr+bvp_XK2_2,hr+bvp_XPermEn,hr+bvp_XSamp0,hr+bvp_XSamp1,hr+bvp_XSamp2,hr+bvp_XSpec
0,1.8325814637483102,-0.006108604879161034,0.0,0.8399473894841061,0.8314223667968965,0.6708326463375761,2.680313326524242,3.2109690148328185,,,0.6403206450210053,7.536363938404511,inf,,0.7875805617542894
1,1.41332303350781,-0.004711076778359366,0.0,0.7150033285677774,0.6864729019403741,0.6625497147426838,2.8521514248558772,2.4494962245675085,,,0.62595550513784,7.117105508164011,inf,,0.7804121920965337
2,,0.0,0.0,1.2494866163931897,1.2157006598204076,0.8243608017107031,3.3544690386691887,2.723166084699506,,,0.6652988471865258,inf,,,0.742230094560274
3,2.4079456086518722,-0.008026485362172908,0.0,0.9862623877988224,0.9731441429037094,0.7479563900212003,2.9677987791544505,2.6306049263133073,,,0.6699045166045591,8.111728083308073,inf,,0.9432233037815992
4,2.876239323830263,-0.03834985765107017,0.0,1.0336971161060389,0.9584405692164332,0.7319834039530837,3.5024752945035122,2.4899777603948863,,,0.6380535849069913,7.063759527458719,inf,,0.7354364071720785
5,2.303140957420391,-0.015354273049469272,0.0,0.5808811031857561,0.5526115560916408,0.5860725503121346,3.2758434496037867,2.6669631569398216,,,0.6425374456860184,7.313220387090301,inf,,0.7986426958673708
6,1.3915852790918206,-0.03247032317880915,0.0,1.3016057848320284,1.2734459388773778,0.7544296547738688,4.0229266231520056,5.0461543827216095,,,0.6468212168108125,5.003990751377587,inf,,0.7591370850816358
7,2.980198666737023,-0.02980198666737023,0.0,1.1012116662239715,1.088138835880022,0.7335087239852196,3.7306359819261026,5.252868027816305,,,0.6357360191111145,7.578923552823307,inf,,0.6907471416867316
8,2.9127278019860325,-0.0388363706931471,0.0,1.0526442537230851,1.0509087386891394,0.6899689545357562,3.883420050334608,14.24367924799327,,,0.5978297680564633,7.173458444715143,inf,,0.6078870703248377
9,1.5441586367205833,-0.030883172734411667,0.0,0.9936683256433196,0.9695178705838133,0.7207308749257543,3.523417393409232,2.6243276111251737,,,0.6425374456860184,5.099466507802871,inf,,0.6645522055986496
10,1.6542480391679792,-0.04962744117503938,0.0,1.2691475318958731,1.2309216989017444,0.8295434675436141,3.7526487959467865,4.102633789272179,,,0.6584896970785714,5.003990751377587,inf,,0.5542181419787942
11,1.9503485110790908,-0.13652439577553635,0.0,1.179391686858345,1.1756333116564333,0.7802881647415856,4.413773215674473,6.212581022656787,,,0.6699045166045591,4.442484603710995,inf,,0.7103099920421339
12,1.9845735560119546,-0.11245916817401076,0.0,1.0625536177288655,1.0451411144952096,0.7190541999232927,3.458262502955734,2.4402524423131204,,,0.6699045166045591,4.739336700894999,inf,,0.588619684066365
13,,0.0,0.0,0.666977163497844,0.6319636597685436,0.6196314376242026,2.6860935414557163,2.1651405370252967,,,0.6584896970785714,inf,,,0.8394143354044884
14,1.4011804402867256,-0.009341202935244838,0.0,1.069803964765694,1.0603718180172599,0.6706674748367795,3.6887140733461563,3.396107022322675,,,0.6566669596287297,6.403618643366943,inf,,0.8181318877025157
15,1.3011016892787965,-0.05204406757115186,0.0,1.0185589149254628,1.0078253199912457,0.6929304372700639,3.253625382494015,2.4623933797293414,,,0.648888643467878,4.301778819831131,inf,,0.6756841317532979
16,1.1711074667434307,-0.015614766223245742,0.0,0.8347831615408307,0.7527725861173156,0.6534404050934776,3.362056211063599,2.8675309777995728,,,0.6380535849069913,5.332218918223718,inf,,0.7232566815059622
17,1.4575734790039954,-0.12309813476341364,-0.0032249000835993004,1.2761839377009585,1.1130107407532974,0.8320583853966808,3.559403976304315,4.394544825619807,2.957245475442844,,0.6566669596287297,3.7708128368766225,2.900553664041284,inf,0.579488485730678
18,1.7316599623380824,-0.04040539912122192,0.0,1.0514049020872986,1.0244359100001916,0.7743926639813364,4.018001784338198,3.524213121844271,,,0.6468212168108125,5.307245997292338,inf,,0.5645980645979377
19,2.1962734990835804,-0.05856729330889548,0.0,1.2156492074087806,1.1886658186387875,0.7801370599609729,3.5905519516008235,4.344764490107082,,,0.648888643467878,5.418603532422539,inf,,0.6732048835290789
20,2.4261545462444887,-0.08895900002896459,0.0,1.438506973106605,1.4089592111473472,0.8471787970391691,3.332016118539166,2.280613893935694,,,0.6468212168108125,5.456922396724675,inf,,0.7516065720793457
21,1.8610560927352222,-0.04342464216382185,0.0,1.0227979349858558,0.9987123471996137,0.7233030166426381,3.1703968629040875,2.6937724110355736,,,0.6468212168108125,5.549631794828943,inf,,0.8053392225207301
